Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.973884126996321,-8.512880991919669,0.9113823429292017,124897.36520753636
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9734088601974255,-8.459685153780235,0.9880103197660277,171713.87940029462
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9731026629693718,-8.44080739697297,0.989783879235803,188659.0146966144
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9728056265370884,-8.425306193533405,0.9902313732857668,205039.40810053988
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9722744781745333,-8.40140360661822,0.9999871718046969,228266.99794003423
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9711653609716495,-8.359881456551202,0.9980666349890988,283304.99813037313
F2,(1 - a)**2,0.9681381193944034,-4.1354333819069415,0.9388166718525282,332259.600409282
F3/4,4*(1 - a)**(3/4),0.9681381193944032,-11.027822351751842,0.9388166718578822,332259.60041594354
R3,3*(1 - a)**(2/3),0.9681381193944032,-12.406300145720822,0.9388166718577469,332259.6004161102
G2,1 / (3*(1 - a)**2),0.9681381193944032,4.13543338190694,0.9388166718539663,332259.60041022726
G3,1 / (4*(1 - a)**3),0.9681381193944032,2.7569555879379606,0.9388166718525642,332259.60040915204
F3/2,2*(1 - a)**(3/2),0.9681381193944032,-5.513911175875921,0.9388166718524213,332259.60040899675
F1/A1,(1 - a),0.968138119394403,-8.270866763813881,0.9388166718510539,332259.60040749353
R2,2*(1 - a)**(1/2),0.968138119394403,-16.541733527627763,0.9388166718503138,332259.6004056071
G1,1 / (2*(1 - a)),0.968138119394403,8.270866763813881,0.9388166718449006,332259.600400863
F1/3,(3/2)*(1 - a)**(1/3),0.9681381193944023,-24.812600291441633,0.9388166718586354,332259.60041882645
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9640906962691217,-8.174536737309325,0.962315959420152,531392.1870207315
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9617192809139566,-5.192159683811559,0.9541963333510889,642441.0928931372
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9617069715894968,-8.123870231070175,0.9575937348325236,590421.3567260755
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9473628725504618,-8.560712629121026,0.9363830402855837,299226.1706278012
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9462184377802084,-13.880015767526233,0.9260426116630044,1043717.2448602626
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9462184377802082,-13.880015767526233,0.9260426116630044,1043717.2448602626
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9445251040004995,-20.496044718517414,0.9163010658858779,1362929.123882086
P3/2,(2/3)/a**(1/2),0.9075062294608065,120.07868835517323,0.9720081248614773,-2271729.190001523
E1,a,0.9075062294608065,-60.039344177586614,0.9720081248614376,-2271729.190002375
E2,a / 2,0.9075062294608065,-60.03934417758662,0.9720081248613914,-2271729.1900032205
D1,1 / (2*a),0.9075062294608063,60.0393441775866,0.9720081248614698,-2271729.1900019143
P4,4*a**(3/4),0.9075062294608062,-80.0524589034488,0.9720081248616252,-2271729.1899985457
P3,3*a**(2/3),0.9075062294608057,-90.05901626637988,0.972008124861561,-2271729.1899998374
P2,2*a**(1/2),0.9075062294608057,-120.0786883551732,0.9720081248613903,-2271729.190002886
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8971845210086863,-30.77474059641519,0.8701431776698201,1858335.5424916188
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8054772206394952,53.43625341690367,0.9720281324495752,-2271524.607856275
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7465569011467943,49.62058209378548,0.9720383512856102,-2271420.991134097
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5997797171655048,-6.548008224008408,0.9828674401813056,399403.09330365644
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.5682709214650604,37.98500823498172,0.9720234322411199,-2271424.239683867
F3,(1 - a)**3,0.5219972414757976,-2.6948380356662724,0.9611641588099082,-2703085.3967490285
D2,1 / (-np.log(1 - a)),0.08462217890508898,-31.899535384430123,6.780241271344996e-05,-64133.681826821376
B1,1 / (a - (1 - a)),0.0005833879683555044,-0.029772417448458946,0.9183957571142228,407687.55853647355
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
