Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
D2,1 / (-np.log(1 - a)),0.9721167590534864,8.228889287892233,0.9683561622523321,-786632.4479524627
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9721008219733155,8.559451010726466,0.966380746222911,-994177.0552074782
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9720844295346227,8.070366427739078,0.9337770151937801,-607037.637530023
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.972058798048774,8.089875806855924,0.9337775721292553,-607036.782065513
P4,4*a**(3/4),0.971002548387894,-10.69662690414997,0.9337763034108334,-607038.9946593913
P2,2*a**(1/2),0.971002548387894,-16.044940356224952,0.9337763034058374,-607038.9946438193
E2,a / 2,0.9710025483878936,-8.022470178112474,0.9337763034061394,-607038.9946451675
P3/2,(2/3)/a**(1/2),0.9710025483878936,16.044940356224945,0.9337763034013451,-607038.9946304782
D1,1 / (2*a),0.9710025483878931,8.022470178112474,0.9337763034085985,-607038.9946527751
E1,a,0.9710025483878931,-8.022470178112474,0.9337763034082455,-607038.9946510519
P3,3*a**(2/3),0.9710025483878927,-12.033705267168704,0.9337763034019982,-607038.9946333739
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9707782615208793,8.773525369690825,0.9441327951522583,-1101306.4482581967
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9702943565219344,9.07788455329151,0.9337984035609476,-1248635.657486696
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.970294356521934,9.077884553291508,0.9337984035609481,-1248635.6574866967
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9695280892367459,8.128407816963872,0.9343552947870367,-607150.9280194928
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9691617180089904,-3.781001127367312,0.9996847685901397,-470075.41026248626
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9642635388089379,-6.977836289776616,0.9991541209846583,-257885.94058484735
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9603765538697365,-8.838703353382925,0.9912544538959185,-196361.92877542472
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9583175731508962,-9.698464574028495,0.9995287010291383,-179446.1961169857
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9562051695860646,-10.515187707191805,0.9440699406341101,-164244.03751004057
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9518754656205765,-12.03045307286873,0.8610510176603254,-136001.5293976353
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9429967685859233,10.860181434396818,0.7557555726578485,-1916203.2684424242
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9387230576626271,-15.794628164111542,0.2920152648661134,-59446.989796619775
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9187994827806043,23.551434687998505,0.6795865053154535,-2209262.8344467347
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.773651737071756,40.03712484045738,0.4227374282319574,-2389485.1817327566
F2,(1 - a)**2,0.7622705810289053,-19.004644591035678,0.9904306201438123,2980603.5217805407
F1/A1,(1 - a),0.7622705810289051,-38.009289182071356,0.9904306201438086,2980603.52178061
R2,2*(1 - a)**(1/2),0.7622705810289051,-76.01857836414271,0.9904306201437871,2980603.5217809575
G1,1 / (2*(1 - a)),0.762270581028905,38.00928918207135,0.990430620143799,2980603.521780747
F3/2,2*(1 - a)**(3/2),0.7622705810289048,-25.339526121380885,0.9904306201438134,2980603.5217805095
G2,1 / (3*(1 - a)**2),0.7622705810289048,19.00464459103567,0.9904306201438126,2980603.5217805426
F3/4,4*(1 - a)**(3/4),0.7622705810289045,-50.679052242761784,0.9904306201438072,2980603.5217805887
R3,3*(1 - a)**(2/3),0.7622705810289042,-57.013933773107006,0.9904306201438015,2980603.521780701
G3,1 / (4*(1 - a)**3),0.7622705810289038,12.669763060690432,0.9904306201438139,2980603.5217805104
F1/3,(3/2)*(1 - a)**(1/3),0.7622705810289035,-114.02786754621394,0.9904306201438046,2980603.521780635
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5577371593298192,-2.7394337618366444,0.9868350041986254,3232448.481514659
F3,(1 - a)**3,0.12382712175629498,-3.846294117703299,0.9828884349224387,-715701.236050629
B1,1 / (a - (1 - a)),1.332758609640528e-05,-0.005097438613443081,0.4651735223068286,1759779.5532131332
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
