Model,Equation,R2_score,Ea,A
F3/4,1 - (1 - a)**(1/4),0.9937937096323344,83881.06344452378,264439.4848690963
D3,(1 - (1 - a)**(1/3))**2,0.9936480671409184,173721.74814036483,4198353.25290876
R3,1 - (1 - a)**(1/3),0.9931979778274211,82753.74735204737,258713.29232334706
G6,(-np.log(1 - a))**4,0.9925085134051445,377235.1813916108,29235075.764017288
G5,(-np.log(1 - a))**3,0.9924932948942695,280872.82268464036,15199818.678461935
G4,(-np.log(1 - a))**2,0.9924617955362711,184510.4639776701,5648503.612562389
A2/3,(-np.log(1 - a))**(3/2),0.9924288068626645,136329.284624185,2553583.671878619
A3/4,(-np.log(1 - a))**(4/3),0.9924117251290812,120268.89150635677,1770700.291961559
F1/A1,-np.log(1 - a),0.9923579806465433,88148.1052707,577323.9766399777
A3/2,(-np.log(1 - a))**(2/3),0.9922379817434336,56027.31903504327,-122602.15327873112
A2,(-np.log(1 - a))**(1/2),0.9920983311185864,39966.92591721493,-292215.70383629063
G8,(1 - (1 - a)**(1/3))**(1/2),0.991981717301288,37269.746957888616,-353458.05185320193
A5/2,(-np.log(1 - a))**(2/5),0.9919345892127399,30330.690046517935,-341840.28956850525
A3,(-np.log(1 - a))**(1/3),0.9917410002541638,23906.532799386565,-359913.41345153895
R2,1 - (1 - a)**(1/2),0.9913946127345351,80835.71248628403,239865.41914812653
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9913018962660722,168461.00578328784,3767489.0832068124
A4,(-np.log(1 - a))**(1/4),0.9912314755908208,15876.336240472408,-402774.3305007653
D2,a + (1 - a)*np.log(1 - a),0.9898097707007426,166200.16487065834,3904843.1352004204
G7,(1 - (1 - a)**(1/2))**(1/2),0.9893017623218423,36310.729525006944,-350702.4610594136
F1/3,1 - (1 - a)**(2/3),0.9892650722120601,79258.62397937044,219793.3836298237
D1,a**2,0.9866935109859748,161757.51483241384,3694634.1110580876
P3/2,a**(3/2),0.9861355988559347,119264.57276524273,1526786.284298739
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9853075542681742,159214.24804799823,3050198.910524777
F0/R1/P1,a,0.9849132092617924,76771.63069807184,184046.5223539208
D6,((1 + a)**(1/3) - 1)**2,0.9845569145428594,158003.82657708114,2959926.760498397
D8,((1 + a)**(-1/3) - 1)**2,0.9819910615489268,154489.86866607968,2703387.1278587272
P2,a**(1/2),0.9801712729134536,34278.68863090085,-349309.69571340806
D5,((1 - a)**(-1/3) - 1)**2,0.9747628737170926,200444.79242414967,6660318.560564786
G1,1 - (1 - a)**2,0.9735447304993916,71912.29616819248,108561.15861511891
P3,a**(1/3),0.973069156886835,20114.374608510505,-383529.51286355895
G2,1 - (1 - a)**3,0.9644648188024312,68762.09404513672,59025.74868445468
P4,a**(1/4),0.9619917224086624,13032.217597315357,-484163.02948330296
G3,1 - (1 - a)**4,0.9568798188441273,66407.85260589821,22658.697873520872
F3/2,(1 - a)**(-1/2) - 1,0.9551245105211447,100877.99569911344,1023100.3059041477
F2,(1 - a)**(-1) - 1,0.8791322913305188,116856.19712374583,1939941.6134489027
B1,np.log(a / (1 - a)),0.8622631920739469,139558.38178192076,2632006.31108374
F3,(1 - a)**(-2) - 1,0.7366645510112448,152081.42901953124,4485753.86863337
