Model,Equation,R2_score,Ea,A
F3/4,1 - (1 - a)**(1/4),0.9990602375458276,209207.64912522113,2266782.7491242723
D3,(1 - (1 - a)**(1/3))**2,0.9990544882615922,423949.8029260916,11226129.860969821
R3,1 - (1 - a)**(1/3),0.9990308178660269,207572.8435920282,2241771.2582745035
G8,(1 - (1 - a)**(1/3))**(1/2),0.9989763156611123,99384.36392499627,277650.9111956178
R2,1 - (1 - a)**(1/2),0.9984478995614117,204693.83247502544,2190176.493041859
G7,(1 - (1 - a)**(1/2))**(1/2),0.9982955892628446,97944.85836649495,268514.31625999644
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9981348751713619,416076.29019961576,10733064.665211884
F1/3,1 - (1 - a)**(2/3),0.9974943677739143,202220.51432925658,2141657.378887156
D2,a + (1 - a)*np.log(1 - a),0.9973762595196553,412554.94406960986,10744745.64408763
G6,(-np.log(1 - a))**4,0.9969976295565632,886875.7972405325,54904012.51875498
G5,(-np.log(1 - a))**3,0.9969882865956763,662955.8189948903,30005012.678426236
G4,(-np.log(1 - a))**2,0.9969693461278009,439035.84074924845,12555315.612510687
A2/3,(-np.log(1 - a))**(3/2),0.9969500590467895,327075.8516264274,6623872.3448946
A3/4,(-np.log(1 - a))**(4/3),0.996940282753238,289755.85525215365,5060536.695827364
F1/A1,-np.log(1 - a),0.996910409110162,215115.86250360645,2554510.169832055
A3/2,(-np.log(1 - a))**(2/3),0.996848102041453,140475.86975505904,875743.4522814667
A2,(-np.log(1 - a))**(1/2),0.9967821502430405,103155.87338078544,346245.1267988137
A5/2,(-np.log(1 - a))**(2/5),0.9967122498683323,80763.87555622119,127405.5742693078
A3,(-np.log(1 - a))**(1/3),0.996638064063775,65835.87700651176,22449.331513577206
A4,(-np.log(1 - a))**(1/4),0.9964752963236816,47175.87881937493,-63430.498793037
D1,a**2,0.9954318314462122,405011.2555709941,10385768.345023038
P3/2,a**(3/2),0.9953494967637306,301557.41274273646,5436859.6158738285
F0/R1/P1,a,0.995178604836261,198103.5699144794,2056531.3442966375
P2,a**(1/2),0.9946112161320767,94649.72708622184,243680.6800809263
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9942954414077194,400079.3860660347,9762385.548417617
P3,a**(1/3),0.9939484261075865,60165.11281013604,-13747.066087296407
D6,((1 + a)**(1/3) - 1)**2,0.993680155870781,397719.62847241363,9622670.76090973
P4,a**(1/4),0.9931692789895349,42922.80567209313,-78951.79131561302
D8,((1 + a)**(-1/3) - 1)**2,0.9915922419354094,390844.3952645726,9221087.426731434
G1,1 - (1 - a)**2,0.9879855012645596,189278.02164174354,1866940.6863279399
D5,((1 - a)**(-1/3) - 1)**2,0.9838252815429201,459917.9769927715,13611895.700243775
G2,1 - (1 - a)**3,0.9815512833651201,183056.27823437713,1732729.5049740977
G3,1 - (1 - a)**4,0.9758804818384282,178192.40985450923,1629107.9075894363
F3/2,(1 - a)**(-1/2) - 1,0.970197603940853,231669.96302508411,3025847.3120649825
B1,np.log(a / (1 - a)),0.9687227129347707,501760.02012077946,16500452.601294436
F2,(1 - a)**(-1) - 1,0.910688621017172,252055.83101456857,3805345.2289341586
F3,(1 - a)**(-2) - 1,0.768511333152122,297182.54384194623,5728454.763772615
