Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9730032404124309,975053.6322230066,191492123.7808585
F2,(1 - a)**(-1) - 1,0.9547492176926795,574440.0643648147,62388787.12349508
F3/2,(1 - a)**(-1/2) - 1,0.8756474738423301,390740.28871180763,26498214.138555255
B1,np.log(a / (1 - a)),0.8257425749862234,154431.49219979427,2820758.1880835025
D5,((1 - a)**(-1/3) - 1)**2,0.8242401488605273,684069.8766192212,87096519.67624868
G6,(-np.log(1 - a))**4,0.6770426919281024,1024865.0679442827,203987564.81193665
G5,(-np.log(1 - a))**3,0.6753409207713768,765732.4018355823,111223724.45032696
G4,(-np.log(1 - a))**2,0.6719042431299145,506599.73572688294,46307765.93014261
A2/3,(-np.log(1 - a))**(3/2),0.6684229317946346,377033.4026725327,24292310.967463765
A3/4,(-np.log(1 - a))**(4/3),0.6666653682857261,333844.6249877493,18500732.613734987
F1/A1,-np.log(1 - a),0.6613242284310755,247467.06961818264,9237550.136990435
A3/2,(-np.log(1 - a))**(2/3),0.6503277911087506,161089.5142486161,3066246.7892531683
A2,(-np.log(1 - a))**(1/2),0.6389002414085014,117900.73656383269,1138218.0882100528
A5/2,(-np.log(1 - a))**(2/5),0.6270270357343143,91987.46995296264,350146.7838608863
A3,(-np.log(1 - a))**(1/3),0.6146939224036221,74711.95887904933,-23056.785875245238
A4,(-np.log(1 - a))**(1/4),0.5885934872262285,53117.570036657715,-322826.3880531171
F3/4,1 - (1 - a)**(1/4),0.549025799697877,203854.7808064526,5275002.790890607
D3,(1 - (1 - a)**(1/3))**2,0.5340295658954444,398128.1173090452,25838030.185782414
R3,1 - (1 - a)**(1/3),0.5189558271355921,193231.2604092638,4609463.310179412
G8,(1 - (1 - a)**(1/3))**(1/2),0.48733682661599703,90782.8319593732,220836.97384658476
R2,1 - (1 - a)**(1/2),0.46965491834556816,176283.9692291559,3619713.490957817
D4,1 - (2*a/3) - (1 - a)**(2/3),0.4670412753731768,351499.2171430904,19175601.5906548
D2,a + (1 - a)*np.log(1 - a),0.4399158742985564,333059.2186112755,17421138.654155627
G7,(1 - (1 - a)**(1/2))**(1/2),0.43526033097053435,82309.18636931933,47891.20010279785
F1/3,1 - (1 - a)**(2/3),0.4318826563910982,163509.1111300447,2939381.3846310093
D1,a**2,0.3974753968910143,302720.44728956907,14014755.538681775
P3/2,a**(3/2),0.3912239864216697,224123.93634454737,6819103.235151761
D7,1 + (2*a/3) - (1 + a)**(2/3),0.38297761763569044,290290.39056183246,11795728.115862705
F0/R1/P1,a,0.3785882870782925,145527.4253995259,2083792.2821590498
D6,((1 + a)**(1/3) - 1)**2,0.37604533901862414,284467.60856086045,11169923.419378372
D8,((1 + a)**(-1/3) - 1)**2,0.35547687545819867,267746.51771562384,9458646.843549775
P2,a**(1/2),0.33971526754408604,66930.91445450427,-202986.50693757625
P3,a**(1/3),0.2996785644117078,40732.0774728304,-441592.4234316149
G1,1 - (1 - a)**2,0.2963127554003804,117228.35429241536,986946.3830350597
P4,a**(1/4),0.25895528605750745,27632.658981993478,-495611.42595851375
G2,1 - (1 - a)**3,0.25605039203504465,102803.11584282792,547020.711523022
G3,1 - (1 - a)**4,0.23129833986105677,93605.41837840492,308709.8562981951
