Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9877296773181082,1113792.872789599,133420360.16767164
F2,(1 - a)**(-1) - 1,0.9539806603497756,668945.6163478182,45754560.70202082
F3/2,(1 - a)**(-1/2) - 1,0.8607823829375513,464311.9932155472,20664177.14438087
D5,((1 - a)**(-1/3) - 1)**2,0.8062044800262036,817894.3298941462,67569294.72407793
B1,np.log(a / (1 - a)),0.7414099202861972,161802.85156077912,1797445.9055086728
G6,(-np.log(1 - a))**4,0.6639419248137586,1251492.7577622384,163365662.71211112
G5,(-np.log(1 - a))**3,0.6626046312646982,935871.1491145964,89765381.81349796
G4,(-np.log(1 - a))**2,0.6599106068706339,620249.5404669541,38006035.48916457
A2/3,(-np.log(1 - a))**(3/2),0.6571904744435862,462438.73614313314,20316562.906671964
A3/4,(-np.log(1 - a))**(4/3),0.6558205458825377,409835.13470185956,15633389.049539374
F1/A1,-np.log(1 - a),0.6516709663406791,304627.93181931204,8086886.303520212
A3/2,(-np.log(1 - a))**(2/3),0.6431901580375409,199420.72893676464,2966374.4888692047
A2,(-np.log(1 - a))**(1/2),0.634462025279827,146817.12749549095,1315280.4892059483
A5/2,(-np.log(1 - a))**(2/5),0.6254804838657512,115254.96663072673,615040.457071365
A3,(-np.log(1 - a))**(1/3),0.616239559451805,94213.52605421725,268799.4835468513
A4,(-np.log(1 - a))**(1/4),0.5969564723216313,67911.7253335804,-29519.489872132865
F3/4,1 - (1 - a)**(1/4),0.553087066952828,256599.81106308158,5155186.7342423145
D3,(1 - (1 - a)**(1/3))**2,0.5388902495135314,501035.42700905405,23124702.47721654
R3,1 - (1 - a)**(1/3),0.5276700238062901,245020.8750903619,4634085.209385307
G8,(1 - (1 - a)**(1/3))**(1/2),0.5043902008145871,117013.59913101581,584423.9106346574
R2,1 - (1 - a)**(1/2),0.486856051728264,226667.8160516873,3854223.925246099
D4,1 - (2*a/3) - (1 - a)**(2/3),0.48323098802355036,450578.78461882344,18145190.563935276
G7,(1 - (1 - a)**(1/2))**(1/2),0.4617188609841808,107837.06961167858,430178.0217153826
D2,a + (1 - a)*np.log(1 - a),0.46126098741432786,430786.57082324167,16747740.65189777
F1/3,1 - (1 - a)**(2/3),0.4562728685892521,212922.7399788529,3311406.4135631183
D1,a**2,0.42781020655844393,398308.2008686068,14120584.27937078
P3/2,a**(3/2),0.4232353026516289,295982.7314443727,7255152.937147437
D7,1 + (2*a/3) - (1 + a)**(2/3),0.41659283450246587,384694.0316985383,12478240.522097412
F0/R1/P1,a,0.41399930738051816,193657.26202013844,2613657.78693483
D6,((1 + a)**(1/3) - 1)**2,0.4112245194535845,378303.7230783692,11976484.259604383
D8,((1 + a)**(-1/3) - 1)**2,0.3952728951839219,359927.18497949885,10587869.834315423
P2,a**(1/2),0.38562995447970916,91331.7925959041,192877.0176112468
P3,a**(1/3),0.3563505983425338,57223.30278782602,-125225.91000903407
G1,1 - (1 - a)**2,0.3499252446017353,163216.1641342768,1666003.547791903
P4,a**(1/4),0.32629780050164997,40169.05788378699,-198124.29292560316
G2,1 - (1 - a)**3,0.31842960922335894,147381.91347669184,1249198.81140379
G3,1 - (1 - a)**4,0.2986987087698317,137048.6267032737,1005480.7012876645
