Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.998780683440933,953258.160560638,170014439.8129922
F3/2,(1 - a)**(-1/2) - 1,0.995287426656492,498369.5014063327,43650026.01902521
G6,(-np.log(1 - a))**4,0.9890529735264549,1735224.8439554623,586166065.314274
G5,(-np.log(1 - a))**3,0.9889951780792378,1298579.1728816382,323802209.2887254
G4,(-np.log(1 - a))**2,0.9888783773612273,861933.5018078134,138656719.72356257
A2/3,(-np.log(1 - a))**(3/2),0.9887599395003018,643610.6662709011,75040632.33352074
A3/4,(-np.log(1 - a))**(4/3),0.9887000974759994,570836.3877585965,58125075.03283357
F1/A1,-np.log(1 - a),0.98851803406218,425287.8307339884,30728472.224532157
A3/2,(-np.log(1 - a))**(2/3),0.9881421406125932,279739.27370938024,11910528.350424329
A2,(-np.log(1 - a))**(1/2),0.9877498294349026,206964.99519707586,5717716.853838677
A5/2,(-np.log(1 - a))**(2/5),0.9873401728848347,163300.4280896935,3030491.309331913
A3,(-np.log(1 - a))**(1/3),0.9869121782619067,134190.71668477188,1666979.1676593877
A4,(-np.log(1 - a))**(1/4),0.9859968453308124,97803.57742861978,442605.1170834871
F3/4,1 - (1 - a)**(1/4),0.9735806680559805,401148.6838641458,26145313.809596192
D3,(1 - (1 - a)**(1/3))**2,0.9696979212339835,801046.3934430461,115928312.07953626
R3,1 - (1 - a)**(1/3),0.9687359048445607,394844.2765516048,25321008.763312012
G8,(1 - (1 - a)**(1/3))**(1/2),0.9666826616304524,191743.21810588433,4502367.697040213
R2,1 - (1 - a)**(1/2),0.9598895541212189,384210.6760681286,23921762.864734095
D4,1 - (2*a/3) - (1 - a)**(2/3),0.957526025895867,771863.4314314737,106712466.11590518
F2,(1 - a)**(-1) - 1,0.9573480963892137,590439.80864356,64234811.0309127
G7,(1 - (1 - a)**(1/2))**(1/2),0.957242364055265,186426.41786414612,4200472.772543863
F1/3,1 - (1 - a)**(2/3),0.9521961090590791,375564.8960365192,22792897.223933622
D2,a + (1 - a)*np.log(1 - a),0.9519118565784372,759450.8829007637,104299378.32499811
D1,a**2,0.9414608473862485,735602.1562742215,97745219.0296233
P3/2,a**(3/2),0.9408361253499363,548862.1571207074,52456081.085805066
F0/R1/P1,a,0.939558815323627,362122.1579671927,21071118.054515235
D7,1 + (2*a/3) - (1 + a)**(2/3),0.936728790745483,722513.8207528059,91952860.10693127
P2,a**(1/2),0.9354908522702182,175382.15881367822,3587244.5386651275
D6,((1 + a)**(1/3) - 1)**2,0.9343840404393577,716297.6738763138,90166135.10463671
P3,a**(1/3),0.9310354823507665,113135.49242917328,844621.1457752695
D8,((1 + a)**(-1/3) - 1)**2,0.927151576601159,698277.3526475105,85083342.3865168
P4,a**(1/4),0.9261444837417233,82012.15923692092,48325.92447589895
G1,1 - (1 - a)**2,0.9138396482525957,336531.91032533837,17940217.15683358
G2,1 - (1 - a)**3,0.8967565273372222,320395.63653414615,16077407.455077736
G3,1 - (1 - a)**4,0.8838434528978095,308552.43803703465,14768436.406447386
F3,(1 - a)**(-2) - 1,0.8556894887734829,793167.2116780669,122458645.52441746
B1,np.log(a / (1 - a)),0.8445076743017712,393298.1629414113,25689570.214665323
