Model,Equation,R2_score,Ea,A
F3/2,(1 - a)**(-1/2) - 1,0.995663631402375,638091.5735731692,39489051.62007169
D5,((1 - a)**(-1/3) - 1)**2,0.9925860628749577,1209624.1494196516,148135261.0227508
F2,(1 - a)**(-1) - 1,0.9740079789311882,768275.909140606,59271166.3306589
G6,(-np.log(1 - a))**4,0.9696212179935269,2172503.543462755,491375918.7517442
G5,(-np.log(1 - a))**3,0.9695123826097709,1626652.8185811648,272719409.78062946
G4,(-np.log(1 - a))**2,0.9692930810966665,1080802.0936995745,117939738.59199335
A2/3,(-np.log(1 - a))**(3/2),0.9690715817788447,807876.7312587793,64503635.65627543
A3/4,(-np.log(1 - a))**(4/3),0.9689599990343375,716901.6104451809,50240277.830091335
F1/A1,-np.log(1 - a),0.9686218750136257,534951.3688179842,27036508.506155346
A3/2,(-np.log(1 - a))**(2/3),0.9679301022124152,353001.1271907873,10929763.253526142
A2,(-np.log(1 - a))**(1/2),0.96721694055429,262026.00637718878,5537491.743786632
A5/2,(-np.log(1 - a))**(2/5),0.9664815273244737,207440.93388902984,3153447.0260127382
A3,(-np.log(1 - a))**(1/3),0.9657229568542652,171050.8855635903,1918622.3960102724
A4,(-np.log(1 - a))**(1/4),0.9641324913435372,125563.32515679124,773500.7938819886
F3/4,1 - (1 - a)**(1/4),0.9454526239568893,500971.0162221835,22945332.852507632
D3,(1 - (1 - a)**(1/3))**2,0.9397553708383879,995134.3421405299,97534874.46224996
R3,1 - (1 - a)**(1/3),0.9384061176490223,492117.49303846166,22127746.777825084
G8,(1 - (1 - a)**(1/3))**(1/2),0.9355780750290845,240609.06848742758,4406227.180114692
R2,1 - (1 - a)**(1/2),0.9258676635397604,477224.21811393567,20762126.227863867
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9224596392745329,954242.3729665449,89066269.48066331
G7,(1 - (1 - a)**(1/2))**(1/2),0.9224251532127388,233162.43102516458,4098254.655736711
F1/3,1 - (1 - a)**(2/3),0.9152379458623432,465166.91518548364,19676001.53375587
D2,a + (1 - a)*np.log(1 - a),0.9146878515198644,936912.8718254152,86448149.65136942
D1,a**2,0.9005521894102837,903981.7525079232,80376846.93907864
P3/2,a**(3/2),0.8997892155399974,675261.4753650406,43672717.416552395
F0/R1/P1,a,0.8982387215679016,446541.1982221585,18043250.946730625
D7,1 + (2*a/3) - (1 + a)**(2/3),0.8943488263672765,886327.000725543,75818698.5524536
P2,a**(1/2),0.8933827412671924,217820.92107927595,3487374.165113999
D6,((1 + a)**(1/3) - 1)**2,0.8913032846442102,877952.1998411698,74254882.98768665
F3,(1 - a)**(-2) - 1,0.8911236406548999,1055036.8932901667,116297422.45738529
P3,a**(1/3),0.888199876745857,141580.8286983151,1094944.8517708718
B1,np.log(a / (1 - a)),0.8878190189859856,399644.9947953652,14362634.096762626
P4,a**(1/4),0.8826620778878917,103460.78250783481,358794.6059869216
D8,((1 + a)**(-1/3) - 1)**2,0.88200891939707,853694.0379646274,69815856.73810744
G1,1 - (1 - a)**2,0.8651411998806914,411567.47145323944,15145622.636918766
G2,1 - (1 - a)**3,0.8441156879749333,389860.99214348785,13464791.915338768
G3,1 - (1 - a)**4,0.8286704019773973,374100.6856605226,12302733.902524184
