,conversion,A,Ea
0,1e-05,2.6160873127333364,16863.216683843006
1,0.01001,249.95093122562943,40206.76651939691
2,0.02001,504.24125166592694,43799.69773330194
3,0.03001,779.5121403404875,46029.89288338571
4,0.04001,1074.7277690381632,47674.09607772763
5,0.05001,1385.9824382355596,48976.24125616481
6,0.06001,1710.6569925848091,50053.76844805458
7,0.07001,2048.5561710315505,50976.62778686813
8,0.08001,2398.851319796228,51784.79142236937
9,0.0900099999999999,2769.663900684307,52520.671540059375
10,0.10001,3143.935545195551,53169.586071894366
11,0.11001,3530.9219769663073,53763.8955323593
12,0.1200099999999999,3928.9262668564115,54310.71245130039
13,0.13001,4328.854141785416,54806.99594939114
14,0.14001,4734.959166305451,55266.07753815019
15,0.15001,5158.102657656421,55704.29894101428
16,0.16001,5588.502255504926,56114.60179074221
17,0.17001,6025.052673900732,56499.67694972199
18,0.18001,6467.464469456608,56862.44580734282
19,0.19001,6928.526758083043,57215.00165260419
20,0.20001,7379.245525990774,57537.6644833598
21,0.21001,7833.187761547265,57843.29903980703
22,0.22001,8303.378342626975,58141.739262880736
23,0.23001,8774.001255570378,58423.98891230675
24,0.24001,9249.158449770213,58693.99815025726
25,0.25001,9718.261415940851,58947.28934360238
26,0.26001,10204.005679599573,59196.993976998
27,0.27001,10693.635185698004,59436.94433692962
28,0.28001,11173.252328347424,59661.56462552107
29,0.29001,11678.798377425806,59888.1218953003
30,0.30001,12161.719656465471,60095.561492829474
31,0.31001,12662.837492634548,60302.28456392545
32,0.32001,13163.940062237676,60500.97753815392
33,0.33001,13662.778611980335,60691.39821838882
34,0.34001,14174.996786081309,60879.824324425295
35,0.35001,14672.124624905626,61056.29810779107
36,0.36001,15183.275024235483,61231.62149456661
37,0.37001,15680.838315591907,61396.70502600804
38,0.38001,16190.027466960597,61560.30899417146
39,0.39001,16690.45513715047,61716.15951741398
40,0.40001,17205.08689993372,61871.633948025614
41,0.41001,17703.404704703127,62017.81006464374
42,0.42001,18220.263479726043,62165.14060584182
43,0.43001,18716.21272829858,62302.63325304315
44,0.44001,19238.743657408657,62443.60839543544
45,0.45001,19729.77008439036,62572.63688328598
46,0.46001,20250.30803413807,62705.9598280744
47,0.47001,20743.427839056785,62829.13622384405
48,0.48001,21263.795123879267,62955.98311437685
49,0.49001,21753.258859184967,63072.49499055525
50,0.50001,22260.78048343147,63190.56896166551
51,0.51001,22758.18112881541,63303.7047846727
52,0.52001,23260.017593121036,63415.37090125604
53,0.53001,23757.941281354666,63523.810237080215
54,0.54001,24247.541920510706,63628.24324476264
55,0.55001,24745.689048184082,63732.357000429365
56,0.56001,25230.589874587575,63831.70845572031
57,0.57001,25730.44375415927,63932.14467676738
58,0.5800099999999999,26206.825078832015,64026.06496047349
59,0.5900099999999999,26694.382438754044,64120.43714866705
60,0.6000099999999999,27175.94149821261,64211.97129502124
61,0.6100099999999999,27655.32131258314,64301.49419808865
62,0.62001,28144.25424698055,64391.21664487123
63,0.63001,28608.021625113583,64474.892118350464
64,0.64001,29085.466057323047,64559.62998977671
65,0.65001,29548.93890878762,64640.567980621774
66,0.66001,30010.988925465106,64720.00357263717
67,0.67001,30480.189639319145,64799.42668916724
68,0.68001,30925.493139653187,64873.68186898439
69,0.69001,31382.393948469566,64948.76775050405
70,0.70001,31828.555847450378,65021.04123153898
71,0.7100099999999999,32268.989208524006,65091.39984027395
72,0.7200099999999999,32716.89952566219,65161.97477373758
73,0.7300099999999999,33147.94877092354,65228.9865284552
74,0.74001,33586.160145592694,65296.22434772718
75,0.75001,34019.13839264661,65361.80305896323
76,0.76001,34432.377824451985,65423.61829844874
77,0.77001,34852.14982256426,65485.65577367901
78,0.78001,35251.97499898048,65544.05443222301
79,0.79001,35646.887773886025,65601.08897993444
80,0.80001,36042.7938384161,65657.6362332317
81,0.81001,36410.20654563806,65709.56082814303
82,0.82001,36781.21092574573,65761.46403542407
83,0.83001,37128.42873297227,65809.5674268911
84,0.8400099999999999,37462.81527990333,65855.4698331387
85,0.8500099999999999,37782.162777301324,65898.92687911275
86,0.8600099999999999,38068.63361566146,65937.59863891923
87,0.87001,38364.04070212875,65977.17315499991
88,0.88001,38560.629686971995,66003.340886693
89,0.89001,38813.6521852872,66036.82475715151
90,0.90001,38967.74947502595,66057.11052262346
91,0.91001,39077.805839384855,66071.54958097685
92,0.92001,39233.513022249535,66091.90857327993
93,0.93001,39100.38889637098,66074.507380275
94,0.94001,39246.0901831682,66093.54953110554
95,0.95001,38962.88699177832,66056.47163938811
96,0.96001,38816.97157285032,66037.26257804577
97,0.97001,38215.18687469146,65957.27003469212
98,0.98001,37901.25800099765,65915.03947616652
99,0.99001,36114.81950988618,65667.85684510728
