rate,slope,intercept,std_err
3,0.0002036014683217,-2.675559355006349,1.779940847023091e-06
5,0.0001945677549412,-2.352571109213219,1.820276899758709e-06
10,0.00018780654042637685,-1.968266381956532,1.3137108944221692e-06
