,conversion,A,Ea
0,1e-05,17968.14368372491,69478.62046025925
1,0.01001,89424.32185531249,78424.18311826156
2,0.02001,102520.48410355851,79186.0196147948
3,0.03001,110557.08679545221,79606.7071540552
4,0.04001,117627.82828869465,79952.27705798662
5,0.05001,123157.6457282733,80208.35708344585
6,0.06001,127855.22018715953,80417.0209368021
7,0.07001,132281.08569719846,80606.71685125164
8,0.08001,136365.37528674328,80776.22387227096
9,0.0900099999999999,140345.3162896038,80936.58513555514
10,0.10001,143842.49810662822,81073.7849447566
11,0.11001,147610.03045804388,81217.90757475767
12,0.1200099999999999,150655.021473967,81331.72730672862
13,0.13001,154227.3471945341,81462.36167228025
14,0.14001,157266.6160889336,81571.14243433397
15,0.15001,160342.74310432185,81679.12244753019
16,0.16001,164021.99874717664,81805.58553331229
17,0.17001,166554.81405051085,81891.00531470291
18,0.18001,169625.006374087,81992.82337963003
19,0.19001,173238.02430107025,82110.30890324638
20,0.20001,176288.70245472036,82207.61630004027
21,0.21001,178495.5166346272,82276.96301563366
22,0.22001,182077.43449066574,82387.71603833998
23,0.23001,185727.56572406925,82498.35903556207
24,0.24001,188307.39787568874,82575.25525017933
25,0.25001,190697.42588261366,82645.55970315618
26,0.26001,194347.58427926202,82751.2492522616
27,0.27001,198088.18278157027,82857.51773743918
28,0.28001,200985.74716518365,82938.46575042263
29,0.29001,203508.0107181341,83007.98468267875
30,0.30001,206656.74153285776,83093.57104215414
31,0.31001,210529.6219477815,83197.0698347034
32,0.32001,214149.28680938127,83292.09464471701
33,0.33001,217012.68797291478,83366.13473736041
34,0.34001,219911.8793207615,83440.11154958988
35,0.35001,223177.61053034777,83522.2820016162
36,0.36001,227386.75897883557,83626.43429950533
37,0.37001,230959.06603210297,83713.32696488182
38,0.38001,234213.2372010564,83791.31939511682
39,0.39001,237511.55946416644,83869.27193706625
40,0.40001,240964.3664173868,83949.72425638566
41,0.41001,245046.0426240907,84043.35576345978
42,0.42001,248988.0649367608,84132.31482363299
43,0.43001,252659.42677520562,84213.9082408588
44,0.44001,256384.22308998127,84295.48643360112
45,0.45001,260298.7980282763,84379.95352795366
46,0.46001,264301.82867037994,84465.0256689343
47,0.47001,268393.5657857725,84550.66162424313
48,0.48001,272514.6280581343,84635.6017390893
49,0.49001,276699.4566105957,84720.55170969733
50,0.50001,281061.46018674184,84807.74149657706
51,0.51001,285530.4309942995,84895.6771496236
52,0.52001,290073.6258111168,84983.67364111872
53,0.53001,294217.715650891,85062.74620441251
54,0.54001,298761.37665847753,85148.17295059646
55,0.55001,303577.5687640657,85237.3167082081
56,0.56001,308548.61722327914,85327.85564905847
57,0.57001,313605.18128962803,85418.46773826634
58,0.5800099999999999,318698.0796341684,85508.26597352506
59,0.5900099999999999,323571.46949510986,85592.86025036969
60,0.6000099999999999,328522.288258177,85677.50385575865
61,0.6100099999999999,333938.0338775064,85768.64760405051
62,0.62001,339540.09544012655,85861.38464210428
63,0.63001,345241.4158286247,85954.20693239648
64,0.64001,351030.7644386516,86046.90688052283
65,0.65001,356899.1725629957,86139.3253566749
66,0.66001,362882.0485685287,86231.99517603008
67,0.67001,369019.1321182731,86325.47945670728
68,0.68001,375269.55717158923,86419.10560698538
69,0.69001,381634.41254015005,86512.85680309586
70,0.70001,388398.8794768223,86610.79544377806
71,0.7100099999999999,395509.1877188445,86711.91939462491
72,0.7200099999999999,402746.2761766124,86812.99647861216
73,0.7300099999999999,410105.8091664546,86913.93790176116
74,0.74001,417608.68706591456,87014.99760920618
75,0.75001,424933.8491243756,87111.92692971072
76,0.76001,433276.2175144891,87220.30171821253
77,0.77001,441958.44583547994,87330.89780561607
78,0.78001,450683.6741118705,87439.874110601
79,0.79001,459513.5946843654,87548.03088270969
80,0.80001,468528.2949182018,87656.32782477356
81,0.81001,479356.6329741025,87783.6910079825
82,0.82001,490770.1243995666,87914.85930990067
83,0.83001,501284.04964090965,88033.0177042306
84,0.8400099999999999,511474.49337443564,88145.19905404319
85,0.8500099999999999,521885.61124760663,88257.52476910855
86,0.8600099999999999,536429.3264867367,88410.74164463239
87,0.87001,554577.6629624264,88596.20929742003
88,0.88001,569820.8219202319,88747.3565155459
89,0.89001,580620.102430538,88852.01202119447
90,0.90001,596230.259790334,88999.89913453013
91,0.91001,622076.5955565767,89236.45095000019
92,0.92001,649144.5587754429,89473.87184488069
93,0.93001,662196.9798253145,89584.84256984798
94,0.94001,696983.1050869937,89870.23518390457
95,0.95001,735384.38232336,90169.1958977594
96,0.96001,781132.3515020619,90505.61080126817
97,0.97001,831791.982922293,90855.88627298336
98,0.98001,930547.7444525801,91481.27036929922
99,0.99001,1080550.5014991406,92314.36070300027
