,conversion,A,Ea
0,1e-05,15625.364496269483,66565.26254433389
1,0.01001,16730.19552456726,66931.58406788284
2,0.02001,16497.72317903234,66856.55632863715
3,0.03001,16403.80170634008,66825.94397915326
4,0.04001,16642.379570636433,66903.36573692354
5,0.05001,16887.063439700156,66981.62456242493
6,0.06001,16765.188179268607,66942.78718066694
7,0.07001,16879.963272316407,66979.3696878577
8,0.08001,16995.220201755532,67015.85631184993
9,0.0900099999999999,17110.958014718504,67052.24701921326
10,0.10001,17146.8410399802,67063.47951768311
11,0.11001,17243.31836267276,67093.56374139666
12,0.1200099999999999,17340.22377060555,67123.61248333973
13,0.13001,17437.558321513112,67153.62572447048
14,0.14001,17535.323069975002,67183.60344589673
15,0.15001,17636.488325967446,67214.44842375889
16,0.16001,17741.82391302918,67246.37746727925
17,0.17001,17850.426060596263,67279.09879626057
18,0.18001,17959.67345641479,67311.81429374471
19,0.19001,18069.56976080581,67344.52394479394
20,0.20001,18180.118653489615,67377.2277344845
21,0.21001,18303.72645153229,67413.5600891061
22,0.22001,18430.957217069663,67450.70199527824
23,0.23001,18559.0463668599,67487.83638760966
24,0.24001,18688.033378970176,67524.97298472344
25,0.25001,18817.942500281708,67562.11688700352
26,0.26001,18948.7804744056,67599.26808833539
27,0.27001,19089.401470362867,67638.91222938092
28,0.28001,19239.50360213593,67680.90836053053
29,0.29001,19390.391036720408,67722.79527555384
30,0.30001,19541.670000815313,67764.46493471945
31,0.31001,19694.184828298075,67806.14973760923
32,0.32001,19847.946032256026,67847.84968498093
33,0.33001,20013.741998211157,67892.45302631523
34,0.34001,20187.617610677346,67938.83478966955
35,0.35001,20362.874348472127,67985.18246075232
36,0.36001,20537.94385142431,68031.08405515601
37,0.37001,20714.60075556113,68077.00693800964
38,0.38001,20892.86014890992,68122.951115781
39,0.39001,21096.32824827421,68174.91586829536
40,0.40001,21296.335740344985,68225.51061124404
41,0.41001,21498.143293870882,68276.08137458582
42,0.42001,21699.548467718676,68326.08020491654
43,0.43001,21902.95077257942,68376.10602916594
44,0.44001,22122.529732836047,68429.59162482333
45,0.45001,22366.0314513195,68488.28710003241
46,0.46001,22595.890552376484,68543.11066032638
47,0.47001,22827.250640067436,68597.73191197879
48,0.48001,23058.79433330796,68651.84503910603
49,0.49001,23293.69125339309,68706.18941789122
50,0.50001,23600.324890997286,68776.31155963424
51,0.51001,23864.132386865425,68835.91477654906
52,0.52001,24129.111944728884,68895.12317188586
53,0.53001,24393.848429683716,68953.63146578622
54,0.54001,24665.997244921204,69013.1197360464
55,0.55001,25024.076837226774,69090.3991927169
56,0.56001,25344.746386547995,69158.67210057992
57,0.57001,25647.840710372635,69222.41363113589
58,0.5800099999999999,25951.498806078005,69285.52278410048
59,0.5900099999999999,26301.832833435965,69357.42155381861
60,0.6000099999999999,26722.561205010283,69442.51219882243
61,0.6100099999999999,27092.209312296196,69516.17367885367
62,0.62001,27440.339246464373,69584.63386711915
63,0.63001,27798.451917877625,69654.15682207886
64,0.64001,28287.728815174018,69747.70955435508
65,0.65001,28780.90429357447,69840.38430613096
66,0.66001,29176.710747934812,69913.62049462198
67,0.67001,29585.97988527031,69988.31023699451
68,0.68001,30158.780611356535,70091.12693650858
69,0.69001,30743.506423815925,70194.08932892584
70,0.70001,31228.397525328543,70277.9976157377
71,0.7100099999999999,31762.39625682129,70368.9093964099
72,0.7200099999999999,32438.337058216624,70481.81911828456
73,0.7300099999999999,33129.75295222857,70594.90529984995
74,0.74001,33673.90998152785,70682.2587754364
75,0.75001,34460.27921052526,70806.03217502763
76,0.76001,35265.42916085255,70929.8689849056
77,0.77001,36018.301011499236,71043.13337921085
78,0.78001,36916.155730897306,71175.15403127983
79,0.79001,37860.24385211202,71310.55372325826
80,0.80001,38848.26979457976,71448.68607781647
81,0.81001,39946.91555760147,71598.21760391409
82,0.82001,41061.77785749505,71745.80988291313
83,0.83001,42439.91215655416,71922.8135767102
84,0.8400099999999999,43738.88449048494,72084.46479609166
85,0.8500099999999999,45325.216882245695,72275.48708688832
86,0.8600099999999999,46986.53714136815,72468.50155661676
87,0.87001,48867.00414803317,72678.9084173165
88,0.88001,50970.31778576459,72904.86343768431
89,0.89001,53470.46363379423,73161.62193513937
90,0.90001,55992.45008360195,73408.73700066152
91,0.91001,59549.729380106066,73739.00105041204
92,0.92001,63256.017943011124,74062.74306321246
93,0.93001,67891.60344277202,74441.94605507427
94,0.94001,73737.8844426974,74884.86011683429
95,0.95001,81159.42186042613,75399.05682049396
96,0.96001,91318.83861714588,76031.4454451842
97,0.97001,106669.17726897636,76864.54739909
98,0.98001,132991.07011130074,78047.10736089328
99,0.99001,195058.1832595364,80100.79046439375
