Model,Equation,R2_score,Ea,A
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9973020641338495,244963.59728205026,3.882177978407939e+23
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9950438466730175,-126415.29256459267,1.6879976993226974e-13
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9945021638435496,-237899.56688832593,2.4109765752416195e-24
F3/2,2*(1 - a)**(3/2),0.993249015528893,131060.86250722909,4719375963262.4
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9737846542933666,152295.393244741,224716956881616.53
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9707914302419328,133714.68085745204,2965721665737.984
F1/A1,(1 - a),0.96018887080777,96553.25608287427,490326976.78556496
F2,(1 - a)**2,0.9512624894968649,165568.4689315841,1.8169515883977408e+17
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9304288554103928,59391.83130829648,72059.07177217492
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9128020943209553,175948.38443335035,4714442980457520.0
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9128020943209548,175948.38443335035,1047653995657226.1
B1,1 / (a - (1 - a)),0.889542916389618,-224927.05365343636,1.9335710637588627e-24
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.8865626541802574,40811.11892100756,802.4112226552886
F3,(1 - a)**3,0.864129292390039,234583.68178029376,6.732880773200267e+25
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8593695061690106,161354.05837133396,144346516345209.78
F3/4,4*(1 - a)**(3/4),0.8504863537317402,79299.45287069681,883509.86802663
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.8253708269151285,29662.691488634213,51.34228835845753
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8160322033875799,152943.3134837705,1458585922522.1252
R3,3*(1 - a)**(2/3),0.7907223615369272,73548.18513330437,227550.9626710451
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.7444670216954039,22230.406533718666,7.942419146568181
D2,1 / (-np.log(1 - a)),0.7307443557256192,139022.31755789794,123522426935.29153
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.6815845875692209,-14931.018240859152,0.010505051538695766
R2,2*(1 - a)**(1/2),0.6348923557393136,62045.64965851938,12735.822809795238
D1,1 / (2*a),0.6133633870549728,120612.52316929668,1231637570.5702832
E1,a,0.5949465284548181,-65536.43670096764,2.8431744450610576e-09
E2,a / 2,0.5949465284548181,-65536.43670096764,5.686348890122126e-09
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.5884282791920662,115707.45905364964,32343577.355939116
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.5759165126433873,113342.43068537382,16129484.588188846
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.5362523801339689,106247.3455805595,2000404.3932676313
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.5265282330804978,12940.050340074205,0.725834487384249
F1/3,(3/2)*(1 - a)**(1/3),0.446324953114418,50543.114183734426,633.611158235299
P3/2,(2/3)/a**(1/2),0.4300486549556532,74075.28320173058,42818.538071565556
G3,1 / (4*(1 - a)**3),0.3547285912681114,-179507.59531196498,1.0401967847584038e-25
P4,4*a**(3/4),0.337390056576454,-42267.81671718461,1.0439980653258408e-07
G2,1 / (3*(1 - a)**2),0.2601904541471462,-110492.38246325517,2.8909084495562065e-17
P3,3*a**(2/3),0.2427226104456679,-34511.6100559236,7.344414114159652e-07
F0/R1/P1,"np.full_like(a, 1)",0.1192929897349201,27538.043234164492,1.3232083105510037
G1,1 / (2*(1 - a)),0.09169760358814875,-41477.16961454532,7.141684288266029e-09
P2,2*a**(1/2),0.08003302443507192,-18999.196733401575,3.066802917555599e-05
