Model,Equation,R2_score,Ea,A
E2,a / 2,0.9988196723470607,-739844.2300648198,9.94632302027069e-61
E1,a,0.9988196723470607,-739844.2300648198,4.973161510135335e-61
F3,(1 - a)**3,0.9931440271064665,1498303.1541761868,1.1725623339795425e+122
P4,4*a**(3/4),0.9831914342289685,-675909.2048236894,1.0844516588384722e-56
B1,1 / (a - (1 - a)),0.9708919007451333,-659414.2349673872,7.414659757284466e-55
P3,3*a**(2/3),0.9700344549221814,-654597.5297433124,6.412511284083904e-55
F2,(1 - a)**2,0.9545959044607331,837500.7264173586,7.342066505648363e+67
G3,1 / (4*(1 - a)**3),0.9479626830638097,-2466511.412376783,2.826768085121144e-203
G2,1 / (3*(1 - a)**2),0.9299344101519815,-1805708.9846179544,3.385860555361736e-149
P2,2*a**(1/2),0.9289418772296003,-611974.1795825587,1.891811312318497e-51
G1,1 / (2*(1 - a)),0.8843239216634471,-1144906.5568591263,3.60491836303395e-95
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.8806994963009226,-125676.91810581833,1.212107587171242e-11
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.8483726019691449,-226468.65702726797,9.870321844537776e-19
F3/2,2*(1 - a)**(3/2),0.8438742632965767,507099.51253794465,2.9048887578939393e+40
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.7504751560683275,938958.0818619586,2.5811625105408814e+74
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.7439812729997427,-92079.67179866845,7.457269764499776e-09
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.6905003335334796,-629635.6127130663,1.589363381042998e-50
F0/R1/P1,"np.full_like(a, 1)",0.6779165845130245,-484104.12910029787,2.878611550517408e-41
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6513778435403866,-1032802.5683988644,2.2749013517828927e-82
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.4768787005481808,-65201.87475294859,1.2107125881472593e-06
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.44615793580860363,378281.7765014294,6.655667738978489e+29
F1/3,(3/2)*(1 - a)**(1/3),0.42433388044398485,-263836.6531806884,2.2431811476315784e-23
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.4194348399055157,311087.28388713,2.778684353814137e+24
P3/2,(2/3)/a**(1/2),0.3378303845350986,-356234.0786180368,3.2851074013628216e-31
F1/A1,(1 - a),0.3234365893192514,176698.29865853034,45972771776156.22
R2,2*(1 - a)**(1/2),0.21439539408182043,-153702.91522088376,1.818912806074995e-14
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.18260395568666665,-295289.1751133732,6.324920788041079e-28
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.16738431218199676,278155.6541030523,1.6162097540430928e+20
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.16738431218199676,278155.6541030523,7.272943893193869e+20
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.14233018809580497,-262315.9962097736,4.398204019450731e-25
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.12991116068574837,-251324.9365751769,3.896566847657902e-24
D1,1 / (2*a),0.10578621956144187,-228364.02813577597,3.332449365211449e-21
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.07642573618255868,42309.313429930975,676.0979820081151
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.06336011988209565,-24885.17918436875,0.0023816119895885635
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.049197826592282466,143855.50950001288,13339179570.933798
R3,3*(1 - a)**(2/3),0.023438760532131918,-43569.177261079065,1.3110126807970604e-05
D2,1 / (-np.log(1 - a)),0.014459066470476243,-80937.1734144997,2.681528605217186e-09
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.007942382375172306,57888.17818352104,138.26911455707773
F3/4,4*(1 - a)**(3/4),0.0017479216507254825,11497.691718823336,0.3233041588705896
