Model,Equation,R2_score,Ea,A
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9969271695946325,256648.66756062314,5.52406326156565e+24
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9959098707051612,-247739.0750767762,1.0969158442105677e-24
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.995674749239786,-130856.57285066608,1.908217819739958e-13
F3/2,2*(1 - a)**(3/2),0.990165978818014,137375.78693874832,27540266995871.79
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9806041587223198,161349.68271460876,2472187389918681.0
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9783094836344852,141869.2656769237,28034746627426.176
F1/A1,(1 - a),0.970161689761805,102908.43160155376,3422105866.107495
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9472661391610414,63947.59752618383,371310.9216289718
F2,(1 - a)**2,0.9423189172405605,171843.1422759428,8.865492020170856e+17
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9265355317412356,187713.95688622998,9.5953706371918e+16
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9265355317412356,187713.95688622998,2.1323045860426212e+16
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9135803682881948,44467.1804884988,3552.7672598574604
B1,1 / (a - (1 - a)),0.8816235520006144,-248441.51446026514,4.843614345386618e-26
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8781706984628763,173110.581699939,3148274215854227.5
F3/4,4*(1 - a)**(3/4),0.8744090762466081,85674.75393295646,6743433.805608997
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.8666130390618328,32778.9302658878,207.54745273024844
F3,(1 - a)**3,0.8488485966929233,240777.85295033193,2.296742176743808e+26
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8386645923763127,164735.71999477112,33448715154804.445
R3,3*(1 - a)**(2/3),0.8208029228137648,79930.1947100907,1789379.2017981275
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.8041498719671942,24986.76345081382,30.216438192291545
D2,1 / (-np.log(1 - a)),0.7601767720104907,150856.2231532746,3063919935341.484
R2,2*(1 - a)**(1/2),0.6782173639489194,68441.07626435923,106306.23661530537
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.6637267657087376,-13974.070624556165,0.029507340091900147
D1,1 / (2*a),0.6503502546863025,132323.2584349777,32406348385.351555
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.6297484083288559,15246.55493197133,2.559696170983762
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.6267116443000349,127269.33869257233,838261883.5370249
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.6148187226380402,124831.70176146908,414906658.80670226
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.5769671628662393,117518.790968163,50310943.599624865
E1,a,0.5649542955274943,-64375.81658064845,1.0768816471459605e-08
E2,a / 2,0.5649542955274938,-64375.81658064844,2.1537632942919253e-08
F1/3,(3/2)*(1 - a)**(1/3),0.4998533647148994,56951.95781862772,5613.872953854214
P3/2,(2/3)/a**(1/2),0.47835333579141875,83148.48968107118,693958.2267711115
G3,1 / (4*(1 - a)**3),0.3157341598332382,-172830.41109600276,3.0388958918043262e-24
P4,4*a**(3/4),0.2950103609509993,-39788.43220369519,5.038334529112611e-07
G2,1 / (3*(1 - a)**2),0.22084712140870796,-103895.7004216136,5.904545694892546e-16
P3,3*a**(2/3),0.20000308613943954,-31592.637411377425,3.842543048904964e-06
F0/R1/P1,"np.full_like(a, 1)",0.16414217878435114,33973.72092716464,13.209428796735194
G1,1 / (2*(1 - a)),0.06209001605898339,-34960.98974722447,1.0197756350214308e-07
P2,2*a**(1/2),0.04959384535837343,-15201.047826741908,0.00018858016491989159
