Model,Equation,R2_score,Ea,A
F2,(1 - a)**2,0.9944249370562308,769484.1544437477,9.345862910227282e+62
F3,(1 - a)**3,0.989824216194586,1204238.712164181,7.008646885560615e+99
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9604487278196379,-133381.76773663418,7.589731951783975e-12
B1,1 / (a - (1 - a)),0.9558845869135046,-617233.1922979829,2.9502188991131004e-52
F3/2,2*(1 - a)**(3/2),0.9454343270348876,552106.8755835317,1.7064046423491735e+44
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9129245110000668,1036824.9335783307,6.252793189767402e+82
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.911989150591976,-601493.1321965837,3.466646088677431e-49
E1,a,0.9010184298547043,-459579.95387947065,9.091099431328509e-40
E2,a / 2,0.9010184298547043,-459579.95387947065,1.818219886265705e-39
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.8855971720644051,-1069604.4966565333,1.4074729361532423e-86
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.7693118125691378,568785.2789532898,1.0712725758335642e+45
P4,4*a**(3/4),0.7596888702422467,-369691.2056588824,2.642711651042232e-33
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.7563939438768756,490766.7182099653,5.32123901219906e+38
G3,1 / (4*(1 - a)**3),0.7249802001245192,-1404288.6341584157,1.5761789783653252e-121
F1/A1,(1 - a),0.7123467783258102,334729.59672331513,1.2462484551293968e+26
P3,3*a**(2/3),0.692316714695902,-339728.289585353,7.982758122192079e-31
G2,1 / (3*(1 - a)**2),0.6563762951574922,-969534.0764379832,8.865057721729632e-85
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.6088503706791801,602070.3758577959,8.337950093745037e+45
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.60885037067918,602070.3758577959,3.752077542185295e+46
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.5957893090529727,178692.47523666546,25944420644255.707
P2,2*a**(1/2),0.5297724277499377,-279802.4574382942,6.145725210297316e-26
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.4980324165739467,511509.62311146257,1.5324408506633942e+39
G1,1 / (2*(1 - a)),0.4968318541459772,-534779.5187175502,4.432054395870258e-48
F3/4,4*(1 - a)**(3/4),0.44359868202894875,226040.95729320706,1.8827425956298456e+16
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.43523032848550963,100673.91449334059,10873529.62459604
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.42032615493436226,457152.18995108776,4.259785199357885e+33
R3,3*(1 - a)**(2/3),0.3362741227229541,189811.41081650433,21223244978665.85
D2,1 / (-np.log(1 - a)),0.29188561211212,368086.40346283204,5.457554108316057e+26
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.2418611668019748,53862.77804734559,1541.0605748337816
D1,1 / (2*a),0.15842978942384123,259530.03188523557,6.075657829534405e+17
R2,2*(1 - a)**(1/2),0.13765189279717202,117352.31786309893,22754497.575884912
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.13574608966437862,235494.72021938994,559370522789138.0
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.12506672097571678,223936.61913781633,55772230074581.3
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.09423076275406726,189262.31589274397,55280671694.94832
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.06993269765844379,22655.353750015613,4.050835287672463
F0/R1/P1,"np.full_like(a, 1)",0.06639520165291912,-100024.96099711757,1.661842493123628e-11
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.05629965344483435,-16353.926621646846,0.002271111721443715
P3/2,(2/3)/a**(1/2),0.026159243505849566,79752.53544405893,3370.2944454675157
F1/3,(3/2)*(1 - a)**(1/3),0.019205292306143203,44893.22490969338,21.68553753004359
