Model,Equation,R2_score,Ea,A
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9979609994239322,330654.54678440647,6.274496191990935e+29
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9978369485231344,293133.3045144923,2.364576313206058e+26
F1/A1,(1 - a),0.9973071054065514,218090.81997466416,3.1876350428074602e+19
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9971789305188906,-457291.5408837892,2.4969769482620164e-41
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9955584835247702,-232164.08726430486,3.2248818897013353e-21
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9955022847735064,143048.335434836,3819718233808.8916
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.992631855958919,105527.09316492193,1214561718.0114462
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.988608336373783,83014.34780297353,9202498.889145069
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9833442387442582,68005.85089500785,343285.39473049634
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.983281407439154,490962.7519750886,1.0842897465396862e+44
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9831704259190974,401186.899764683,2.40332412559092e+35
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9831704259190968,401186.8997646828,5.340720279090665e+34
F3/4,4*(1 - a)**(3/4),0.972561610911786,195646.85692205996,3.7542416331656536e+16
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9687532174621436,49245.229760050825,5301.272008855732
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9638439802024859,381906.3387923917,4.806201070748343e+33
F3/2,2*(1 - a)**(3/2),0.9608589965689839,262978.7460798727,7.181437020542496e+23
R3,3*(1 - a)**(2/3),0.9532301243436834,188165.5359045252,8391356361131535.0
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9467708488376189,371261.61569453235,4.217787151134285e+31
D2,1 / (-np.log(1 - a)),0.9104656731652413,353442.42138373177,2.7037161230890396e+30
R2,2*(1 - a)**(1/2),0.8938668298268904,173202.89386945564,353725067039805.9
F2,(1 - a)**2,0.8907228665430472,307866.67218508106,6.471636431075765e+28
D1,1 / (2*a),0.8540344328384558,327848.78396822,1.1836062243699688e+28
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8408316355479939,319577.3934656855,1.7886142418712074e+26
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8340689934675466,315576.73951686814,6.8133864086100375e+25
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.812006336240527,303574.7776703906,3.766188265303913e+24
F1/3,(3/2)*(1 - a)**(1/3),0.804964147960766,158240.2518343862,13254000655762.305
P3/2,(2/3)/a**(1/2),0.7689887075756651,228081.87586623375,1.445910522817407e+19
F3,(1 - a)**3,0.7685534428210049,397642.5243954984,1.3138918832798636e+38
B1,1 / (a - (1 - a)),0.7089867820695578,-591652.6650332672,1.6331247260409855e-54
F0/R1/P1,"np.full_like(a, 1)",0.5565702482712422,128314.96776424722,15700846724.550886
E2,a / 2,0.36572249715334215,-71218.84843972571,8.331033845282427e-08
E1,a,0.36572249715334215,-71218.84843972571,4.165516922641206e-08
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.3651730166704941,-7036.633644820314,0.37022059226947907
G3,1 / (4*(1 - a)**3),0.09083653088651847,-141012.58886700412,7.504927642979337e-18
P2,2*a**(1/2),0.06992195763367685,28548.059662260675,12.786921319351096
P4,4*a**(3/4),0.04443228483069346,-21335.394388732515,0.00025803133807795233
G1,1 / (2*(1 - a)),0.028518103046142808,38539.11555383005,15.467052191188804
G2,1 / (3*(1 - a)**2),0.02279042714243301,-51236.73665658702,1.1427554243502476e-08
P3,3*a**(2/3),0.0021821599970651877,-4707.576371734787,0.010029956250754066
