conversion,Friedman
1e-05,4976.7760051868845
0.01001,58429.32641690371
0.02001,69685.31791696839
0.03001,76948.6545858869
0.040010000000000004,82516.31544554175
0.050010000000000006,87062.3393821851
0.06001,90905.8909376826
0.07001,94342.43473512554
0.08001,97212.15718134017
0.09000999999999999,99798.54593749654
0.10001,102311.32608098557
0.11001,104393.43024050148
0.12000999999999999,106438.67985010389
0.13001000000000001,108263.11958216406
0.14001000000000002,110132.3308258304
0.15001,111593.11589518582
0.16001,113184.39841936048
0.17001000000000002,114583.6298624003
0.18001,115868.40022403038
0.19001,117211.2453045403
0.20001000000000002,118255.18058746017
0.21001,119469.3296254352
0.22001,120457.91102216962
0.23001000000000002,121443.02245050808
0.24001,122364.58255649974
0.25001,123241.5375372994
0.26001,124084.11827048143
0.27001000000000003,124777.45014247796
0.28001000000000004,125605.99604277646
0.29001,126230.74050779101
0.30001,126868.0682582637
0.31001,127501.02724126006
0.32001,128024.26434889893
0.33001,128605.72474385097
0.34001000000000003,129070.56018096437
0.35001000000000004,129519.58899747982
0.36001,130007.73754838035
0.37001,130369.39941688412
0.38001,130735.25639186491
0.39001,131114.59872227063
0.40001000000000003,131399.086599746
0.41001000000000004,131698.0113615378
0.42001,131985.5141880172
0.43001,132195.08747464596
0.44001,132423.80383855535
0.45001,132638.56752878378
0.46001000000000003,132790.5511343468
0.47001000000000004,132946.51617918347
0.48001,133093.49420847106
0.49001,133193.1181224026
0.50001,133286.336082927
0.51001,133369.52654416324
0.52001,133423.5635772145
0.53001,133459.24133728846
0.54001,133486.08792392857
0.55001,133496.33801959307
0.56001,133482.82115338606
0.57001,133459.72937768817
0.5800099999999999,133424.42791137344
0.5900099999999999,133366.90025449055
0.6000099999999999,133302.32119664774
0.6100099999999999,133220.39182412293
0.62001,133125.63162206387
0.63001,133025.16056319594
0.64001,132893.45498210823
0.65001,132768.0944783622
0.66001,132639.90704080052
0.67001,132455.67870713596
0.68001,132306.53406598393
0.69001,132128.16133119518
0.70001,131915.2562872309
0.7100099999999999,131751.73812287312
0.7200099999999999,131508.40774641867
0.7300099999999999,131282.37144045765
0.74001,131084.67314226044
0.75001,130790.54481259802
0.76001,130574.60263471288
0.77001,130287.11651801961
0.78001,129988.63318314045
0.79001,129714.79328737462
0.80001,129403.71565656681
0.81001,129096.75354583787
0.82001,128759.17708081604
0.83001,128403.03569376374
0.8400099999999999,128080.09197696975
0.8500099999999999,127639.46172938592
0.8600099999999999,127346.18367904883
0.87001,126826.26505123636
0.88001,126446.90068027136
0.89001,126000.79682238326
0.90001,125436.28684842185
0.91001,124936.66858134717
0.92001,124341.41474726083
0.93001,123705.04535584962
0.94001,122995.13164342407
0.95001,122257.62455646018
0.9600099999999999,121329.79349023274
0.9700099999999999,120187.42256396331
0.9800099999999999,118813.13575400757
0.99001,116372.16835449029
