conversion,Friedman
1e-05,85071.19424729122
0.01001,127207.76954186872
0.02001,132186.80777266805
0.03001,134945.77303158175
0.040010000000000004,137049.84300911546
0.050010000000000006,138706.60879571608
0.06001,139954.23601995784
0.07001,141011.56284371816
0.08001,141986.14042908023
0.09000999999999999,142772.41002578614
0.10001,143606.65417258398
0.11001,144211.24516863565
0.12000999999999999,144892.70757421872
0.13001000000000001,145468.12236154036
0.14001000000000002,145864.66442909243
0.15001,146534.80892204962
0.16001,146914.31523686153
0.17001000000000002,147292.8132233373
0.18001,147781.49055529953
0.19001,148135.96512874667
0.20001000000000002,148488.0702695208
0.21001,148814.37574324387
0.22001,149142.85562922995
0.23001000000000002,149472.27231234143
0.24001,149792.535565451
0.25001,150047.79134648835
0.26001,150227.8045879437
0.27001000000000003,150570.37834569244
0.28001000000000004,150857.18812681118
0.29001,151131.26067132957
0.30001,151277.79802461574
0.31001,151424.0863605533
0.32001,151695.9031931549
0.33001,151977.49076110526
0.34001000000000003,152206.41177290713
0.35001000000000004,152344.27327911337
0.36001,152481.88827139357
0.37001,152619.25582875073
0.38001,152841.52865525067
0.39001,153096.48560204083
0.40001000000000003,153254.64407307465
0.41001000000000004,153380.02496499897
0.42001,153505.18893646644
0.43001,153630.13525962422
0.44001,153754.86320881965
0.45001,153955.3072910606
0.46001000000000003,154127.21021572294
0.47001000000000004,154248.51559508804
0.48001,154358.97510925005
0.49001,154469.2704634353
0.50001,154579.40118160238
0.51001,154689.36678897616
0.52001,154819.52596559052
0.53001,154943.8765159803
0.54001,155054.25292525423
0.55001,155154.28266789898
0.56001,155248.42418856893
0.57001,155342.47224593782
0.5800099999999999,155436.4266038159
0.5900099999999999,155530.2870264597
0.6000099999999999,155617.89506062196
0.6100099999999999,155696.9517079079
0.62001,155775.99632099667
0.63001,155854.6949304521
0.64001,155932.2005050571
0.65001,156009.68647564435
0.66001,156087.15277857793
0.67001,156164.59935025955
0.68001,156233.1098700374
0.69001,156275.52327736368
0.70001,156317.9134913368
0.7100099999999999,156360.28051716328
0.7200099999999999,156417.81116377783
0.7300099999999999,156480.1948746228
0.74001,156542.59307289156
0.75001,156605.00575995556
0.76001,156674.44454807183
0.77001,156673.5273076144
0.78001,156672.60917517217
0.79001,156671.69017015133
0.80001,156715.85169999106
0.81001,156769.30371105942
0.82001,156822.65139082895
0.83001,156884.88621678777
0.8400099999999999,156846.80705416368
0.8500099999999999,156798.35452069205
0.8600099999999999,156755.93395503098
0.87001,156819.93905330263
0.88001,156883.3199630584
0.89001,156906.34277623505
0.90001,156734.0078762364
0.91001,156650.00474203553
0.92001,156748.0893862073
0.93001,156874.79773156604
0.94001,156361.5014476318
0.95001,156416.80811266886
0.9600099999999999,156750.73694353044
0.9700099999999999,155794.86183026474
0.9800099999999999,156043.24914530813
0.99001,155393.6781266762
