conversion,Friedman
1e-05,46257.48989530881
0.01001,87127.20486522748
0.02001,91428.40853071521
0.03001,93741.6806701658
0.040010000000000004,95250.94949589222
0.050010000000000006,96328.2158577306
0.06001,97142.47895778858
0.07001,97779.03276128054
0.08001,98293.73997025388
0.09000999999999999,98696.69369454308
0.10001,99030.21193012879
0.11001,99302.45794572773
0.12000999999999999,99468.71796140431
0.13001000000000001,99683.9188280626
0.14001000000000002,99758.42781920783
0.15001,99883.20943497238
0.16001,99964.93631152905
0.17001000000000002,99972.9765374544
0.18001,99989.50789706018
0.19001,99986.07625405044
0.20001000000000002,99961.74922008657
0.21001,99919.8190356332
0.22001,99863.081454194
0.23001000000000002,99794.08703232782
0.24001,99714.95170039061
0.25001,99599.07674384571
0.26001,99471.02465910994
0.27001000000000003,99337.21983038864
0.28001000000000004,99199.03433064319
0.29001,99065.81163212495
0.30001,98895.09942675119
0.31001,98725.35589722852
0.32001,98555.7659429094
0.33001,98355.99095582208
0.34001000000000003,98154.09723380911
0.35001000000000004,97965.53230114894
0.36001,97745.40320623858
0.37001,97514.93583401319
0.38001,97304.51558352851
0.39001,97056.9833318457
0.40001000000000003,96816.85936335697
0.41001000000000004,96562.23332151052
0.42001,96308.76451647907
0.43001,96051.96656749427
0.44001,95769.95561025907
0.45001,95509.0817224381
0.46001000000000003,95217.51875796811
0.47001000000000004,94932.19318425436
0.48001,94638.69376429597
0.49001,94340.10842523247
0.50001,94033.34930524226
0.51001,93725.75991771305
0.52001,93407.99447612879
0.53001,93088.17156700601
0.54001,92762.25853257388
0.55001,92429.68574472136
0.56001,92093.91901515161
0.57001,91752.88456997224
0.5800099999999999,91404.83598960076
0.5900099999999999,91053.49285228728
0.6000099999999999,90695.72674560628
0.6100099999999999,90333.86488357208
0.62001,89965.48788098365
0.63001,89594.49457758921
0.64001,89214.51401647303
0.65001,88830.91541880456
0.66001,88443.95462064793
0.67001,88045.98938648457
0.68001,87647.35925418958
0.69001,87240.172481447
0.70001,86826.68241328232
0.7100099999999999,86407.07959705357
0.7200099999999999,85984.65579476189
0.7300099999999999,85544.99879543518
0.74001,85109.82607503491
0.75001,84661.69408474445
0.76001,84200.58928701885
0.77001,83735.69652101272
0.78001,83267.34836174147
0.79001,82778.9789255815
0.80001,82274.09593120751
0.81001,81771.5598930506
0.82001,81241.43174287604
0.83001,80724.18771284111
0.8400099999999999,80157.92169002422
0.8500099999999999,79582.27123581295
0.8600099999999999,78990.99212585721
0.87001,78371.5655677394
0.88001,77716.58781802705
0.89001,77057.14082192206
0.90001,76359.08640548505
0.91001,75583.39201911162
0.92001,74759.34519860818
0.93001,73887.34163663475
0.94001,72917.12521665583
0.95001,71805.83505548707
0.9600099999999999,70568.39716625061
0.9700099999999999,69046.11463587866
0.9800099999999999,67073.56225716807
0.99001,64048.78226584128
