Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9785902049332783,-8.59111662184488,0.07887321790649009,6729.430992189808
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9784396038695703,-8.914430556313402,0.8584883568631624,25753.45119690921
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9780918404191004,-9.024956210467648,0.9078709554024909,39048.76666591042
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9776935339852203,-9.114308710098145,0.8290424476399518,47263.720021653484
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9768811219733463,-9.249811693289528,0.9044908185447279,66906.81640452883
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.974897218912551,-9.479241620743116,0.9559717554565144,123254.17657911502
G3,1 / (4*(1 - a)**3),0.9681373509729074,3.3161764235246642,0.9302486842412584,435520.45949107857
F1/3,(3/2)*(1 - a)**(1/3),0.9681373509729072,-29.845587811721977,0.9302486842454576,435520.45949832594
R3,3*(1 - a)**(2/3),0.9681373509729072,-14.922793905860988,0.9302486842409112,435520.4594940275
F3/2,2*(1 - a)**(3/2),0.968137350972907,-6.632352847049326,0.930248684241252,435520.45949106396
F3/4,4*(1 - a)**(3/4),0.9681373509729068,-13.26470569409865,0.9302486842404959,435520.45949164324
G2,1 / (3*(1 - a)**2),0.9681373509729063,4.974264635286993,0.9302486842438769,435520.459496674
F2,(1 - a)**2,0.9681373509729063,-4.974264635286991,0.9302486842417019,435520.45949197793
R2,2*(1 - a)**(1/2),0.9681373509729063,-19.89705854114797,0.930248684241637,435520.45949209266
F1/A1,(1 - a),0.9681373509729063,-9.948529270573985,0.9302486842413802,435520.4594916192
G1,1 / (2*(1 - a)),0.9681373509729061,9.948529270573983,0.9302486842389368,435520.45948629914
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9567253806612146,-10.423689768770698,0.8790295229402234,784504.4308313598
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9488698541387756,-10.659264762166439,0.8215794909279732,861924.8399067943
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9401162342617747,-6.951209327864173,0.7655219374637778,912778.7462483807
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.938459637325065,-7.358672977200705,0.965356073937124,346022.0267191169
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.8113864705335313,-21.39147305189932,0.4526469679264709,1172934.6381068348
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.8113864705335313,-21.391473051899325,0.45264696792647074,1172934.6381068348
P4,4*a**(3/4),0.8100719719803922,-34.62112456125484,0.9441357213693377,-1292878.3265171954
P3/2,(2/3)/a**(1/2),0.810071971980392,51.93168684188225,0.9441357213694995,-1292878.3265105374
P3,3*a**(2/3),0.8100719719803918,-38.94876513141169,0.9441357213698026,-1292878.3265175275
E1,a,0.8100719719803914,-25.96584342094112,0.9441357213693918,-1292878.3265130797
E2,a / 2,0.8100719719803914,-25.96584342094112,0.9441357213693351,-1292878.3265130299
P2,2*a**(1/2),0.8100719719803914,-51.931686841882225,0.9441357213692984,-1292878.3265162844
D1,1 / (2*a),0.8100719719803908,25.965843420941106,0.9441357213695152,-1292878.3265104056
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7543224210369496,24.289987557762906,0.9441435237754635,-1292836.1923502411
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7266548607185195,23.457683180589747,0.9441478515944989,-1292813.0385028105
D2,1 / (-np.log(1 - a)),0.6706070018088518,40.416032020675146,0.7407702590635458,-2484720.939498666
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.642785859565653,20.907380851027508,0.9441588099764908,-1292820.617202379
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.5909582636396619,-30.143423701554344,0.23590418414946412,1032470.3651598671
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5501370496652785,-5.17385353236936,0.9805122100329614,539555.8279816165
F3,(1 - a)**3,0.47292179912963417,-2.999401689153909,0.9689576164291862,-1651719.1955524832
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.13333021408348192,-24.276451720358597,0.05217525902413726,668812.0793890927
B1,1 / (a - (1 - a)),0.00010145547523974889,-0.010594594894081835,0.7378265623228092,477217.6103600086
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
