Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9917682557077158,-9.970825005796048,0.9898615616393364,62046.194813269096
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9917530365135597,-10.195218876041476,0.9922716517714008,89780.6757940448
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9916556478427888,-9.82542471751375,0.9942849438909853,44041.29707878791
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9913914603064536,-9.648285625717111,0.977703065469327,21258.62552056197
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9911575118788358,-10.586454818143457,0.9998070955602097,137838.416950682
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9899105372109012,-9.146363744404946,0.9829403275514932,-45972.266322137504
R3,3*(1 - a)**(2/3),0.9871691073467279,-17.1537157073202,0.9461221454324663,138599.6035621637
F2,(1 - a)**2,0.9871691073467279,-5.717905235773399,0.9461221454278875,138599.60356054557
F1/A1,(1 - a),0.9871691073467279,-11.435810471546798,0.9461221454259392,138599.60355981448
G1,1 / (2*(1 - a)),0.9871691073467275,11.435810471546795,0.9461221454126139,138599.60355518362
G2,1 / (3*(1 - a)**2),0.9871691073467272,5.717905235773397,0.9461221454333741,138599.60356257812
R2,2*(1 - a)**(1/2),0.9871691073467272,-22.871620943093586,0.9461221454321188,138599.6035619288
F3/2,2*(1 - a)**(3/2),0.9871691073467268,-7.623873647697862,0.9461221454284314,138599.60356077456
F1/3,(3/2)*(1 - a)**(1/3),0.9871691073467266,-34.30743141464038,0.946122145422157,138599.60356045346
G3,1 / (4*(1 - a)**3),0.9871691073467264,3.8119368238489306,0.9461221454193588,138599.6035572433
F3/4,4*(1 - a)**(3/4),0.9871691073467259,-15.247747295395715,0.9461221454372961,138599.60356476772
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9778152296849675,-12.374248105201737,0.9445125729683554,258734.031174907
P3/2,(2/3)/a**(1/2),0.9776067171669526,55.747710001195365,0.9438151501525188,-432703.3593513707
P2,2*a**(1/2),0.9776067171669524,-55.747710001195344,0.9438151501527757,-432703.3593519991
D1,1 / (2*a),0.9776067171669517,27.873855000597665,0.9438151501551423,-432703.35935731494
E1,a,0.9776067171669517,-27.87385500059766,0.9438151501528104,-432703.3593540174
P4,4*a**(3/4),0.9776067171669515,-37.16514000079688,0.9438151501540905,-432703.35935593536
E2,a / 2,0.9776067171669512,-27.873855000597654,0.9438151501551717,-432703.35935737705
P3,3*a**(2/3),0.9776067171669512,-41.81078250089648,0.9438151501489135,-432703.35934619483
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9712160935012017,28.08337086468794,0.9438171550639844,-432695.7718296109
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9702977431935589,-12.873971785640395,0.9322683253513501,304874.6827777455
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9647235061852406,-8.555356744946021,0.9221498861504138,347280.1591489446
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9579670311906054,27.902384144922895,0.9438181386928443,-432691.9056501273
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9480797995685554,-7.416435141216375,0.9439636699894888,133824.76865278988
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8817910478462607,26.258426776158757,0.9438305484987829,-432696.74025220255
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.8083547633235727,-30.57330059160014,0.763177900671359,758265.3761955595
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.8083547633235724,-30.573300591600116,0.7631779006713588,758265.3761955592
D2,1 / (-np.log(1 - a)),0.8030060701449896,36.65466479991973,0.9379008518067461,-734602.6647665987
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5791890429706071,-4.9708873901636785,0.9835577679678994,165918.56696412916
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.4893344445577776,-48.25323816858356,0.49540316122173744,1092656.0217169982
F3,(1 - a)**3,0.4095835075914087,-2.9922750811957286,0.9880272962194003,-491603.86972561
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.04759382470297539,20.38878148095594,0.033778297036012664,-439461.7564043287
B1,1 / (a - (1 - a)),0.0008061675201876152,-0.020447238880596158,0.943234305472951,176277.60960064473
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
