Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9811303005132667,-9.14544832952571,0.9999733304702662,242893.81453178317
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9810949009600424,-9.06087619563003,0.9927496479316007,202341.6855032697
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.981031020103981,-9.004985360094246,0.9979439215622274,183449.62875784727
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9810178059764628,-9.288327831042745,0.9945437716837855,332466.8288423981
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9809079337251706,-8.935680146236226,0.9721464727757227,155929.19990645413
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9802713490297921,-8.731540680495883,0.6684745889496412,57641.35323834958
R3,3*(1 - a)**(2/3),0.9800739448238036,-14.371486417019923,0.9317576071318576,477963.7279664943
F1/3,(3/2)*(1 - a)**(1/3),0.9800739448238036,-28.742972834039847,0.9317576071232343,477963.72795094666
G1,1 / (2*(1 - a)),0.9800739448238032,9.580990944679948,0.9317576071309327,477963.72796566796
F2,(1 - a)**2,0.9800739448238032,-4.790495472339974,0.9317576071296997,477963.7279651433
F1/A1,(1 - a),0.9800739448238032,-9.580990944679948,0.9317576071292641,477963.7279638046
R2,2*(1 - a)**(1/2),0.9800739448238032,-19.1619818893599,0.9317576071245345,477963.72795541165
F3/4,4*(1 - a)**(3/4),0.980073944823803,-12.774654592906597,0.931757607132486,477963.7279715335
G3,1 / (4*(1 - a)**3),0.980073944823803,3.193663648226649,0.9317576071309207,477963.72796633164
G2,1 / (3*(1 - a)**2),0.980073944823803,4.790495472339972,0.9317576071297434,477963.7279662059
F3/2,2*(1 - a)**(3/2),0.980073944823803,-6.387327296453298,0.9317576071287231,477963.7279620355
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.978015095984082,-9.8820514398276,0.974539707244458,852583.8963498081
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9765018349007153,-10.035324339916903,0.9730688318597969,976517.5310297366
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9763833924651031,-6.536593982049415,0.9716626129446181,1087989.2865707395
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9608852438805252,-20.410363747541677,0.9523996289493116,2097689.817358207
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9608852438805252,-20.41036374754167,0.9523996289493113,2097689.817358205
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9512928938540712,-34.4475355845361,0.9320093114814314,3110361.5827669883
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9444012619544288,-7.860447364659518,0.9662623106995182,384074.83053343656
P4,4*a**(3/4),0.9319891587231581,-47.43088568518802,0.9561041441857391,-1714426.0073882286
P3,3*a**(2/3),0.9319891587231581,-53.35974639583653,0.9561041441854522,-1714426.0073918246
P2,2*a**(1/2),0.9319891587231577,-71.146328527782,0.9561041441857884,-1714426.007386671
P3/2,(2/3)/a**(1/2),0.9319891587231577,71.146328527782,0.9561041441855886,-1714426.007387882
D1,1 / (2*a),0.9319891587231575,35.57316426389099,0.9561041441858739,-1714426.0073817666
E2,a / 2,0.9319891587231572,-35.573164263890995,0.9561041441857936,-1714426.0073841407
E1,a,0.931989158723157,-35.57316426389099,0.9561041441857671,-1714426.007385709
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.867472064730078,33.22343167841189,0.9561173655261871,-1714332.692362742
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8299934679878702,31.85407964389879,0.9561243063563327,-1714284.2346223602
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8281815658039501,-63.802282132396876,0.8186010688338639,5349628.546708858
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7056668256354768,27.25245029894193,0.9561032696413231,-1714403.9280799697
D2,1 / (-np.log(1 - a)),0.677221482154049,67.89686575270701,0.8096485907179954,-4290719.603752813
F3,(1 - a)**3,0.5379605585244679,-2.988012748431635,0.9630344686073394,-2185701.3392965314
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5314137264627116,-5.316789183715398,0.9801448820437209,591293.0066941027
B1,1 / (a - (1 - a)),0.000566039834096028,-0.028416319677022774,0.8883398596010241,578693.4945360712
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
