temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
289.80588;63.16434;68.05864;80.88568;0.158754606;0.664962634;0.463530012;0.001143155;1.04E-02;0.014623508;1.73E-01;1.61E-48;6.32E-11;5.34E-10;0.199628149;0.007103559;0.042636122;0.540310691;8.59E-02;1.64E-41;1.26E-13;7.50E-10;0.675999826;0.01702208;0.205559268;0.213207575;1.73E-02;4.58E-47;5.01E-24;5.29E-14;0.453115373
290.7608;62.97614;67.43928;80.45696;0.171301356;0.642029599;0.472444234;0.001015784;8.97E-03;0.007844428;1.80E-01;1.09E-47;8.68E-11;6.78E-10;0.198078173;0.006404173;0.036957134;0.516340458;8.99E-02;5.41E-41;1.74E-13;9.08E-10;0.64963217;0.015211258;0.204254533;0.226372987;1.85E-02;1.32E-46;8.08E-24;6.72E-14;0.464346359
291.71571;62.80135;66.80852;80.00341;0.191844448;0.615478304;0.482585886;0.000902528;7.70E-03;0.004186892;1.87E-01;7.34E-47;1.19E-10;8.61E-10;0.20006398;0.005772348;0.031964834;0.480058518;9.41E-02;1.78E-40;2.39E-13;1.10E-09;0.611857657;0.013583486;0.201981532;0.239833123;1.98E-02;3.82E-46;1.30E-23;8.53E-14;0.475164313
292.67063;62.61315;66.2233;79.53893;0.215052886;0.578236575;0.49552854;0.000801834;6.61E-03;0.002228309;1.94E-01;4.96E-46;1.64E-10;1.09E-09;0.204136475;0.005201785;0.027594181;0.430032147;9.83E-02;5.89E-40;3.28E-13;1.33E-09;0.561174881;0.012122178;0.198741417;0.253534728;2.11E-02;1.10E-45;2.10E-23;1.08E-13;0.485505223
293.62554;62.39923;65.67054;79.06356;0.216932193;0.521737222;0.503800883;0.000712323;5.67E-03;0.001183947;2.02E-01;3.35E-45;2.26E-10;1.39E-09;0.209486893;0.004686752;0.023781588;0.367511609;1.03E-01;1.94E-39;4.51E-13;1.61E-09;0.498767014;0.010811904;0.194552525;0.26741962;2.25E-02;3.19E-45;3.39E-23;1.37E-13;0.495318666
294.58046;62.18291;65.16078;78.58509;0.223035406;0.460741832;0.511982722;0.000632759;4.86E-03;0.000628404;2.10E-01;2.26E-44;3.10E-10;1.76E-09;0.215668469;0.004221996;2.05E-02;0.29741562;1.07E-01;6.41E-39;6.20E-13;1.95E-09;0.429488699;0.009638291;0.18945116;0.28142665;2.41E-02;9.22E-45;5.46E-23;1.75E-13;0.504570546
295.53537;61.97383;64.70573;78.10182;0.231817846;0.39558726;0.525085844;0.000562048;4.17E-03;0.000333319;2.17E-01;1.53E-43;4.27E-10;2.24E-09;0.22243331;0.003802747;1.76E-02;0.227364259;1.12E-01;2.11E-38;8.52E-13;2.36E-09;0.360899922;0.00858812;0.183492329;0.295491425;2.57E-02;2.66E-44;8.80E-23;2.22E-13;0.513243549
296.49029;61.75208;64.31779;77.60354;0.241013175;0.326303391;0.53266585;0.000499208;3.57E-03;0.000176718;2.25E-01;1.03E-42;5.86E-10;2.84E-09;0.22964202;0.003424651;1.51E-02;0.164777345;1.17E-01;6.97E-38;1.17E-12;2.86E-09;0.300364977;0.007649196;0.176748904;0.309548374;2.74E-02;7.69E-44;1.42E-22;2.81E-13;0.521338354
297.4452;61.52734;63.98305;77.08293;0.246793789;0.267467107;0.54344579;0.00044337;3.06E-03;9.36605E-05;2.34E-01;6.96E-42;8.06E-10;3.61E-09;0.23721348;0.003083763;1.30E-02;0.114147814;1.22E-01;2.30E-37;1.61E-12;3.46E-09;0.252325935;0.006810403;0.169310776;0.323530397;2.92E-02;2.22E-43;2.29E-22;3.57E-13;0.528872361
298.40012;61.29655;63.75733;76.57242;0.252544138;0.215327106;0.554339512;0.000393757;2.62E-03;4.96271E-05;2.42E-01;4.70E-41;1.11E-09;4.58E-09;0.245098589;0.002776485;1.11E-02;0.076356543;1.27E-01;7.59E-37;2.21E-12;4.18E-09;0.217617602;0.006061565;0.161282025;0.337370709;3.12E-02;6.42E-43;3.69E-22;4.53E-13;0.535878699
299.35503;61.07428;63.5927;76.03904;0.261494562;0.175520126;0.565776198;0.00034968;2.24E-03;2.62902E-05;2.51E-01;3.17E-40;1.52E-09;5.81E-09;0.253265175;0.002499569;9.51E-03;0.049801283;1.33E-01;2.50E-36;3.04E-12;5.06E-09;0.194596051;0.005393463;0.152778395;0.351002043;3.32E-02;1.86E-42;5.94E-22;5.76E-13;0.542402761
300.30995;60.78984;63.43009;75.50204;0.272752812;0.153265302;0.573991829;0.000310523;1.92E-03;1.39249E-05;2.59E-01;2.14E-39;2.09E-09;7.38E-09;0.261690846;0.002250058;8.14E-03;0.031920806;1.38E-01;8.26E-36;4.19E-12;6.13E-09;0.180662714;0.004797711;0.14392278;0.364357742;3.54E-02;5.36E-42;9.58E-22;7.31E-13;0.548498816
301.26486;60.53234;63.28756;74.95692;0.278353918;0.141127535;0.578848214;0.000275739;1.64E-03;7.37445E-06;2.68E-01;1.45E-38;2.88E-09;9.37E-09;0.270358091;0.002025282;6.96E-03;0.020224726;1.44E-01;2.72E-35;5.75E-12;7.42E-09;0.173293548;0.004266749;0.13484164;0.377369901;3.77E-02;1.55E-41;1.54E-21;9.28E-13;0.554224366
302.21978;60.27307;63.1534;74.40654;0.2869985;0.140767291;0.583668797;0.000244842;1.40E-03;3.90491E-06;2.78E-01;9.76E-38;3.96E-09;1.19E-08;0.279252667;0.001822817;5.96E-03;0.012718017;1.50E-01;8.99E-35;7.91E-12;8.98E-09;0.170463483;0.00379373;0.125659837;0.389968846;4.02E-02;4.48E-41;2.49E-21;1.18E-12;0.559634518
303.17469;60.00407;63.0053;73.83548;0.293428026;0.151857168;0.587693285;0.0002174;1.20E-03;2.06752E-06;2.87E-01;6.59E-37;5.44E-09;1.51E-08;0.288361595;0.001640479;5.09E-03;0.007959005;1.56E-01;2.97E-34;1.09E-11;1.09E-08;0.170703657;0.003372508;0.116497146;0.4020791;4.28E-02;1.29E-40;4.01E-21;1.50E-12;0.564774234
304.12961;59.72198;62.86119;73.2723;0.301617611;0.162120841;0.589932592;0.000193027;1.02E-03;1.09457E-06;2.96E-01;4.45E-36;7.48E-09;1.92E-08;0.297673174;0.001476284;4.35E-03;0.004965434;1.62E-01;9.78E-34;1.50E-11;1.32E-08;0.17300747;0.002997536;0.107463742;0.413615685;4.56E-02;3.74E-40;6.47E-21;1.90E-12;0.569670197
305.08452;59.4302;62.70152;72.70895;0.304798439;0.170062394;0.590607168;0.000171382;8.74E-04;5.79439E-07;3.06E-01;3.00E-35;1.03E-08;2.44E-08;0.307175789;0.001328448;3.72E-03;0.003091762;1.69E-01;3.23E-33;2.06E-11;1.59E-08;0.176707096;0.002663849;0.098657941;0.424475836;4.85E-02;1.08E-39;1.04E-20;2.41E-12;0.574319999
306.03944;59.13349;62.52576;72.15567;0.31527865;0.178220381;0.590253764;0.000152159;7.47E-04;3.06717E-07;3.16E-01;2.03E-34;1.41E-08;3.09E-08;0.316858437;0.001195353;3.17E-03;0.001922693;1.75E-01;1.06E-32;2.83E-11;1.93E-08;0.181367114;0.002366979;0.090163305;0.434529216;5.16E-02;3.12E-39;1.68E-20;3.06E-12;0.57867958
306.99435;58.8505;62.37252;71.59596;0.322870696;0.188907971;0.590047721;0.000135089;6.38E-04;1.62347E-07;3.26E-01;1.37E-33;1.94E-08;3.93E-08;0.326709761;0.001075541;2.71E-03;0.001194727;1.82E-01;3.51E-32;3.89E-11;2.33E-08;0.186705275;0.002102936;0.082048171;0.4436016;5.49E-02;9.01E-39;2.71E-20;3.89E-12;0.582646134
307.94927;58.52887;62.18764;71.02787;0.329921384;0.191012414;0.586684726;0.000119931;5.45E-04;8.5926E-08;3.36E-01;9.25E-33;2.67E-08;4.98E-08;0.336718762;0.000967696;2.31E-03;0.000741995;1.89E-01;1.16E-31;5.34E-11;2.83E-08;0.192538546;0.00186814;0.074364638;0.451454246;5.83E-02;2.60E-38;4.37E-20;4.94E-12;0.586036604
308.90418;58.21654;61.99695;70.47026;0.342975367;0.204231732;0.586143436;0.000106471;4.65E-04;4.54766E-08;3.46E-01;6.24E-32;3.68E-08;6.33E-08;0.346873901;0.000870631;1.98E-03;0.000460669;1.95E-01;3.82E-31;7.34E-11;3.42E-08;0.198746764;0.001659397;0.067149719;0.457754363;6.20E-02;7.52E-38;7.04E-20;6.27E-12;0.588558966
309.8591;57.88182;61.8026;69.90312;0.352060069;0.206712322;0.583203903;9.45E-05;3.97E-04;2.40675E-08;3.57E-01;4.22E-31;5.05E-08;8.03E-08;0.357163892;0.000783273;1.69E-03;0.000285943;2.02E-01;1.26E-30;1.01E-10;4.14E-08;0.205249926;0.001473846;0.060425809;0.462039348;6.58E-02;2.17E-37;1.13E-19;7.96E-12;0.58977711
310.81401;57.5574;61.60702;69.35577;0.365387183;0.214541175;0.574882454;8.39E-05;3.39E-04;1.27368E-08;3.67E-01;2.85E-30;6.95E-08;1.02E-07;0.367576828;0.000704658;1.44E-03;0.000177462;2.10E-01;4.16E-30;1.39E-10;5.01E-08;0.211992895;0.00130894;0.054202842;0.463674709;6.99E-02;6.28E-37;1.83E-19;1.01E-11;0.589070528
311.76893;57.21307;61.40896;68.801;0.375772035;0.221222237;0.563976642;7.45E-05;2.89E-04;6.74024E-09;3.78E-01;1.92E-29;9.55E-08;1.30E-07;0.378101029;0.000633914;1.23E-03;0.000110125;2.17E-01;1.37E-29;1.91E-10;6.06E-08;0.218936594;0.001162402;0.048479554;0.461816208;7.41E-02;1.82E-36;2.95E-19;1.28E-11;0.585597933
312.72384;56.85614;61.18641;68.2556;0.382916221;0.226304302;0.5536344;6.61E-05;2.47E-04;3.56681E-09;3.88E-01;1.30E-28;1.31E-07;1.64E-07;0.388724167;5.70E-04;1.05E-03;6.8334E-05;2.24E-01;4.53E-29;2.62E-10;7.34E-08;0.226051565;0.001032204;0.043245934;0.455394935;7.86E-02;5.24E-36;4.75E-19;1.63E-11;0.578284352
313.67876;56.47936;60.99182;67.73263;0.39597757;0.232615358;0.541395381;5.87E-05;2.11E-04;1.88744E-09;3.99E-01;8.76E-28;1.80E-07;2.09E-07;0.399434157;5.13E-04;8.94E-04;4.23997E-05;2.32E-01;1.49E-28;3.61E-10;8.89E-08;0.233314845;0.000916536;0.038484655;0.443162479;8.33E-02;1.52E-35;7.66E-19;2.07E-11;0.565867969
314.63367;56.07931;60.72794;67.21023;0.408107299;0.240308138;0.525013596;5.21E-05;1.80E-04;9.98755E-10;4.10E-01;5.92E-27;2.48E-07;2.65E-07;0.410218287;4.61E-04;7.63E-04;2.63072E-05;2.39E-01;4.93E-28;4.96E-10;1.08E-07;0.240707057;0.000813789;0.034173302;0.4238503;8.82E-02;4.38E-35;1.23E-18;2.62E-11;0.547061255
315.58859;55.71585;60.5422;66.71831;0.419882447;0.246551199;0.50523827;4.62E-05;1.54E-04;5.28487E-10;4.21E-01;3.99E-26;3.41E-07;3.37E-07;0.421064132;4.15E-04;6.51E-04;1.63219E-05;2.47E-01;1.63E-27;6.82E-10;1.30E-07;0.248211556;0.000722526;0.030285574;0.396489283;9.34E-02;1.26E-34;1.99E-18;3.33E-11;0.520871993
316.5435;55.30679;60.28516;66.25161;0.431190304;0.252817341;0.48068831;4.11E-05;1.31E-04;2.79644E-10;4.32E-01;2.70E-25;4.69E-07;4.27E-07;0.431958685;3.73E-04;5.55E-04;1.01265E-05;2.55E-01;5.37E-27;9.37E-10;1.58E-07;0.255812906;0.000641472;0.026793037;0.360881303;9.88E-02;3.65E-34;3.21E-18;4.23E-11;0.487076089
317.49842;54.91519;60.05484;65.77707;0.442993931;0.25762341;0.459794966;3.64E-05;1.12E-04;1.47968E-10;4.43E-01;1.82E-24;6.45E-07;5.42E-07;0.442889291;3.36E-04;4.73E-04;6.28262E-06;2.63E-01;1.77E-26;1.29E-09;1.91E-07;0.263496942;0.000569489;0.023665949;0.318066915;1.04E-01;1.06E-33;5.17E-18;5.37E-11;0.446686389
318.45333;54.4896;59.79549;65.32618;0.44623637;0.267789211;0.426972721;3.23E-05;9.55E-05;7.82941E-11;4.54E-01;1.23E-23;8.86E-07;6.89E-07;0.45384277;3.02E-04;4.04E-04;3.89777E-06;2.71E-01;5.84E-26;1.77E-09;2.31E-07;0.27124978;0.000505568;0.020874483;0.270505967;1.10E-01;3.05E-33;8.34E-18;6.82E-11;0.402133973
319.40825;54.04442;59.54761;64.92322;0.455380708;0.268139192;0.382891449;2.87E-05;8.14E-05;4.14268E-11;4.65E-01;8.30E-23;1.22E-06;8.74E-07;0.464806344;2.72E-04;3.45E-04;2.41816E-06;2.78E-01;1.93E-25;2.44E-09;2.79E-07;0.27905826;0.000448807;0.018389182;0.221697637;1.16E-01;8.82E-33;1.34E-17;8.66E-11;0.356888994
320.36316;53.60167;59.28553;64.55397;0.467567554;0.280734145;0.336621614;2.55E-05;6.95E-05;2.19198E-11;4.76E-01;5.60E-22;1.68E-06;1.11E-06;0.475766719;2.44E-04;2.94E-04;1.50021E-06;2.86E-01;6.36E-25;3.35E-09;3.38E-07;0.28690917;0.000398409;0.016181737;0.1753057;1.23E-01;2.55E-32;2.17E-17;1.10E-10;0.314586134
321.31808;53.16013;59.02735;64.22545;0.481186585;0.281420724;0.292023853;2.26E-05;5.93E-05;1.15979E-11;4.87E-01;3.78E-21;2.30E-06;1.41E-06;0.486710932;2.20E-04;2.51E-04;9.30704E-07;2.94E-01;2.10E-24;4.60E-09;4.09E-07;0.294789842;0.000353661;0.014225147;0.134205715;1.29E-01;7.36E-32;3.49E-17;1.40E-10;0.278072359
322.27299;52.69376;58.75264;63.9222;0.493492145;0.288955469;0.251028718;2.01E-05;5.06E-05;6.13659E-12;4.98E-01;2.55E-20;3.17E-06;1.79E-06;0.497625241;1.98E-04;2.14E-04;5.77393E-07;3.02E-01;6.92E-24;6.33E-09;4.96E-07;0.302687471;0.000313933;0.01249416;0.099952605;1.36E-01;2.13E-31;5.63E-17;1.77E-10;0.248874323
323.22791;52.24059;58.47572;63.66164;0.502838071;0.294496474;0.218981122;1.78E-05;4.32E-05;3.2469E-12;5.08E-01;1.72E-19;4.35E-06;2.27E-06;0.508495561;1.78E-04;1.82E-04;3.58201E-07;3.10E-01;2.28E-23;8.70E-09;6.00E-07;0.310589775;0.000278661;0.010965245;0.072806482;1.43E-01;6.14E-31;9.07E-17;2.25E-10;0.227224622
324.18282;51.79787;58.18619;63.51079;0.515460253;0.302829814;0.197198627;1.58E-05;3.68E-05;1.71796E-12;5.19E-01;1.16E-18;5.98E-06;2.88E-06;0.519305479;1.60E-04;1.56E-04;2.2222E-07;3.18E-01;7.53E-23;1.20E-08;7.26E-07;0.318484352;0.000247349;0.009616801;0.052129354;1.50E-01;1.77E-30;1.46E-16;2.86E-10;0.212458079
325.13774;51.2758;57.91947;63.36023;0.528337606;0.310296723;0.184542692;1.40E-05;3.14E-05;9.08949E-13;5.30E-01;7.84E-18;8.23E-06;3.66E-06;0.530034819;1.44E-04;1.33E-04;1.37859E-07;3.26E-01;2.48E-22;1.64E-08;8.79E-07;0.326359371;0.000219551;0.008429026;0.036846461;1.58E-01;5.13E-30;2.36E-16;3.63E-10;0.203473468
326.09265;50.75949;57.60767;63.18642;0.542616029;0.315240836;0.180071844;1.25E-05;2.68E-05;4.80854E-13;5.41E-01;5.29E-17;1.13E-05;4.65E-06;0.540653717;1.29E-04;1.13E-04;8.55237E-08;3.34E-01;8.19E-22;2.26E-08;1.06E-06;0.334202947;0.000194875;0.007383982;0.025799304;1.66E-01;1.48E-29;3.80E-16;4.60E-10;0.199085969
327.04757;50.21467;57.31353;62.98979;0.554614039;0.321499161;0.185090136;1.11E-05;2.29E-05;2.54479E-13;5.51E-01;3.57E-16;1.55E-05;5.90E-06;0.551112799;1.16E-04;9.65E-05;5.30561E-08;3.42E-01;2.70E-21;3.11E-08;1.29E-06;0.342003836;0.00017297;6.47E-03;0.017941395;1.74E-01;4.28E-29;6.13E-16;5.85E-10;0.19822333
328.00248;49.71711;57.00338;62.79802;0.567212119;0.329757165;0.197195183;9.82E-06;1.95E-05;1.34553E-13;5.61E-01;2.41E-15;2.14E-05;7.50E-06;0.561319613;1.05E-04;8.23E-05;3.29143E-08;3.50E-01;8.92E-21;4.27E-08;1.56E-06;0.349750823;0.000153525;5.66E-03;0.012416123;1.82E-01;1.24E-28;9.88E-16;7.42E-10;0.200003077
328.9574;49.17685;56.68004;62.61077;0.574449864;0.338120148;0.214239554;8.71E-06;1.66E-05;7.1303E-14;5.71E-01;1.62E-14;2.94E-05;9.52E-06;0.571091708;9.41E-05;7.02E-05;2.04189E-08;3.57E-01;2.94E-20;5.87E-08;1.89E-06;0.357433411;0.000136265;4.95E-03;0.008562539;1.90E-01;3.57E-28;1.59E-15;9.42E-10;0.203738779
329.91231;48.63057;56.35983;62.40662;0.575623342;0.348161437;0.221930679;7.73E-06;1.42E-05;3.76236E-14;5.80E-01;1.09E-13;4.04E-05;1.21E-05;0.580056081;8.47E-05;5.99E-05;1.26672E-08;3.65E-01;9.70E-20;8.08E-08;2.28E-06;0.365041217;0.000120944;4.33E-03;0.005890369;1.99E-01;1.03E-27;2.57E-15;1.20E-09;0.208914375
330.86723;48.08504;56.03213;62.19221;0.588250435;0.353830302;0.226337858;6.86E-06;1.21E-05;1.988E-14;5.87E-01;7.38E-13;5.55E-05;1.53E-05;0.587445555;7.61E-05;5.11E-05;7.85826E-09;3.72E-01;3.20E-19;1.11E-07;2.76E-06;0.372564649;0.000107345;3.79E-03;0.004044902;2.07E-01;2.98E-27;4.14E-15;1.52E-09;0.21514963
331.82214;47.51673;55.70917;61.97923;0.599430994;0.365087424;0.233240754;6.09E-06;1.03E-05;1.05152E-14;5.92E-01;4.97E-12;7.63E-05;1.95E-05;0.591694191;6.85E-05;4.36E-05;4.87498E-09;3.80E-01;1.06E-18;1.53E-07;3.35E-06;0.379994301;9.53E-05;3.31E-03;0.002774069;2.16E-01;8.62E-27;6.67E-15;1.93E-09;0.222166523
332.77706;46.96019;55.34717;61.74874;0.615691762;0.371761824;0.242020422;5.41E-06;8.81E-06;5.58624E-15;5.90E-01;3.34402E-11;1.05E-04;2.47E-05;0.589702574;6.16E-05;3.71E-05;3.02425E-09;3.87E-01;3.48E-18;2.10E-07;4.05E-06;0.387321612;8.46E-05;2.89E-03;0.001900716;2.25E-01;2.49E-26;1.07E-14;2.45E-09;0.229762188
333.73197;46.40456;54.98852;61.52618;0.588902222;0.38093612;0.249051425;4.80E-06;7.51E-06;2.95745E-15;5.76E-01;2.24943E-10;1.44E-04;3.14E-05;0.575745215;5.54E-05;3.17E-05;1.87613E-09;3.94E-01;1.15E-17;2.88E-07;4.90E-06;0.394538264;7.51E-05;2.53E-03;0.00130142;2.34E-01;7.20E-26;1.73E-14;3.11E-09;0.23778705
334.68689;45.852;54.62397;61.28622;0.534308221;0.389957281;0.257708423;4.26E-06;6.41E-06;1.64304E-15;5.40E-01;1.51187E-09;1.98E-04;3.99E-05;0.540726976;4.98E-05;2.70E-05;1.16388E-09;4.02E-01;3.79E-17;3.97E-07;5.94E-06;0.401636805;6.66E-05;2.21E-03;0.000890612;2.43E-01;2.08E-25;2.79E-14;3.95E-09;0.246129707
335.6418;45.30148;54.25109;61.03802;0.459087739;0.400387812;0.267309495;3.78E-06;5.46E-06;8.21526E-16;4.74E-01;1.01506E-08;2.72E-04;5.06E-05;0.474562647;4.48E-05;2.30E-05;7.22027E-10;4.09E-01;1.25E-16;5.45E-07;7.18E-06;0.408610039;5.91E-05;1.93E-03;0.000609238;2.52E-01;6.01E-25;4.50E-14;5.01E-09;0.254704933
336.59672;44.77394;53.87169;60.78883;0.370707846;0.408558088;0.273525946;3.35E-06;4.66E-06;4.92918E-16;3.75E-01;6.80657E-08;3.73E-04;6.42E-05;0.375596216;4.03E-05;1.97E-05;4.47916E-10;4.15E-01;4.12E-16;7.50E-07;8.70E-06;0.415451591;5.25E-05;1.68E-03;0.000416627;2.61E-01;1.74E-24;7.26E-14;6.36E-09;0.263446373
337.55163;44.34588;53.48169;60.52164;0.280773096;0.415189811;0.281503065;2.98E-06;3.98E-06;1.64307E-16;2.61E-01;4.55701E-07;5.12E-04;8.15E-05;0.261324395;3.62E-05;1.68E-05;2.7787E-10;4.22E-01;1.36E-15;1.03E-06;1.05E-05;0.42215525;4.66E-05;1.47E-03;0.00028484;2.70E-01;5.02E-24;1.17E-13;8.08E-09;0.272300256
338.50655;44.04952;53.09344;60.2571;0.193382576;0.425329544;0.291701121;2.64E-06;3.39E-06;1.64308E-16;1.60E-01;3.04516E-06;0.000701677;0.000103514;0.160399911;3.26E-05;1.43E-05;1.72379E-10;4.29E-01;4.49E-15;1.42E-06;1.27E-05;0.428715397;4.13E-05;1.28E-03;0.000194699;2.80E-01;1.45E-23;1.89E-13;1.03E-08;0.281222305
339.46146;44.0136;52.68028;59.98063;0.116445002;0.433404972;0.297038094;2.35E-06;2.89208E-06;0;8.86E-02;2.02977E-05;0.000961495;0.000131403;0.089670476;2.93E-05;1.22E-05;1.06937E-10;4.35E-01;1.48E-14;1.95E-06;1.54E-05;0.435126164;3.67E-05;1.12E-03;0.000133062;2.89E-01;4.19E-23;3.04E-13;1.30E-08;0.290174387
340.41638;43.9875;52.26972;59.68105;0.057562435;0.442858213;0.303616487;2.08E-06;2.46672E-06;0;0.046152495;0.000134725;0.001316085;0.000166798;0.047774651;2.64E-05;1.04E-05;6.63394E-11;4.41E-01;4.88E-14;2.68E-06;1.87E-05;0.441381473;3.26E-05;9.79E-04;9.09245E-05;2.98E-01;1.21E-22;4.90E-13;1.65E-08;0.299123513
341.37129;43.94596;51.83741;59.39756;0.018526781;0.449955337;0.311278144;1.85E-06;2.10391E-06;0;0.023220858;0.00088227;0.001798796;0.000211715;0.02611759;2.37E-05;8.87E-06;4.11544E-11;4.47E-01;1.61E-13;3.68E-06;2.26E-05;0.447473548;2.89E-05;8.55E-04;6.21235E-05;3.07E-01;3.50E-22;7.90E-13;2.10E-08;0.308039934
342.32621;43.89871;51.41685;59.1168;0.021149074;0.456277308;0.315505416;1.64E-06;1.79445E-06;0;0.011468708;0.005391721;0.002453732;0.000268707;0.019586302;2.13E-05;7.56E-06;2.55304E-11;4.53E-01;5.30E-13;5.06E-06;2.73E-05;0.453391705;2.56E-05;7.46E-04;4.24408E-05;3.16E-01;1.01E-21;1.27E-12;2.67E-08;0.316897137
343.28112;43.84864;50.97517;58.79672;0.036104822;0.462055762;0.322193869;1.45E-06;1.53051E-06;0.00E+00;0.005611144;0.023591892;0.003338314;0.00034101;0.032885346;1.92E-05;6.45E-06;1.58381E-11;4.59E-01;1.75E-12;6.96E-06;3.31E-05;0.459118662;2.28E-05;6.51E-04;2.89915E-05;3.25E-01;2.92E-21;2.05E-12;3.38E-08;0.325670619
344.23604;43.79592;50.5349;58.4873;0.059269342;0.467651196;0.329268225;1.29E-06;1.30538E-06;0.00E+00;0.002732067;0.047357824;0.004525871;0.000432717;0.055051077;1.72E-05;5.50E-06;9.82529E-12;4.65E-01;5.76E-12;9.56E-06;4.01E-05;0.464625229;2.02E-05;5.68E-04;1.98026E-05;3.34E-01;8.43E-21;3.31E-12;4.30E-08;0.334338334
345.19095;43.74304;50.09179;58.18477;0.062276429;0.47282154;0.3388169;1.15E-06;1.11336E-06;0.00E+00;0.001326891;0.054179377;0.006107289;0.000549004;0.06216482;1.55E-05;4.69E-06;6.09521E-12;4.70E-01;1.90E-11;1.31E-05;4.85E-05;0.469859229;1.79E-05;4.96E-04;1.35251E-05;3.42E-01;2.44E-20;5.33E-12;5.45E-08;0.342879784
346.14587;43.68661;49.63438;57.85725;0.063926926;0.476594522;0.353198668;1.02E-06;9.49588E-07;0.00E+00;0.00064352;0.053253469;0.008190722;0.00069641;0.062786088;1.39E-05;4.00E-06;3.78116E-12;4.75E-01;6.25E-11;1.81E-05;5.87E-05;0.474726716;1.59E-05;4.33E-04;9.237E-06;3.51E-01;7.04E-20;8.60E-12;6.93E-08;0.351276641
347.10078;43.63185;49.19026;57.52417;0.062936836;0.481723858;0.358586025;9.03E-07;8.09901E-07;0.00E+00;0.000311828;0.050691616;0.010896911;0.00088318;0.062785248;1.25E-05;3.41E-06;2.34571E-12;4.79E-01;2.06E-10;2.48E-05;7.10E-05;0.479056826;1.41E-05;3.78E-04;6.30807E-06;3.59E-01;2.03E-19;1.39E-11;8.79E-08;0.359511981
348.0557;43.51383;48.73095;57.19333;0.065031099;0.481221812;0.364699374;8.01E-07;6.9076E-07;0.00E+00;0.00015101;0.047656383;0.014347912;0.001119701;0.063276498;1.13E-05;2.91E-06;1.45514E-12;4.82E-01;6.78E-10;3.41E-05;8.60E-05;0.482540369;1.25E-05;3.30E-04;4.30762E-06;3.67E-01;5.88E-19;2.23E-11;1.12E-07;0.367570947
349.01061;43.49803;48.26797;56.83242;0.066653714;0.482928958;0.378284831;7.11E-07;5.89144E-07;0.00E+00;7.30968E-05;0.044351736;0.018645875;0.001419012;0.06449102;1.01E-05;2.48E-06;9.02685E-13;4.84E-01;2.23E-09;4.69185E-05;0.00010407;0.484622037;1.11E-05;2.88E-04;2.94143E-06;3.75E-01;1.70E-18;3.60E-11;1.42E-07;0.375440045
349.96553;43.44223;47.79842;56.4611;0.069736613;0.482506416;0.389186082;6.31E-07;5.02475E-07;0.00E+00;3.53684E-05;0.040852712;0.023841972;0.00179746;0.066528646;9.12E-06;2.12E-06;5.60031E-13;4.84E-01;7.34E-09;6.44797E-05;0.000125954;0.484322271;9.87E-06;2.51E-04;2.00844E-06;3.83E-01;4.90E-18;5.80E-11;1.80E-07;0.383107792
350.92044;43.36815;47.34792;56.08404;0.072342603;0.479192808;0.393871043;5.60E-07;4.28555E-07;0.00E+00;1.71073E-05;0.037228497;0.02989822;0.00227543;0.069420243;8.21E-06;1.81E-06;3.47473E-13;4.80E-01;2.41E-08;8.86043E-05;0.000152436;0.479967149;8.76E-06;2.19E-04;1.37134E-06;3.90E-01;1.42E-17;9.36E-11;2.28E-07;0.390564026
351.87536;43.29816;46.89117;55.71214;0.075823016;0.478671072;0.402651897;4.97E-07;3.65509E-07;0.00E+00;8.2718E-06;0.033555539;0.03665472;0.002878264;0.073097657;7.38E-06;1.54E-06;2.15587E-13;4.69E-01;7.92054E-08;0.000121738;0.00018448;0.468859168;7.77E-06;1.91E-04;9.36296E-07;3.98E-01;4.09E-17;1.51E-10;2.90E-07;0.397800511
352.83027;43.23767;46.44725;55.35966;0.078647693;0.463472734;0.410712199;4.41E-07;3.11737E-07;0.00E+00;3.99839E-06;0.029914203;0.043817583;0.003637231;0.077373768;6.64E-06;1.31E-06;1.33675E-13;4.47E-01;2.59883E-07;0.000167231;0.00022325;0.447107501;6.90E-06;1.67E-04;6.39248E-07;4.05E-01;1.18E-16;2.43E-10;3.68E-07;0.404810261
