temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
453.68834;38.17788;40.00149;39.57945;0.007069866;0.020858299;0.008814247;0.00E+00;1.55875E-15;0;0.00E+00;5.73E-10;1.33095E-08;0;1.39E-08;2.39E-14;2.09832E-15;0;0.00E+00;7.53E-09;8.92222E-10;0;8.43E-09;8.92E-09;9.42E-12;3.65E-13;8.39E-09;4.67E-08;2.83E-09;1.30E-14;6.69E-08
454.64326;38.16389;39.98015;39.56944;0.007806852;0.019391305;0.008386203;0.00E+00;1.38556E-15;0;0.00E+00;4.64E-10;1.09956E-08;0;1.15E-08;2.04E-14;1.78746E-15;0;0.00E+00;6.22E-09;7.02739E-10;0;6.93E-09;8.02E-09;8.04E-12;2.95E-13;6.61E-09;3.68E-08;2.06E-09;6.89E-15;5.35E-08
455.59817;38.15381;39.95191;39.55954;0.009313604;0.018799763;0.007401029;0.00E+00;1.03917E-15;0;0.00E+00;3.76E-10;9.08397E-09;0;9.46E-09;1.74E-14;1.4766E-15;0;0.00E+00;5.14E-09;5.53498E-10;0;5.70E-09;7.22E-09;6.86E-12;2.39E-13;5.21E-09;2.90E-08;1.50E-09;3.66E-15;4.29E-08
456.55309;38.14372;39.92985;39.54913;0.008959375;0.019400172;0.00777633;0.00E+00;8.65974E-16;0;0.00E+00;3.05E-10;7.50469E-09;0;7.81E-09;1.48E-14;1.16573E-15;0;0.00E+00;4.25E-09;4.3595E-10;0;4.68E-09;6.49E-09;5.85E-12;1.93E-13;4.10E-09;2.28E-08;1.09E-09;1.91E-15;3.45E-08
457.508;38.13691;39.91774;39.54189;0.009192408;0.016728689;0.007432516;0.00E+00;6.92779E-16;0;0.00E+00;2.47E-10;6.19998E-09;0;6.45E-09;1.26E-14;1.0103E-15;0;0.00E+00;3.51E-09;3.43367E-10;0;3.85E-09;5.84E-09;4.99E-12;1.56E-13;3.23E-09;1.80E-08;7.92E-10;1.03E-15;2.78E-08
458.46292;38.1337;39.89466;39.54189;0.008675311;0.014147326;0.006806078;0.00E+00;5.19584E-16;0;0.00E+00;2.00E-10;5.12209E-09;0;5.32E-09;1.07E-14;7.77156E-16;0;0.00E+00;2.90E-09;2.70445E-10;0;3.17E-09;5.25E-09;4.25E-12;1.26E-13;2.54E-09;1.42E-08;5.76E-10;5.37E-16;2.25E-08
459.41783;38.12651;39.88725;39.5341;0.007854833;0.01222999;0.006959729;0.00E+00;5.19584E-16;0;0.00E+00;1.62E-10;4.2316E-09;0;4.39E-09;9.24E-15;6.99441E-16;0;0.00E+00;2.40E-09;2.13011E-10;0;2.61E-09;4.72E-09;3.63E-12;1.02E-13;2.00E-09;1.12E-08;4.19E-10;2.93E-16;1.83E-08
460.37275;38.11104;39.88576;39.5268;0.008486667;0.010265157;0.007781742;0.00E+00;3.4639E-16;0;0.00E+00;1.32E-10;3.49592E-09;0;3.63E-09;7.82E-15;5.44009E-16;0;0.00E+00;1.98E-09;1.67773E-10;0;2.15E-09;4.25E-09;3.09E-12;8.26E-14;1.58E-09;8.78E-09;3.05E-10;1.47E-16;1.49E-08
461.32766;38.10634;39.87138;39.52004;0.008197269;0.010062192;0.009092232;0.00E+00;3.4639E-16;0;0.00E+00;1.07E-10;2.88814E-09;0;2.99E-09;6.66E-15;4.66294E-16;0;0.00E+00;1.63E-09;1.32143E-10;0;1.77E-09;3.82E-09;2.64E-12;6.68E-14;1.24E-09;6.92E-09;2.22E-10;9.77E-17;1.22E-08
462.28258;38.09777;39.85594;39.50844;0.008471364;0.01233873;0.010437051;0.00E+00;3.4639E-16;0;0.00E+00;8.64E-11;2.38603E-09;0;2.47E-09;5.68E-15;3.88578E-16;0;0.00E+00;1.35E-09;1.0408E-10;0;1.45E-09;3.43E-09;2.25E-12;5.40E-14;9.79E-10;5.45E-09;1.61E-10;4.88E-17;1.00E-08
463.23749;38.08971;39.84941;39.5027;0.008513775;0.011915979;0.010489344;0.00E+00;1.73195E-16;0;0.00E+00;7.01E-11;1.97121E-09;0;2.04E-09;4.88E-15;3.10862E-16;0;0.00E+00;1.12E-09;8.19761E-11;0;1.20E-09;3.09E-09;1.92E-12;4.37E-14;7.71E-10;4.29E-09;1.17E-10;0.00E+00;8.27E-09
464.19241;38.08407;39.83249;39.49224;0.007634328;0.014034472;0.00909171;0.00E+00;1.73195E-16;0;0.00E+00;5.68E-11;1.62851E-09;0;1.69E-09;4.17E-15;2.33147E-16;0;0.00E+00;9.22E-10;6.45666E-11;0;9.86E-10;2.78E-09;1.64E-12;3.53E-14;6.08E-10;3.38E-09;8.53E-11;0.00E+00;6.85E-09
465.14732;38.07308;39.82269;39.47884;0.00713864;0.014858919;0.00828156;0.00E+00;1.73195E-16;0;0.00E+00;4.60E-11;1.34539E-09;0;1.39E-09;3.55E-15;2.33147E-16;0;0.00E+00;7.62E-10;5.08546E-11;0;8.12E-10;2.50E-09;1.40E-12;2.86E-14;4.79E-10;2.66E-09;6.21E-11;0.00E+00;5.70E-09
466.10224;38.06649;39.81238;39.46881;0.00870886;0.013250738;0.007604156;0.00E+00;1.73195E-16;0;0.00E+00;3.73E-11;1.11149E-09;0;1.15E-09;3.02E-15;1.55431E-16;0;0.00E+00;6.29E-10;4.00545E-11;0;6.69E-10;2.25E-09;1.19E-12;2.31E-14;3.77E-10;2.10E-09;4.52E-11;0.00E+00;4.77E-09
467.05715;38.06224;39.79571;39.46078;0.009099631;0.013657342;0.006777531;0.00E+00;1.73195E-16;0;0.00E+00;3.02E-11;9.18251E-10;0;9.48E-10;2.58E-15;1.55431E-16;0;0.00E+00;5.20E-10;3.15481E-11;0;5.51E-10;2.02E-09;1.02E-12;1.87E-14;2.97E-10;1.65E-09;3.28E-11;0.00E+00;4.00E-09
468.01207;38.05201;39.77447;39.45749;0.009850319;0.013982115;0.007624663;0.00E+00;1.73195E-16;0;0.00E+00;2.45E-11;7.58609E-10;0;7.83E-10;2.22E-15;1.55431E-16;0;0.00E+00;4.29E-10;2.48481E-11;0;4.54E-10;1.82E-09;8.66E-13;1.51E-14;2.34E-10;1.30E-09;2.38886E-11;0;3.38E-09
468.96698;38.04326;39.77128;39.45648;0.009851864;0.01210887;0.007034204;0.00E+00;0;0;0.00E+00;1.99E-11;6.26723E-10;0;6.47E-10;1.87E-15;7.77156E-17;0;0.00E+00;3.55E-10;1.95711E-11;0;3.74E-10;1.63E-09;7.39E-13;1.22E-14;1.84E-10;1.02E-09;1.73761E-11;0;2.86E-09
469.9219;38.03479;39.75528;39.44969;0.009869065;0.012449963;0.007669986;0.00E+00;0;0;0.00E+00;1.61E-11;5.17765E-10;0;5.34E-10;1.60E-15;7.77156E-17;0;0.00E+00;2.93E-10;1.54148E-11;0;3.09E-10;1.47E-09;6.30E-13;9.89E-15;1.45E-10;8.07E-10;1.2639E-11;0;2.43E-09
470.87681;38.02324;39.74321;39.44088;0.009552713;0.013644385;0.008838115;0.00E+00;0;0;0.00E+00;1.30E-11;4.2775E-10;0;4.41E-10;1.33E-15;7.77156E-17;0;0.00E+00;2.42E-10;1.21411E-11;0;2.54E-10;1.32E-09;5.37E-13;8.06E-15;1.14E-10;6.36E-10;9.19342E-12;0;2.08E-09
471.83173;38.01041;39.73526;39.43032;0.009003685;0.013182654;0.009192394;0.00E+00;0;0;0.00E+00;1.06E-11;3.53384E-10;0;3.64E-10;1.15E-15;7.77156E-17;0;0.00E+00;2.00E-10;9.56269E-12;0;2.10E-10;1.19E-09;4.58E-13;6.47E-15;9.00E-11;5.01E-10;6.6871E-12;0;1.79E-09
472.78664;38.00261;39.71951;39.41966;0.00829715;0.01223111;0.010223291;0.00E+00;0;0;0.00E+00;8.57E-12;2.91947E-10;0;3.01E-10;9.77E-16;7.77156E-17;0;0.00E+00;1.65E-10;7.53184E-12;0;1.73E-10;1.07E-09;3.91E-13;5.25E-15;7.09E-11;3.94E-10;4.86408E-12;0;1.54E-09
473.74156;37.99588;39.7105;39.40658;0.006495488;0.013851859;0.010556488;0.00E+00;0;0;0.00E+00;6.95E-12;2.41191E-10;0;2.48E-10;8.88E-16;0;0;0.00E+00;1.37E-10;5.9323E-12;0;1.42E-10;9.61E-10;3.33E-13;4.27E-15;5.58E-11;3.11E-10;3.53802E-12;0;1.33E-09
474.69647;37.99175;39.69977;39.4009;0.006383387;0.01315199;0.010558255;0.00E+00;0;0;0.00E+00;5.63E-12;1.99259E-10;0;2.05E-10;7.11E-16;0;0;0.00E+00;1.13E-10;4.67245E-12;0;1.17E-10;8.64E-10;2.84E-13;3.42E-15;4.40E-11;2.45E-10;2.57351E-12;0;1.16E-09
475.65139;37.9837;39.67866;39.38929;0.006595461;0.01360308;0.010968935;0.00E+00;0;0;0.00E+00;4.56E-12;1.64617E-10;0;1.69E-10;6.22E-16;0;0;0.00E+00;9.32E-11;3.68016E-12;0;9.69E-11;7.77E-10;2.42E-13;2.81E-15;3.46E-11;1.93E-10;1.87192E-12;0;1.01E-09
476.6063;37.98136;39.66075;39.38272;0.007020442;0.012597106;0.010305833;0.00E+00;0;0;0.00E+00;3.70E-12;1.35998E-10;0;1.40E-10;5.33E-16;0;0;0.00E+00;7.70E-11;2.89859E-12;0;7.99E-11;6.99E-10;2.07E-13;2.20E-15;2.73E-11;1.52E-10;1.3616E-12;0;8.80E-10
477.56122;37.97245;39.65903;39.37613;0.008299206;0.010837694;0.009431802;0.00E+00;0;0;0.00E+00;3.00E-12;1.12354E-10;0;1.15E-10;4.44E-16;0;0;0.00E+00;6.36E-11;2.28302E-12;0;6.59E-11;6.29E-10;1.76E-13;1.83E-15;2.15E-11;1.20E-10;9.90408E-13;0;7.71E-10
478.51613;37.96503;39.65178;39.36184;0.007556873;0.010473238;0.008639011;0.00E+00;0;0;0.00E+00;2.43E-12;9.28212E-11;0;9.53E-11;3.55E-16;0;0;0.00E+00;5.25E-11;1.79817E-12;0;5.43E-11;5.65E-10;1.50E-13;1.47E-15;1.69E-11;9.41E-11;7.2041E-13;0;6.77E-10
479.47105;37.96265;39.63302;39.35102;0.00938641;0.009276026;0.008463094;0.00E+00;0;0;0.00E+00;1.97E-12;7.66839E-11;0;7.87E-11;3.55E-16;0;0;0.00E+00;4.34E-11;1.41627E-12;0;4.48E-11;5.09E-10;1.28E-13;1.22E-15;1.33E-11;7.41E-11;5.24008E-13;0;5.97E-10
480.42596;37.9439;39.62393;39.33956;0.009863003;0.009818326;0.008012658;0.00E+00;0;0;0.00E+00;1.60E-12;6.33522E-11;0;6.49E-11;2.66E-16;0;0;0.00E+00;3.59E-11;1.11552E-12;0;3.70E-11;4.57E-10;1.09E-13;9.77E-16;1.05E-11;5.84E-11;3.81162E-13;0;5.27E-10
481.38088;37.93476;39.61694;39.33297;0.010968425;0.011465213;0.008203997;0.00E+00;0;0;0.00E+00;1.29E-12;5.23381E-11;0;5.36E-11;2.66E-16;0;0;0.00E+00;2.96E-11;8.78617E-13;0;3.05E-11;4.11E-10;9.33E-14;7.33E-16;8.27E-12;4.60E-11;2.77245E-13;0;4.66E-10
482.33579;37.92884;39.61232;39.33232;0.009751895;0.014146174;0.008259883;0.00E+00;0;0;0.00E+00;1.05E-12;4.3239E-11;0;4.43E-11;1.78E-16;0;0;0.00E+00;2.45E-11;6.92029E-13;0;2.52E-11;3.70E-10;7.96E-14;6.11E-16;6.51E-12;3.62E-11;2.01652E-13;0;4.13E-10
483.29071;37.9211;39.59981;39.32648;0.00907573;0.013559948;0.008075767;0.00E+00;0;0;0.00E+00;8.50E-13;3.57217E-11;0;3.66E-11;1.78E-16;0;0;0.00E+00;2.02E-11;5.45044E-13;0;2.08E-11;3.33E-10;6.78E-14;4.88E-16;5.13E-12;2.85E-11;1.46683E-13;0;3.67E-10
484.24562;37.91694;39.58396;39.31769;0.007187745;0.013703435;0.00872674;0.00E+00;0;0;0.00E+00;6.89E-13;2.95114E-11;0;3.02E-11;1.78E-16;0;0;0.00E+00;1.67E-11;4.29292E-13;0;1.71E-11;2.99E-10;5.79E-14;3.66E-16;4.04E-12;2.25E-11;1.06688E-13;0;3.26E-10
485.20054;37.89558;39.56779;39.3073;0.005111098;0.016259355;0.009296468;0.00E+00;0;0;0.00E+00;5.58E-13;2.43807E-11;0;2.49E-11;8.88E-17;0;0;0.00E+00;1.38E-11;3.38134E-13;0;1.41E-11;2.69E-10;4.94E-14;3.66E-16;3.18E-12;1.77E-11;7.76179E-14;0;2.90E-10
486.15545;37.89348;39.54585;39.29484;0.005837205;0.017571898;0.010422789;0.00E+00;0;0;0.00E+00;4.52E-13;2.01421E-11;0;2.06E-11;8.88E-17;0;0;0.00E+00;1.14E-11;2.66316E-13;0;1.17E-11;2.42E-10;4.21E-14;2.44E-16;2.51E-12;1.39E-11;5.64615E-14;0;2.59E-10
487.11037;37.88844;39.53511;39.28525;0.005522815;0.016924082;0.011571712;0.00E+00;0;0;0.00E+00;3.67E-13;1.66403E-11;0;1.70E-11;8.88E-17;0;0;0.00E+00;9.42E-12;2.09768E-13;0;9.63E-12;2.18E-10;3.59E-14;2.44E-16;1.97E-12;1.10E-11;4.10605E-14;0;2.31E-10
488.06528;37.8906;39.52;39.27367;0.004669243;0.014558344;0.011205267;0.00E+00;0;0;0.00E+00;2.97E-13;1.37473E-11;0;1.40E-11;8.88E-17;0;0;0.00E+00;7.78E-12;1.65199E-13;0;7.95E-12;1.96E-10;3.06E-14;1.22E-16;1.55E-12;8.65E-12;2.98694E-14;0;2.06E-10
489.0202;37.88636;39.51075;39.26502;0.005157698;0.013893676;0.011053957;0.00E+00;0;0;0.00E+00;2.41E-13;1.13573E-11;0;1.16E-11;8.88E-17;0;0;0.00E+00;6.43E-12;1.30127E-13;0;6.56E-12;1.76E-10;2.61E-14;1.22E-16;1.22E-12;6.81E-12;2.1716E-14;0;1.84E-10
489.97511;37.88399;39.49144;39.25676;0.00428611;0.01216527;0.011416536;0.00E+00;0;0;0.00E+00;1.95E-13;9.38279E-12;0;9.58E-12;8.88E-17;0;0;0.00E+00;5.31E-12;1.02502E-13;0;5.41E-12;1.58E-10;2.23E-14;1.22E-16;9.64E-13;5.37E-12;1.58007E-14;0;1.65E-10
490.93003;37.87258;39.47474;39.24622;0.006796771;0.011132311;0.011823549;0.00E+00;0;0;0.00E+00;1.58E-13;7.75157E-12;0;7.91E-12;8.88E-17;0;0;0.00E+00;4.39E-12;8.07376E-14;0;4.47E-12;1.42E-10;1.90E-14;1.22E-16;7.60E-13;4.23E-12;1.14841E-14;0;1.47E-10
491.88494;37.86438;39.46676;39.23392;0.013950689;0.017788581;0.017853051;0.00E+00;0;0;0.00E+00;1.28E-13;6.40394E-12;0;6.53E-12;0.00E+00;0;0;0.00E+00;3.63E-12;6.35914E-14;0;3.69E-12;1.28E-10;1.62E-14;1.22E-16;5.98E-13;3.33E-12;8.36664E-15;0;1.32E-10
492.83986;37.86062;39.46307;39.2211;0.007508561;0.009739138;0.009498277;0.00E+00;0;0;0.00E+00;1.04E-13;5.2906E-12;0;5.39E-12;0.00E+00;0;0;0.00E+00;2.99E-12;5.00822E-14;0;3.05E-12;1.15E-10;1.38E-14;0.00E+00;4.71E-13;2.62E-12;6.07514E-15;0;1.18E-10
493.79477;37.85345;39.45377;39.21203;0.011864868;0.01575001;0.011980061;0.00E+00;0;0;0.00E+00;8.43E-14;4.3708E-12;0;4.46E-12;0.00E+00;0;0;0.00E+00;2.47E-12;3.94307E-14;0;2.51E-12;1.04E-10;1.18E-14;0.00E+00;3.71E-13;2.06E-12;4.42313E-15;0;1.06E-10
494.74969;37.84212;39.43873;39.20059;0.003413934;0.002942686;0.010922495;0.00E+00;0;0;0.00E+00;6.83E-14;3.61091E-12;0;3.68E-12;0.00E+00;0;0;0.00E+00;2.04E-12;3.10596E-14;0;2.08E-12;9.31E-11;1.01E-14;0.00E+00;2.92E-13;1.63E-12;3.22409E-15;0;9.51E-11
495.7046;37.83886;39.43592;39.19016;0.010870021;0.012158087;0.005162736;0.00E+00;0;0;0.00E+00;5.53E-14;2.98315E-12;0;3.04E-12;0.00E+00;0;0;0.00E+00;1.69E-12;2.44782E-14;0;1.71E-12;8.38E-11;8.58E-15;0.00E+00;2.30E-13;1.28E-12;2.34479E-15;0;8.53E-11
496.65952;37.82848;39.42431;39.18523;0.007351478;0.007435256;0;0.00E+00;0;0;0.00E+00;4.49E-14;2.46453E-12;0;2.51E-12;0.00E+00;0;0;0.00E+00;1.40E-12;1.92824E-14;0;1.41E-12;7.53E-11;7.34E-15;0.00E+00;1.81E-13;1.01E-12;1.7053E-15;0;7.65E-11
497.61443;37.82146;39.41721;39.18523;-0.076005553;-0.079212353;-0.078746169;0.00E+00;0;0;0.00E+00;3.64E-14;2.03607E-12;0;2.07E-12;0.00E+00;0;0;0.00E+00;1.15E-12;1.51834E-14;0;1.17E-12;6.77E-11;6.22E-15;0.00E+00;1.43E-13;7.95E-13;1.22569E-15;0;6.87E-11
