temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
459.43384;44.66488;44.53505;44.98688;0.004929891;0.004640503;0.000125114;1.52E-10;0;0;0.00E+00;2.10E-11;2.65711E-09;0;2.83E-09;4.73E-12;0;0;0.00E+00;5.09E-12;6.05294E-08;0;6.05E-08;5.37E-08;0;0;0.00E+00;3.05E-10;4.74E-07;1.85E-14;5.28E-07
460.38875;44.66488;44.53024;44.98396;0.00402234;0.003803481;0.00043914;1.38E-10;0;0;0.00E+00;1.73E-11;2.19516E-09;0;2.35E-09;4.20E-12;0;0;0.00E+00;4.01E-12;5.00062E-08;0;5.00E-08;4.96E-08;0;0;0.00E+00;2.34E-10;3.74E-07;8.74E-15;4.23E-07
461.34367;44.66251;44.52776;44.98184;0.002906496;0.003119543;0.001294285;1.25E-10;0;0;0.00E+00;1.43E-11;1.81352E-09;0;1.95E-09;3.73E-12;0;0;0.00E+00;3.16E-12;4.13124E-08;0;4.13E-08;4.58E-08;0;0;0.00E+00;1.80E-10;2.94E-07;4.10E-15;3.40E-07
462.29858;44.65109;44.52425;44.97853;0.001551725;0.00280679;0.002456771;1.14E-10;0;0;0.00E+00;1.18E-11;1.49824E-09;0;1.62E-09;3.31E-12;0;0;0.00E+00;2.49E-12;3.41302E-08;0;3.41E-08;4.23E-08;0;0;0.00E+00;1.38E-10;2.32E-07;1.95E-15;2.74E-07
463.2535;44.64797;44.52104;44.97725;0.000731981;0.002941956;0.002858226;1.04E-10;0;0;0.00E+00;9.77E-12;1.23776E-09;0;1.35E-09;2.93E-12;0;0;0.00E+00;1.96E-12;2.81965E-08;0;2.82E-08;3.91E-08;0;0;0.00E+00;1.06E-10;1.83E-07;9.06E-16;2.22E-07
464.20841;44.6549;44.5206;44.9785;0.000565751;0.002887332;0.002291542;9.42E-11;0;0;0.00E+00;8.07E-12;1.02257E-09;0;1.12E-09;2.60E-12;0;0;0.00E+00;1.54E-12;2.32945E-08;0;2.33E-08;3.61E-08;0;0;0.00E+00;8.10E-11;1.44E-07;4.26E-16;1.80E-07
465.16333;44.65626;44.51784;44.97593;0.000445108;0.003115392;0.001459169;8.56E-11;0;0;0.00E+00;6.67E-12;8.44796E-10;0;9.37E-10;2.31E-12;0;0;0.00E+00;1.22E-12;1.92446E-08;0;1.92E-08;3.33E-08;0;0;0.00E+00;6.22E-11;1.13E-07;2.13E-16;1.47E-07
466.11824;44.65348;44.51503;44.9693;0.000938638;0.002746217;0.001228844;7.78E-11;0;0;0.00E+00;5.51E-12;6.97926E-10;0;7.81E-10;2.05E-12;0;0;0.00E+00;9.57E-13;1.58989E-08;0;1.59E-08;3.08E-08;0;0;0.00E+00;4.77E-11;8.92E-08;1.07E-16;1.20E-07
467.07316;44.65279;44.50879;44.968;0.002912857;0.001621927;0.001595072;7.07E-11;0;0;0.00E+00;4.55E-12;5.76589E-10;0;6.52E-10;1.82E-12;0;0;0.00E+00;7.54E-13;1.31348E-08;0;1.31E-08;2.84E-08;0;0;0.00E+00;3.66E-11;7.02E-08;5.33E-17;9.87E-08
468.02807;44.6473;44.50904;44.97027;0.005371694;0.001418393;0.001871765;6.43E-11;0;0;0.00E+00;3.76E-12;4.76347E-10;0;5.44E-10;1.62E-12;0;0;0.00E+00;5.94E-13;1.08513E-08;0;1.09E-08;2.62E-08;0;0;0.00E+00;2.80E-11;5.53E-08;2.66E-17;8.16E-08
468.98299;44.64075;44.50724;44.97098;0.006460888;0.001468682;0.001611594;5.84E-11;0;0;0.00E+00;3.11E-12;3.93532E-10;0;4.55E-10;1.43E-12;0;0;0.00E+00;4.68E-13;8.96475E-09;0;8.97E-09;2.42E-08;0;0;0.00E+00;2.15E-11;4.35738E-08;0;6.78E-08
469.9379;44.63419;44.50585;44.96888;0.006257039;0.000949323;0.001311559;5.31E-11;0;0;0.00E+00;2.57E-12;3.25116E-10;0;3.81E-10;1.27E-12;0;0;0.00E+00;3.68E-13;7.4062E-09;0;7.41E-09;2.24E-08;0;0;0.00E+00;1.65E-11;3.432E-08;0;5.67E-08
470.89282;44.62868;44.5122;44.96303;0.00550825;0.00074766;0.001715347;4.83E-11;0;0;0.00E+00;2.12E-12;2.68593E-10;0;3.19E-10;1.13E-12;0;0;0.00E+00;2.90E-13;6.1186E-09;0;6.12E-09;2.07E-08;0;0;0.00E+00;1.27E-11;2.70314E-08;0;4.77E-08
471.84773;44.62389;44.50709;44.96178;0.004435064;0.001573988;0.002039839;4.39E-11;0;0;0.00E+00;1.75E-12;2.21897E-10;0;2.68E-10;1.00E-12;0;0;0.00E+00;2.29E-13;5.05487E-09;0;5.06E-09;1.91E-08;0;0;0.00E+00;9.71E-12;2.12907E-08;0;4.04E-08
472.80265;44.62178;44.50105;44.96136;0.003114242;0.002267942;0.001711032;3.99E-11;0;0;0.00E+00;1.45E-12;1.8332E-10;0;2.25E-10;8.89E-13;0;0;0.00E+00;1.80E-13;4.17606E-09;0;4.18E-09;1.76E-08;0;0;0.00E+00;7.45E-12;1.67691E-08;0;3.44E-08
473.75756;44.62109;44.50105;44.95969;0.001516649;0.002391086;0.00157313;3.62E-11;0;0;0.00E+00;1.20E-12;1.51449E-10;0;1.89E-10;7.89E-13;0;0;0.00E+00;1.42E-13;3.45004E-09;0;3.45E-09;1.63E-08;0;0;0.00E+00;5.71E-12;1.32079E-08;0;2.95E-08
474.71248;44.61489;44.50105;44.95802;0.000522386;0.002796867;0.001729776;3.29E-11;0;0;0.00E+00;9.88E-13;1.25119E-10;0;1.59E-10;7.00E-13;0;0;0.00E+00;1.12E-13;2.85024E-09;0;2.85E-09;1.50E-08;0;0;0.00E+00;4.38E-12;1.04029E-08;0;2.54E-08
475.66739;44.61489;44.49463;44.9576;0.000806008;0.002588279;0.001931453;2.99E-11;0;0;0.00E+00;8.16E-13;1.03367E-10;0;1.34E-10;6.22E-13;0;0;0.00E+00;8.79E-14;2.35472E-09;0;2.36E-09;1.39E-08;0;0;0.00E+00;3.36E-12;8.19362E-09;0;2.21E-08
476.62231;44.61933;44.49305;44.9576;0.001520912;0.002257389;0.00220364;2.72E-11;0;0;0.00E+00;6.74E-13;8.5396E-11;0;1.13E-10;5.52E-13;0;0;0.00E+00;6.93E-14;1.94534E-09;0;1.95E-09;1.28E-08;0;0;0.00E+00;2.58E-12;6.45352E-09;0;1.93E-08
477.57722;44.6142;44.49305;44.95223;0.00277543;0.002943755;0.002277009;2.47E-11;0;0;0.00E+00;5.57E-13;7.05497E-11;0;9.58E-11;4.90E-13;0;0;0.00E+00;5.46E-14;1.60714E-09;0;1.61E-09;1.18E-08;0;0;0.00E+00;1.98E-12;5.08298E-09;0;1.69E-08
478.53214;44.61351;44.49043;44.94717;0.003992906;0.003713914;0.002128131;2.25E-11;0;0;0.00E+00;4.60E-13;5.82843E-11;0;8.12E-11;4.35E-13;0;0;0.00E+00;4.30E-14;1.32773E-09;0;1.33E-09;1.09E-08;0;0;0.00E+00;1.52E-12;4.0035E-09;0;1.49E-08
479.48705;44.60837;44.48505;44.94757;0.004869548;0.003846412;0.001759665;2.04E-11;0;0;0.00E+00;3.80E-13;4.81514E-11;0;6.90E-11;3.86E-13;0;0;0.00E+00;3.38E-14;1.0969E-09;0;1.10E-09;1.01E-08;0;0;0.00E+00;1.16E-12;3.15327E-09;0;1.33E-08
480.44197;44.59796;44.48146;44.94852;0.006312922;0.003655137;0.001189434;1.86E-11;0;0;0.00E+00;3.14E-13;3.97801E-11;0;5.87E-11;3.42E-13;0;0;0.00E+00;2.67E-14;9.06199E-10;0;9.07E-10;9.33E-09;0;0;0.00E+00;8.92E-13;2.4836E-09;0;1.18E-08
481.39688;44.59394;44.47706;44.94546;0.006675322;0.003105054;0.000594402;1.69E-11;0;0;0.00E+00;2.59E-13;3.28642E-11;0;5.00E-11;3.04E-13;0;0;0.00E+00;2.10E-14;7.48654E-10;0;7.49E-10;8.61E-09;0;0;0.00E+00;6.84E-13;1.95616E-09;0;1.06E-08
482.3518;44.59075;44.47319;44.94533;0.006302863;0.00327535;0.000646595;1.53E-11;0;0;0.00E+00;2.14E-13;2.71506E-11;0;4.27E-11;2.70E-13;0;0;0.00E+00;1.65E-14;6.18497E-10;0;6.19E-10;7.95E-09;0;0;0.00E+00;5.25E-13;1.54073E-09;0;9.50E-09
483.30671;44.58178;44.46906;44.9452;0.006488897;0.004473881;0.001485248;1.39E-11;0;0;0.00E+00;1.77E-13;2.24304E-11;0;3.66E-11;2.39E-13;0;0;0.00E+00;1.30E-14;5.1097E-10;0;5.11E-10;7.35E-09;0;0;0.00E+00;4.02E-13;1.21352E-09;0;8.56E-09
484.26163;44.5811;44.46906;44.94506;0.005539058;0.00531166;0.002038302;1.27E-11;0;0;0.00E+00;1.46E-13;1.85308E-11;0;3.14E-11;2.12E-13;0;0;0.00E+00;1.03E-14;4.22136E-10;0;4.22E-10;6.78E-09;0;0;0.00E+00;3.09E-13;9.55802E-10;0;7.74E-09
485.21654;44.57006;44.46792;44.94172;0.00380754;0.005613026;0.002001427;1.15E-11;0;0;0.00E+00;1.21E-13;1.53092E-11;0;2.70E-11;1.88E-13;0;0;0.00E+00;8.08E-15;3.48746E-10;0;3.49E-10;6.26E-09;0;0;0.00E+00;2.37E-13;7.52818E-10;0;7.02E-09
486.17146;44.56903;44.46067;44.93832;0.002312778;0.005327962;0.002090977;1.05E-11;0;0;0.00E+00;9.98E-14;1.26476E-11;0;2.32E-11;1.67E-13;0;0;0.00E+00;6.36E-15;2.88115E-10;0;2.88E-10;5.79E-09;0;0;0.00E+00;1.82E-13;5.9294E-10;0;6.38E-09
487.12637;44.56627;44.44338;44.93503;0.001046879;0.004560842;0.002312797;9.52E-12;0;0;0.00E+00;8.25E-14;1.04488E-11;0;2.01E-11;1.48E-13;0;0;0.00E+00;5.01E-15;2.38026E-10;0;2.38E-10;5.34E-09;0;0;0.00E+00;1.39E-13;4.67017E-10;0;5.81E-09
488.08129;44.56342;44.44227;44.93461;0.000381189;0.003887412;0.002256089;8.65E-12;0;0;0.00E+00;6.81E-14;8.63223E-12;0;1.74E-11;1.32E-13;0;0;0.00E+00;3.95E-15;1.96644E-10;0;1.97E-10;4.93E-09;0;0;0.00E+00;1.07E-13;3.67836E-10;0;5.30E-09
489.0362;44.57041;44.44313;44.93372;0.000800916;0.003223518;0.001836189;7.86E-12;0;0;0.00E+00;5.63E-14;7.1315E-12;0;1.51E-11;1.17E-13;0;0;0.00E+00;3.11E-15;1.62457E-10;0;1.63E-10;4.56E-09;0;0;0.00E+00;8.19E-14;2.89718E-10;0;4.85E-09
489.99112;44.57007;44.44307;44.93208;0.002166104;0.002190873;0.001252473;7.15E-12;0;0;0.00E+00;4.65E-14;5.89165E-12;0;1.31E-11;1.04E-13;0;0;0.00E+00;2.45E-15;1.34213E-10;0;1.34E-10;4.21E-09;0;0;0.00E+00;6.29E-14;2.2819E-10;0;4.44E-09
490.94603;44.56321;44.44307;44.93001;0.003694462;0.001672368;0.000806013;6.50E-12;0;0;0.00E+00;3.84E-14;4.86738E-12;0;1.14E-11;9.21E-14;0;0;0.00E+00;1.93E-15;1.1088E-10;0;1.11E-10;3.89E-09;0;0;0.00E+00;4.82E-14;1.79729E-10;0;4.07E-09
491.90095;44.55893;44.44067;44.92834;0.004538293;0.002759796;0.000983511;5.90E-12;0;0;0.00E+00;3.17E-14;4.02116E-12;0;9.96E-12;8.17E-14;0;0;0.00E+00;1.52E-15;9.16029E-11;0;9.17E-11;3.59E-09;0;0;0.00E+00;3.70E-14;1.4156E-10;0;3.73E-09
492.85586;44.55007;44.43389;44.92751;0.004720456;0.004245528;0.001466919;5.37E-12;0;0;0.00E+00;2.62E-14;3.32208E-12;0;8.72E-12;7.25E-14;0;0;0.00E+00;1.20E-15;7.56775E-11;0;7.58E-11;3.31E-09;0;0;0.00E+00;2.84E-14;1.11497E-10;0;3.43E-09
493.81078;44.55075;44.42867;44.92792;0.004637294;0.005001458;0.001570558;4.88E-12;0;0;0.00E+00;2.17E-14;2.74451E-12;0;7.64E-12;6.43E-14;0;0;0.00E+00;9.45E-16;6.25207E-11;0;6.26E-11;3.06E-09;0;0;0.00E+00;2.18E-14;8.78177E-11;0;3.15E-09
494.76569;44.54404;44.42347;44.92751;0.003396333;0.005304257;0.001551373;4.43E-12;0;0;0.00E+00;1.79E-14;2.26737E-12;0;6.72E-12;5.71E-14;0;0;0.00E+00;7.43E-16;5.16513E-11;0;5.17E-11;2.83E-09;0;0;0.00E+00;1.67E-14;6.91678E-11;0;2.90E-09
495.72061;44.5445;44.41907;44.92534;0.002190643;0.005007582;0.001517699;4.03E-12;0;0;0.00E+00;1.48E-14;1.87318E-12;0;5.92E-12;5.07E-14;0;0;0.00E+00;5.82E-16;4.26715E-11;0;4.27E-11;2.61E-09;0;0;0.00E+00;1.28E-14;5.44785E-11;0;2.67E-09
496.67552;44.54455;44.41707;44.91998;0.001930449;0.004466361;0.001466303;3.66E-12;0;0;0.00E+00;1.22E-14;1.54752E-12;0;5.22E-12;4.50E-14;0;0;0.00E+00;4.64E-16;3.52529E-11;0;3.53E-11;2.41E-09;0;0;0.00E+00;9.82E-15;4.29089E-11;0;2.45E-09
497.63044;44.53822;44.41148;44.91998;0.00169009;0.004245633;0.001303788;3.33E-12;0;0;0.00E+00;1.01E-14;1.27848E-12;0;4.62E-12;3.99E-14;0;0;0.00E+00;3.63E-16;2.91241E-11;0;2.92E-11;2.23E-09;0;0;0.00E+00;7.54E-15;3.37962E-11;0;2.26E-09
498.58535;44.53659;44.40595;44.91998;0.001472123;0.004358258;0.000884133;3.03E-12;0;0;0.00E+00;8.33E-15;1.05622E-12;0;4.09E-12;3.54E-14;0;0;0.00E+00;2.87E-16;2.40608E-11;0;2.41E-11;2.06E-09;0;0;0.00E+00;5.78E-15;2.66189E-11;0;2.08E-09
499.54027;44.53659;44.40348;44.91998;0.000927443;0.004536816;0.000257206;2.75E-12;0;0;0.00E+00;6.88E-15;8.72591E-13;0;3.63E-12;3.15E-14;0;0;0.00E+00;2.28E-16;1.98777E-11;0;1.99E-11;1.90E-09;0;0;0.00E+00;4.43E-15;2.09658E-11;0;1.92E-09
500.49518;44.53659;44.39879;44.91998;0.000426645;0.00477235;-0.000271983;2.50E-12;0;0;0.00E+00;5.69E-15;7.2089E-13;0;3.23E-12;2.50E-12;0;0;0.00E+00;5.69E-15;7.2089E-13;0;3.23E-12;2.50E-12;0;0;0.00E+00;5.69E-15;7.2089E-13;0;3.23E-12
