temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
370.53574;36.43093;41.84759;45.33039;0.083782158;0.040314525;0.473417996;4.43E-07;2.01289E-07;0.00E+00;5.55534E-14;0.000168166;0.048234361;0.032584789;0.08098796;4.56E-06;3.00E-06;1.86E-08;6.53365E-05;0.01718079;0.012834927;0.001009885;0.031098519;3.98E-05;5.40E-06;0.000601684;4.85E-01;1.03186E-09;3.34E-04;8.37E-07;0.485624852
371.49066;36.33775;41.80644;44.87799;0.088445596;0.040997213;0.457160155;3.94E-07;1.71673E-07;0.00E+00;2.67488E-14;0.000136443;0.04514231;0.037600174;0.082879492;4.05E-06;2.56E-06;1.35E-08;3.59987E-05;0.015763345;0.015068323;0.001182735;0.032057023;3.53E-05;4.46E-06;0.00049726;4.68E-01;2.97912E-09;4.04E-04;1.06E-06;0.468712706
372.44557;36.22379;41.76812;44.43401;0.090532145;0.041505052;0.441764813;3.49E-07;1.46415E-07;0.00E+00;1.28061E-14;0.000110683;0.04178385;0.043077745;0.084972773;3.60E-06;2.18E-06;9.85E-09;1.98324E-05;0.014332086;0.017596291;0.001384891;0.033338886;3.14E-05;3.69E-06;0.000410942;4.43E-01;8.59922E-09;4.89E-04;1.35E-06;0.443486662
373.40049;36.12756;41.73201;44.01087;0.095484096;0.043043232;0.424113431;3.10E-07;1.24873E-07;0.00E+00;6.22E-15;8.97715E-05;0.038256094;0.048971455;0.087317756;3.19E-06;1.86E-06;7.16E-09;1.09251E-05;0.012912892;0.020424132;0.001621227;0.034974235;2.78E-05;3.05E-06;0.000339594;4.07E-01;2.48155E-08;5.92E-04;1.71E-06;0.407880069
374.3554;36.03795;41.69215;43.61154;0.098315984;0.04333702;0.388283157;2.75E-07;1.065E-07;0.00E+00;3.01E-15;7.28012E-05;0.034657078;0.055211519;0.08994178;2.83E-06;1.59E-06;5.21E-09;6.01795E-06;0.01153082;0.023544852;0.001897376;0.03698349;2.47E-05;2.52E-06;0.000280625;3.60E-01;7.15878E-08;7.15E-04;2.17E-06;0.361041941
375.31032;35.95916;41.64673;43.2765;0.099915519;0.045937487;0.340300163;2.44E-07;9.08307E-08;0.00E+00;1.41E-15;5.90326E-05;0.031079259;0.061706499;0.092845126;2.51E-06;1.35E-06;3.79E-09;3.31469E-06;0.010208283;0.026936289;0.002219863;0.039371621;2.19E-05;2.08E-06;0.000231888;3.04E-01;2.06432E-07;8.64E-04;2.76E-06;0.304649787
376.26523;35.85049;41.60941;42.92195;0.102229375;0.048674357;0.281449107;2.17E-07;7.74667E-08;0.00E+00;6.05E-16;4.78639E-05;0.027604436;0.068346846;0.09599944;2.23E-06;1.15E-06;2.76E-09;1.82565E-06;0.008963828;0.030558363;0.002596196;0.042123601;1.95E-05;1.72E-06;0.000191611;2.42E-01;5.94949E-07;1.04E-03;3.51E-06;0.243477258
377.22015;35.74372;41.5637;42.61624;0.099265198;0.050676225;0.219746815;1.92E-07;6.60689E-08;0.00E+00;4.04E-16;3.88054E-05;0.024299579;0.075011473;0.099350116;1.98E-06;9.84E-07;2.00E-09;1.00547E-06;0.007811195;0.034352065;0.003035024;0.045202255;1.73E-05;1.42E-06;0.000158326;1.83E-01;1.71352E-06;1.26E-03;4.45E-06;0.184151868
378.17506;35.64608;41.51249;42.35627;0.102296916;0.052457287;0.160155008;1.71E-07;5.63481E-08;0.00E+00;2.02E-16;3.14596E-05;0.021215069;0.081574053;0.10282081;1.76E-06;8.39E-07;1.46E-09;5.53744E-07;0.006759162;0.038239582;0.003546235;0.048548131;1.53E-05;1.17E-06;0.000130821;1.31E-01;4.93056E-06;1.52E-03;5.65E-06;0.132554692
379.12998;35.53643;41.45675;42.2017;0.103559533;0.05586829;0.107289014;1.52E-07;4.80574E-08;0.00E+00;0.00E+00;2.55031E-05;0.018384199;0.087909407;0.106319309;1.56E-06;7.16E-07;1.06E-09;3.04951E-07;0.0058117;0.04212711;0.004141133;0.052082524;1.36E-05;9.69E-07;0.000108092;8.98E-02;1.41697E-05;1.84E-03;7.17E-06;0.091787667
380.08489;35.44284;41.40996;42.16502;0.104838303;0.055411029;0.063342102;1.34E-07;4.09867E-08;0.00E+00;0.00E+00;2.06736E-05;0.015824693;0.093895291;0.109740833;1.38E-06;6.11E-07;7.72E-10;1.67934E-07;0.004968662;0.045909109;0.004832528;0.055712462;1.21E-05;8.00E-07;8.93106E-05;5.96E-02;4.06432E-05;2.22E-03;9.11E-06;0.062008775
381.03981;35.34408;41.34743;42.15;0.106213394;0.057935609;0.025219028;1.19E-07;3.49562E-08;0;0.00E+00;1.67582E-05;0.013540764;0.099408472;0.112966148;1.23E-06;5.21E-07;5.61E-10;9.24773E-08;0.004226539;0.049474878;0.005634906;0.059338164;1.07E-05;6.61E-07;7.37916E-05;0.038691734;0.000116185;2.67E-03;1.16E-05;0.041576017
381.99472;35.25547;41.29718;42.1351;0.110190832;0.059551973;0.006674729;1.06E-07;2.9813E-08;0;0.00E+00;1.3584E-05;0.011526124;0.104308352;0.115848195;1.09E-06;4.44E-07;4.08E-10;5.0924E-08;0.003579415;0.052715412;0.006564474;0.062860887;9.52E-06;5.46E-07;6.09686E-05;0.024705083;0.000329808;3.22E-03;1.47E-05;0.028336816
382.94964;35.15019;41.24566;42.11841;0.115795573;0.062302186;0.001852351;9.40E-08;2.54265E-08;0;0.00E+00;1.10108E-05;0.009766678;0.108403216;0.118181025;9.68E-07;3.79E-07;2.97E-10;2.80413E-08;0.003019758;0.055530816;0.007639286;0.066191235;8.45E-06;4.51E-07;5.03733E-05;0.015609723;0.000920827;3.87E-03;1.86E-05;0.02047643
383.90455;35.0436;41.18402;42.10023;0.120825605;0.064877384;0.011427658;8.34E-08;2.16855E-08;0;0.00E+00;8.92487E-06;0.008243344;0.111387694;0.119640068;8.59E-07;3.23E-07;2.16E-10;1.54408E-08;0.002539201;0.057836182;0.00887917;0.069255751;7.50E-06;3.73E-07;4.1619E-05;0.009796401;0.002466546;4.65E-03;2.37E-05;0.016981809
384.85947;34.96573;41.1175;42.07552;0.126344929;0.067231996;0.022980887;7.40E-08;1.84948E-08;0;0.00E+00;7.23402E-06;0.006934142;0.112744718;0.119686187;7.62E-07;2.75E-07;1.57E-10;8.50215E-09;0.00212908;0.059566323;0.010305741;0.072002191;6.65E-06;3.08E-07;3.43857E-05;0.006121611;0.00598299;5.57E-03;3.00E-05;0.017747125
385.81438;34.92118;41.07043;42.05469;0.123164097;0.067510881;0.026697228;6.57E-08;1.57736E-08;0;0.00E+00;5.86346E-06;0.005816084;0.111623978;0.117446007;6.77E-07;2.35E-07;1.14E-10;4.6815E-09;0.001780907;0.060678148;0.011942098;0.07440207;5.91E-06;2.55E-07;2.84E-05;0.003814939;0.011918742;6.67E-03;3.81E-05;0.022474872
386.7693;34.90248;40.98914;42.0275;0.112005189;0.071163659;0.029137416;5.83E-08;1.34528E-08;0;0.00E+00;4.75251E-06;0.004866356;0.10679218;0.11166336;6.00E-07;2.00E-07;8.31E-11;2.5777E-09;0.001486632;0.061151515;0.013812608;0.076451559;5.24E-06;2.10E-07;2.35E-05;0.00237338;0.018081116;7.96E-03;4.84E-05;0.028496249
387.72421;34.88619;40.91738;41.99682;0.098536122;0.07347897;0.032381478;5.18E-08;1.14735E-08;0;0.00E+00;3.85204E-06;0.004063287;0.096921482;0.100988685;5.33E-07;1.71E-07;6.05E-11;1.41931E-09;0.00123885;0.060988339;0.015942243;0.078170137;4.65E-06;1.74E-07;1.94E-05;0.001474981;0.021642652;9.49E-03;6.15E-05;0.032690743
388.67913;34.90087;40.84614;41.96707;0.081054681;0.0756877;0.03569005;4.59E-08;9.78533E-09;0;0.00E+00;3.12215E-06;0.003386812;0.081551674;0.084941664;4.73E-07;1.46E-07;4.40E-11;7.81477E-10;0.001030872;0.060210757;0.018355996;0.079598244;4.13E-06;1.44E-07;1.60E-05;0.000916039;0.02257594;1.13E-02;7.80E-05;0.034857445
389.63404;34.87851;40.78115;41.93367;0.064780033;0.078431359;0.037616314;4.08E-08;8.34559E-09;0;0.00E+00;2.53056E-06;0.002818818;0.062364939;0.065186337;4.20E-07;1.24E-07;3.20E-11;4.30282E-10;0.00085677;0.05885862;0.021077715;0.08079365;3.66E-06;1.19E-07;1.32E-05;0.000568674;0.022070632;1.33E-02;9.91E-05;0.036088226
390.58896;34.86311;40.71344;41.90213;0.046628153;0.08206664;0.040956284;3.62E-08;7.11767E-09;0;0.00E+00;2.05105E-06;0.002343185;0.043077694;0.045422973;3.73E-07;1.06E-07;2.33E-11;2.37E-10;0.000711349;0.056986545;0.024129058;0.081827431;3.25E-06;9.79E-08;1.09E-05;0.000352938;0.020906763;0.015711753;0.000125755;0.037111495
391.54387;34.85423;40.63785;41.86317;0.029561285;0.081797904;0.044277392;3.21E-08;6.07043E-09;0;0.00E+00;1.66241E-06;0.001945802;0.027192952;0.029140455;3.31E-07;9.04E-08;1.69E-11;1.30E-10;0.000590112;0.054660951;0.027527773;0.082779257;2.89E-06;8.09E-08;9.03E-06;0.00021901;0.019424768;0.018426411;0.000159623;0.038241814
392.49879;34.8458;40.5497;41.81697;0.016301422;0.086053144;0.04932286;2.85E-08;5.17726E-09;0;0.00E+00;1.34739E-06;0.001614415;0.01604604;0.017661836;2.93E-07;7.71E-08;1.23E-11;7.18E-11;0.000489191;0.051956715;0.031286259;0.083732536;2.56E-06;6.69E-08;7.46E-06;0.000135889;0.017769197;0.021491751;0.000202598;0.039609528
393.4537;34.82897;40.46603;41.76752;0.008455384;0.087347919;0.051679725;2.53E-08;4.41552E-09;0;0.00E+00;1.09208E-06;0.001338505;0.009056685;0.010396312;2.60E-07;6.58E-08;8.95E-12;3.95E-11;0.000405293;0.048954087;0.035409483;0.08476919;2.27E-06;5.52E-08;6.17E-06;8.43097E-05;0.01601867;0.024911404;0.000257121;0.04128
394.40862;34.81166;40.38002;41.72166;0.00621837;0.090665127;0.05316077;2.24E-08;3.76585E-09;0;0.00E+00;8.85134E-07;0.00110908;0.004975709;0.006085701;2.31E-07;5.61E-08;6.51E-12;2.18E-11;0.00033562;0.045735164;0.039893519;0.085964589;2.02E-06;4.56E-08;5.09E-06;5.2306E-05;0.014233256;0.028674292;0.000326283;0.043293296
395.36353;34.79444;40.29564;41.67606;0.008673302;0.092249087;0.054730476;1.99E-08;3.21177E-09;0;0.00E+00;7.17407E-07;0.000918523;0.002691319;0.003610582;2.05E-07;4.78E-08;4.74E-12;1.20E-11;0.000277812;0.042380897;0.044723651;0.087382612;1.79E-06;3.77E-08;4.21E-06;3.24502E-05;0.012467476;0.032750992;0.00041399;0.045670945
396.31845;34.7881;40.20794;41.61686;0.00983222;0.094142085;0.054850362;1.77E-08;2.73921E-09;0;0.00E+00;5.81461E-07;0.000760388;0.001442874;0.002203864;1.82E-07;4.08E-08;3.45E-12;6.60E-12;0.000229883;0.03896782;0.049873623;0.089071549;1.59E-06;3.11E-08;3.48E-06;2.01313E-05;0.01077054;0.037091585;0.000525182;0.048412537
397.27336;34.78077;40.12164;41.5574;0.01071599;0.094462596;0.05611617;1.57E-08;2.33618E-09;0;0.00E+00;4.71277E-07;6.29E-04;7.70E-04;0.001399441;1.62E-07;3.48E-08;2.51E-12;3.63E-12;0.000190171;0.03556572;0.055304749;0.091060835;1.41E-06;2.57E-08;2.87E-06;1.2489E-05;0.009183451;0.041624357;0.000666089;0.051490696
398.22828;34.76079;40.02977;41.5009;0.00877453;0.10029091;0.058292911;1.39E-08;1.99245E-09;0;0.00E+00;3.81972E-07;5.21E-04;4.09E-04;0.000930396;1.43E-07;2.97E-08;1.82E-12;2.00E-12;0.000157282;0.032235325;0.060966658;0.093359438;1.25E-06;2.13E-08;2.37E-06;7.74773E-06;0.007736084;0.046257193;0.000844567;0.054849238
399.18319;34.74929;39.94441;41.46123;0.008715314;0.102481966;0.061066127;1.24E-08;1.69929E-09;0;0.00E+00;3.0959E-07;4.31E-04;2.17E-04;0.000648312;1.27E-07;2.53E-08;1.33E-12;1.10E-12;0.000130057;0.029027246;0.066798031;0.095955486;1.11E-06;1.76E-08;1.96E-06;4.80644E-06;0.006446191;0.050880467;0.001070484;0.058405039
400.13811;34.73202;39.83609;41.40451;0.011266035;0.103776053;0.062694002;1.10E-08;1.44927E-09;0;0.00E+00;2.50923E-07;3.56E-04;1.15E-04;0.00047166;1.13E-07;2.16E-08;9.65E-13;6.06E-13;0.000107527;0.025981092;0.072729032;0.098817785;9.86E-07;1.45E-08;1.62E-06;2.98173E-06;0.005319966;0.055372732;0.001356225;0.062054526
401.09302;34.70943;39.73779;41.34335;0.012173092;0.105228807;0.062476149;9.74E-09;1.23603E-09;0;0.00E+00;2.03374E-07;2.94E-04;6.11E-05;0.000355757;1.00E-07;1.84E-08;7.02E-13;3.34E-13;8.88884E-05;0.023125832;0.078683238;0.101898076;8.75E-07;1.20E-08;1.34E-06;1.84976E-06;0.00435414;0.059607091;0.001717256;0.065682562
402.04794;34.69785;39.63276;41.28129;0.011098994;0.106298732;0.064651482;8.64E-09;1.05417E-09;0;0.00E+00;1.64835E-07;2.43E-04;3.24E-05;0.000275956;8.90E-08;1.57E-08;5.10E-13;1.84E-13;7.34726E-05;0.020480209;0.084580434;0.10513422;7.77E-07;9.90E-09;1.11E-06;1.14751E-06;0.003538509;0.063458881;0.002172837;0.069173267
403.00285;34.68845;39.5335;41.21109;0.010208881;0.110251627;0.068276179;7.67E-09;8.99068E-10;0;0.00E+00;1.33599E-07;2.01E-04;1.72E-05;0.000218489;7.90E-08;1.34E-08;3.71E-13;1.01E-13;6.07251E-05;0.018054096;0.090337327;0.10845224;6.90E-07;8.18E-09;9.13E-07;7.11875E-07;0.002858641;0.06681222;0.002746784;0.072419968
403.95777;34.68379;39.41473;41.14433;0.010794059;0.112019688;0.071410045;6.81E-09;7.66784E-10;0;0.00E+00;1.08282E-07;1.66E-04;9.09E-06;0.000175491;7.01E-08;1.14E-08;2.70E-13;5.58E-14;5.01854E-05;0.015849645;0.095866624;0.111766535;6.12E-07;6.76E-09;7.55E-07;4.41618E-07;0.002298049;0.069566024;0.003468387;0.075334274
404.91268;34.65257;39.32962;41.07884;0.011305009;0.112722867;0.072319009;6.04E-09;6.53965E-10;0;0.00E+00;8.78E-08;1.37E-04;4.81E-06;1.42E-04;6.22E-08;9.74E-09;1.96E-13;3.06E-14;4.14726E-05;0.013862979;0.101070038;0.114974562;5.43E-07;5.58E-09;6.23E-07;2.73962E-07;0.001839943;0.071637824;0.004373281;0.077852494
405.8676;34.65757;39.2262;41.01587;0.012595261;0.11736263;0.07593664;5.36E-09;5.57744E-10;0;0.00E+00;7.11E-08;1.14E-04;2.55E-06;1.16E-04;5.52E-08;8.31E-09;1.43E-13;1.69E-14;3.42707E-05;0.012085473;0.10582299;0.117942797;4.82E-07;4.61E-09;5.15E-07;1.69955E-07;0.001468315;0.072966485;0.005504393;0.079940364
406.82251;34.64439;39.11086;40.95032;0.011419604;0.119800219;0.078117203;4.76E-09;4.75682E-10;0;0.00E+00;5.77E-08;9.39E-05;1.35E-06;9.53E-05;4.90E-08;7.09E-09;1.04E-13;9.27E-15;2.83182E-05;0.010505264;0.109942361;0.120475999;4.28E-07;3.81E-09;4.26E-07;1.05433E-07;0.001168635;0.073513265;0.00691256;0.081595422
407.77743;34.62603;38.99384;40.871;0.010685802;0.123435253;0.079845809;4.22E-09;4.05693E-10;0;0.00E+00;4.67E-08;7.76E-05;7.14E-07;7.83E-05;4.35E-08;6.04E-09;7.56E-14;5.15E-15;2.33988E-05;0.009108284;0.113128897;0.122260629;3.80E-07;3.15E-09;3.52E-07;6.54064E-08;0.000928127;0.073262384;0.008656907;0.082848218
408.73234;34.61501;38.8635;40.79046;0.012311418;0.128017756;0.082502977;3.75E-09;3.46002E-10;0;0.00E+00;3.79E-08;6.41E-05;3.78E-07;6.45E-05;3.86E-08;5.15E-09;5.50E-14;2.83E-15;1.93335E-05;0.007879361;0.114872336;0.122771074;3.37E-07;2.60E-09;2.90E-07;4.05756E-08;0.000735855;0.072221082;0.010804274;0.083761882
409.68726;34.59646;38.75876;40.71245;0.011307403;0.12855249;0.085344485;3.33E-09;2.95093E-10;0;0.00E+00;3.07E-08;5.30E-05;2.00E-07;5.32E-05;3.42E-08;4.40E-09;4.00E-14;1.55E-15;1.59741E-05;0.006802877;0.11432736;0.12114625;2.99E-07;2.15E-09;2.40E-07;2.51713E-08;0.000582615;0.070419558;0.013427711;0.084430451
410.64217;34.58092;38.63677;40.62597;0.01158564;0.119643039;0.087008557;2.95E-09;2.51675E-10;0;0.00E+00;2.49E-08;4.38E-05;1.06E-07;4.39E-05;3.04E-08;3.75E-09;2.91E-14;9.01E-16;1.31982E-05;0.005863449;0.110238397;0.116115078;2.65E-07;1.78E-09;1.98E-07;1.56153E-08;0.000460785;0.067910768;0.016602948;0.084974982
411.59709;34.56992;38.51629;40.53869;0.013864299;0.105655853;0.088143765;2.62E-09;2.14645E-10;0;0.00E+00;2.02E-08;3.61E-05;5.60E-08;3.62E-05;2.70E-08;3.20E-09;2.11E-14;5.15E-16;1.09045E-05;0.005046255;0.101161549;0.106218739;2.36E-07;1.47E-09;1.64E-07;9.68707E-09;0.000364115;0.064769392;0.020403026;0.085536944
412.552;34.55575;38.41098;40.46554;0.015420772;0.088664341;0.088152659;2.32E-09;1.83064E-10;0;0.00E+00;1.63E-08;2.99E-05;2.96E-08;2.99E-05;2.39E-08;2.73E-09;1.53E-14;2.58E-16;9.00925E-06;0.004337392;0.086355346;0.090701774;2.09E-07;1.21E-09;1.35E-07;6.00948E-09;0.000287529;0.06109007;0.024889896;0.086267847
413.50692;34.53375;38.30683;40.3821;0.014750694;0.069254111;0.089812483;2.06E-09;1.56129E-10;0;0.00E+00;1.32E-08;2.47E-05;1.57E-08;2.47E-05;2.12E-08;2.33E-09;1.12E-14;1.29E-16;7.44335E-06;3.72E-03;6.71E-02;0.070875371;1.86E-07;1.00E-09;1.12E-07;3.73E-09;0.000226927;0.056983667;0.03010418;0.087315076
414.46183;34.51746;38.22378;40.29497;0.01417519;0.051874554;0.091563718;1.83E-09;1.33157E-10;0;0.00E+00;1.07E-08;2.04E-05;8.29E-09;2.04E-05;1.89E-08;1.98E-09;8.16E-15;1.29E-16;6.14957E-06;3.19E-03;4.71E-02;0.05034515;1.65E-07;8.27E-10;9.23E-08;2.31E-09;0.000179022;0.052572448;0.036052766;0.088804496
415.41675;34.49756;38.19898;40.20462;0.014640414;0.033584709;0.094821831;1.62E-09;1.13565E-10;0;0.00E+00;8.70E-09;1.68E-05;4.39E-09;1.69E-05;1.67E-08;1.69E-09;5.9952E-15;0.00E+00;5.08062E-06;2.74E-03;3.02E-02;0.032918989;1.46E-07;6.83E-10;7.63E-08;1.43E-09;0.000141182;0.047983213;0.042697729;0.090822349
416.37166;34.47745;38.17739;40.11732;0.014768442;0.020233914;0.095511434;1.44E-09;9.68559E-11;0;0.00E+00;7.05E-09;1.39E-05;2.32E-09;1.39E-05;1.48E-08;1.44E-09;4.32987E-15;0.00E+00;4.19746E-06;2.34E-03;1.80E-02;0.020343877;1.30E-07;5.64E-10;6.30E-08;8.90E-10;0.00011131;0.043340396;0.049947734;0.093399634
417.32658;34.46447;38.17109;40.02283;0.014304503;0.010692987;0.099319204;1.28E-09;8.26051E-11;0;0.00E+00;5.72E-09;1.15E-05;1.23E-09;1.15E-05;1.32E-08;1.23E-09;3.16414E-15;0.00E+00;3.4678E-06;2.01E-03;1.02E-02;0.012244096;1.15E-07;4.66E-10;5.21E-08;5.52E-10;8.77401E-05;0.038758611;0.057657079;0.096503599
418.28149;34.44876;38.16442;39.93021;0.013438853;0.003274389;0.099759518;1.14E-09;7.04511E-11;0;0.00E+00;4.63E-09;9.50E-06;6.50E-10;9.50E-06;1.17E-08;1.05E-09;2.33147E-15;0.00E+00;2.86497E-06;1.72E-03;5.65E-03;0.007372695;1.02E-07;3.85E-10;4.30E-08;3.43E-10;6.91496E-05;0.034337099;0.065632427;0.100038822
419.23641;34.44037;38.15739;39.83149;0.01519471;0.002701559;0.103611589;1.01E-09;6.00854E-11;0;0.00E+00;3.76E-09;7.85E-06;3.44E-10;7.85E-06;1.04E-08;8.95E-10;1.66533E-15;0.00E+00;2.36693E-06;1.47E-03;3.07E-03;0.004540372;9.07E-08;3.18E-10;3.55E-08;2.12E-10;5.44908E-05;0.030155283;0.073649517;0.103859417
420.19132;34.43081;38.14541;39.73251;0.01608785;0.007186601;0.106915193;8.95E-10;5.12448E-11;0;0.00E+00;3.04E-09;6.48E-06;1.82E-10;6.49E-06;9.21E-09;7.63E-10;1.16573E-15;0.00E+00;1.96E-06;1.25E-03;1.65E-03;2.91E-03;8.05E-08;2.63E-10;2.94E-08;1.32E-10;4.29351E-05;0.026271275;0.081474286;0.107788607
421.14624;34.40669;38.13138;39.62828;0.015695969;0.006748874;0.109865414;7.94E-10;4.37049E-11;0;0.00E+00;2.47E-09;5.36E-06;9.63E-11;5.36E-06;8.18E-09;6.51E-10;8.32667E-16;0.00E+00;1.62E-06;1.07E-03;8.83E-04;1.96E-03;7.14E-08;2.17E-10;2.43E-08;8.18E-11;3.38272E-05;0.022721801;0.088885471;0.111641195
422.10115;34.3862;38.1244;39.54122;0.014285245;0.008014917;0.113012678;7.05E-10;3.72746E-11;0;0.00E+00;2.00E-09;4.42E-06;5.09E-11;4.43E-06;7.26E-09;5.55E-10;6.66134E-16;0.00E+00;1.33E-06;9.16E-04;4.71E-04;1.39E-03;6.34E-08;1.79E-10;2.00E-08;5.07E-11;2.66497E-05;0.019524488;0.095689753;0.115240975
423.05607;34.37638;38.1244;39.42166;0.014833722;0.006850898;0.115973747;6.25E-10;3.17903E-11;0;0.00E+00;1.62E-09;3.66E-06;2.70E-11;3.66E-06;6.44E-09;4.74E-10;4.996E-16;0.00E+00;1.10E-06;7.82E-04;2.50E-04;1.03E-03;5.62E-08;1.48E-10;1.66E-08;3.15E-11;2.0994E-05;0.016680672;0.101726776;0.118428515
424.01098;34.37638;38.12398;39.31453;0.01417494;0.004300326;0.118324769;5.55E-10;2.71128E-11;0;0.00E+00;1.31E-09;3.02E-06;1.43E-11;3.02E-06;5.71E-09;4.04E-10;3.33067E-16;0.00E+00;9.11E-07;6.68E-04;1.33E-04;8.02E-04;4.99E-08;1.22E-10;1.37E-08;1.95E-11;1.65379E-05;0.014179259;0.106858496;0.121054357
424.9659;34.3748;38.11145;39.18924;0.012020885;0.003062111;0.119747908;4.93E-10;2.31236E-11;0;0.00E+00;1.06E-09;2.50E-06;7.55E-12;2.50E-06;5.07E-09;3.44E-10;1.66533E-16;0.00E+00;7.53E-07;5.70E-04;7.06E-05;6.42E-04;4.43E-08;1.01E-10;1.13E-08;1.21E-11;1.30273E-05;0.012000098;0.110943858;0.122957039
425.92081;34.36844;38.10163;39.08139;0.012312942;0.003674636;0.119589656;4.37E-10;1.97214E-11;0;0.00E+00;8.63E-10;2.06E-06;3.99E-12;2.06E-06;4.50E-09;2.94E-10;1.66533E-16;0.00E+00;6.22E-07;4.87E-04;3.75E-05;5.25E-04;3.93E-08;8.36E-11;9.33E-09;7.51E-12;1.02616E-05;0.010117441;0.11379682;0.123924571
426.87573;34.34753;38.10325;38.9691;0.011163704;0.005234311;0.120379419;3.88E-10;1.68196E-11;0;0.00E+00;6.99E-10;1.70E-06;2.11E-12;1.70E-06;3.99E-09;2.51E-10;1.66533E-16;0.00E+00;5.14E-07;4.15E-04;1.99E-05;4.36E-04;3.49E-08;6.91E-11;7.71E-09;4.66E-12;8.0829E-06;0.008502469;0.115131548;0.123642142
427.83064;34.33757;38.09653;38.85079;0.00968108;0.006451945;0.120880574;3.44E-10;1.43448E-11;0;0.00E+00;5.67E-10;1.41E-06;1.12E-12;1.41E-06;3.55E-09;2.14E-10;1.66533E-16;0.00E+00;4.24E-07;3.55E-04;1.05E-05;3.66E-04;3.10E-08;5.70E-11;6.37E-09;2.89E-12;6.36669E-06;0.007125546;0.114503697;0.121635646
428.78556;34.32339;38.09934;38.74113;0.009289129;0.007132188;0.120072972;3.06E-10;1.22344E-11;0;0.00E+00;4.59E-10;1.16E-06;5.91E-13;1.16E-06;3.15E-09;1.82E-10;0;0.00E+00;3.51E-07;3.03E-04;5.58E-06;3.08E-04;2.75E-08;4.71E-11;5.26E-09;1.79E-12;5.01481E-06;0.005957598;0.111281978;0.117244624
429.74047;34.31082;38.09734;38.63092;0.009325848;0.007107442;0.11275626;2.71E-10;1.04342E-11;0;0.00E+00;3.72E-10;9.60E-07;3.13E-13;9.61E-07;2.79E-09;1.55E-10;0;0.00E+00;2.90E-07;2.58E-04;2.96E-06;2.61E-04;2.44E-08;3.89E-11;4.35E-09;1.11E-12;3.94995E-06;4.97E-03;1.05E-01;0.109702337
430.69539;34.28946;38.08092;38.52837;0.012487243;0.008662131;0.103222582;2.41E-10;8.89899E-12;0;0.00E+00;3.02E-10;7.93E-07;1.65E-13;7.94E-07;2.48E-09;1.33E-10;0;0.00E+00;2.39E-07;2.20E-04;1.57E-06;2.22E-04;2.16E-08;3.22E-11;3.59E-09;6.90E-13;3.11118E-06;4.14E-03;9.43E-02;0.098434616
431.6503;34.27567;38.0679;38.42522;0.012864693;0.010796916;0.088037768;2.14E-10;7.58972E-12;0;0.00E+00;2.45E-10;6.55E-07;8.76E-14;6.56E-07;2.20E-09;1.13E-10;0;0.00E+00;1.98E-07;1.88E-04;8.29E-07;1.89E-04;1.92E-08;2.66E-11;2.97E-09;4.28E-13;2.45051E-06;3.45E-03;8.01E-02;0.083596871
432.60522;34.27357;38.05963;38.31898;0.014113506;0.011157721;0.071391752;1.90E-10;6.47295E-12;0;0.00E+00;1.98E-10;5.41E-07;4.63E-14;5.42E-07;1.95E-09;9.64E-11;0;0.00E+00;1.63E-07;1.60E-04;4.39E-07;1.61E-04;1.70E-08;2.20E-11;2.45E-09;2.66E-13;1.93012E-06;2.86E-03;6.37E-02;0.066519835
433.56013;34.26305;38.05031;38.22753;0.014492338;0.012253424;0.054675297;1.68E-10;5.52058E-12;0;0.00E+00;1.61E-10;4.47E-07;2.45E-14;4.48E-07;1.73E-09;8.22E-11;0;0.00E+00;1.35E-07;1.37E-04;2.32E-07;1.37E-04;1.51E-08;1.81E-11;2.03E-09;1.65E-13;1.52024E-06;2.38E-03;4.71E-02;0.049464743
434.51505;34.24023;38.03927;38.19338;0.01266277;0.01194263;0.037899295;1.49E-10;4.70826E-12;0;0.00E+00;1.30E-10;3.70E-07;1.30E-14;3.70E-07;1.54E-09;7.01E-11;0;0.00E+00;1.11E-07;1.17E-04;1.23E-07;1.17E-04;1.34E-08;1.50E-11;1.67E-09;1.02E-13;1.1974E-06;1.97E-03;3.26E-02;0.034601422
435.46996;34.22165;38.03097;38.17389;0.012294801;0.009603472;0.023720824;1.33E-10;4.01559E-12;0;0.00E+00;1.06E-10;3.05E-07;6.87E-15;3.06E-07;1.36E-09;5.98E-11;0;0.00E+00;9.21E-08;9.95E-05;6.51E-08;9.97E-05;1.19E-08;1.24E-11;1.38E-09;6.34E-14;9.43113E-07;1.63E-03;2.14E-02;0.023076476
