Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9837276983448411,-9.303679965995288,0.9949417804696684,87405.85764384552
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9837218393061018,-9.448941988685508,0.9784015179635865,117360.3873621541
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9836926405749776,-9.208930904609936,0.9988581712387106,74982.92006474503
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9836082643665739,-9.092790265445585,0.9941834492837935,59671.15395711275
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9835391634934111,-9.699693690239723,0.9871738816810074,178153.12406076078
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9831161690287558,-8.759065700170325,0.15468558690366624,7455.9699040242285
G3,1 / (4*(1 - a)**3),0.9823915574485095,3.4118435611326587,0.9306577278118062,337678.22416633926
F3/4,4*(1 - a)**(3/4),0.9823915574485093,-13.647374244530637,0.9306577278122815,337678.2241663651
F3/2,2*(1 - a)**(3/2),0.9823915574485093,-6.823687122265317,0.9306577278113857,337678.2241664727
F2,(1 - a)**2,0.982391557448509,-5.117765341698989,0.9306577278132555,337678.22416817554
R3,3*(1 - a)**(2/3),0.982391557448509,-15.353296025096965,0.9306577278112508,337678.2241676556
F1/3,(3/2)*(1 - a)**(1/3),0.9823915574485088,-30.706592050193922,0.9306577278116253,337678.2241661458
F1/A1,(1 - a),0.9823915574485086,-10.235530683397975,0.930657727812544,337678.2241674036
G2,1 / (3*(1 - a)**2),0.9823915574485086,5.117765341698989,0.9306577278121727,337678.2241666341
G1,1 / (2*(1 - a)),0.9823915574485079,10.235530683397972,0.9306577278138934,337678.2241706598
R2,2*(1 - a)**(1/2),0.9823915574485079,-20.47106136679594,0.9306577278117201,337678.2241671474
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9798944162888279,-10.820611118053554,0.9677425619770779,631503.058819931
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9779958321191999,-11.132827671387709,0.9619570903965411,731481.7767334847
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9764791998171592,-7.318011955585958,0.955215153694088,820789.6656856628
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9463395709330072,-7.523179968277072,0.9658037745287754,269553.5303496719
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9441795330406217,-25.207380604852702,0.8919622522346677,1688487.1312091118
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9441795330406217,-25.207380604852695,0.8919622522346671,1688487.1312091106
E2,a / 2,0.9155371905121124,-29.593158519275363,0.9440225081071011,-1012424.5725613342
E1,a,0.9155371905121124,-29.593158519275363,0.9440225081070565,-1012424.5725608759
P2,2*a**(1/2),0.9155371905121122,-59.18631703855071,0.9440225081072314,-1012424.5725578141
D1,1 / (2*a),0.9155371905121122,29.593158519275356,0.9440225081071619,-1012424.5725609228
P4,4*a**(3/4),0.9155371905121122,-39.457544692367144,0.9440225081066778,-1012424.572558818
P3/2,(2/3)/a**(1/2),0.915537190512112,59.1863170385507,0.9440225081070879,-1012424.5725518162
P3,3*a**(2/3),0.9155371905121118,-44.38973777891302,0.9440225081075462,-1012424.5725686661
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.872419083023831,-45.147586901739295,0.7658096132142086,2487490.474662847
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8603505870645605,27.985305213519823,0.9440288231047952,-1012397.5134256183
D2,1 / (-np.log(1 - a)),0.8531489947823901,52.465063835742804,0.8943581599430788,-2214159.5227036225
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8296667832128882,27.079249230037554,0.9440321911446983,-1012383.1794349747
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7281574243282735,24.0117392138335,0.9440341900514065,-1012419.966269637
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5501651839766377,-5.163821077124302,0.979836969135206,419572.1401067125
F3,(1 - a)**3,0.47759362406384,-3.033816394060394,0.9688948294526728,-1293695.9344381092
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.4212004411282356,-77.09188005245068,0.3362409350965828,3518588.5726452954
B1,1 / (a - (1 - a)),0.0004352115686211251,-0.022903746519540996,0.8500915544397353,400670.4123428559
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
