Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9817874882934977,9.285607448985946,0.9346616557456624,-645747.7071624196
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.980824155846851,9.253633191503125,0.9346611917020295,-645748.526198614
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9806074664014935,9.34370417653705,0.9346317536762919,-645743.8618885428
P3/2,(2/3)/a**(1/2),0.9768479610168213,18.343540016891946,0.9346605816891808,-645749.98119173
P4,4*a**(3/4),0.9768479610168213,-12.22902667792797,0.9346605816881971,-645749.9811865108
E2,a / 2,0.9768479610168213,-9.171770008445971,0.9346605816869467,-645749.9811848841
E1,a,0.9768479610168208,-9.171770008445971,0.9346605816881239,-645749.9811875768
D1,1 / (2*a),0.9768479610168208,9.171770008445971,0.9346605816844127,-645749.9811766269
P2,2*a**(1/2),0.9768479610168206,-18.34354001689194,0.934660581686826,-645749.9811843197
P3,3*a**(2/3),0.9768479610168204,-13.757655012668957,0.9346605816891208,-645749.9811945719
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9761773938551452,10.421570854373575,0.9808991492909667,-1218309.9776219332
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9761530802392744,10.964628969858486,0.9807098373220554,-1424706.3414313567
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9761530802392733,10.964628969858481,0.980709837322055,-1424706.3414313565
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9752825244438301,-4.3756214122898,0.9996651568466806,-574669.5543549383
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9747563974802054,10.031210818104327,0.9810040102937081,-1065781.518794067
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9735119208028501,15.071529793242982,0.9613396519720949,-3005069.0460670874
D2,1 / (-np.log(1 - a)),0.9720333582053042,9.467006352397965,0.9704540261598797,-829981.2244945717
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9679518348962382,35.97897808012262,0.9494495984447594,-4130103.585203048
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.965897516848841,-7.598875681332099,0.9906089353159617,-394507.54462574277
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9639733931323087,-9.502741564387014,0.9922346079395902,-326332.13138686115
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9630468761419883,-10.368131874582101,0.9651883321361567,-296945.6542937405
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9621451818757825,-11.182504315263227,0.9336820104570241,-257181.3496696756
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9604172721953756,-12.67498844579768,0.9948721038506326,-213194.37046288443
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9558176744128661,-16.294202331193176,0.09131688032366396,63186.38463441873
F3/2,2*(1 - a)**(3/2),0.9163987479486662,-25.002673394054337,0.975570541114845,2176559.240501948
G3,1 / (4*(1 - a)**3),0.9163987479486657,12.501336697027167,0.975570541114909,2176559.240500958
F3/4,4*(1 - a)**(3/4),0.9163987479486643,-50.005346788108604,0.9755705411147079,2176559.2405038145
R3,3*(1 - a)**(2/3),0.916398747948664,-56.256015136622196,0.9755705411149226,2176559.2405006853
G2,1 / (3*(1 - a)**2),0.916398747948664,18.752005045540727,0.9755705411149048,2176559.240501066
F2,(1 - a)**2,0.9163987479486636,-18.752005045540717,0.9755705411148634,2176559.2405016297
F1/A1,(1 - a),0.9163987479486636,-37.50401009108143,0.9755705411148575,2176559.2405017265
F1/3,(3/2)*(1 - a)**(1/3),0.9163987479486634,-112.51203027324435,0.9755705411147494,2176559.240503111
R2,2*(1 - a)**(1/2),0.9163987479486629,-75.00802018216285,0.9755705411149183,2176559.240500732
G1,1 / (2*(1 - a)),0.9163987479486629,37.504010091081426,0.975570541114813,2176559.240502556
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.847255371641943,86.53753261257613,0.7659088562898745,-7928914.527777433
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5062475573810282,-2.8378854112843745,0.9641688800414038,2770109.180070422
F3,(1 - a)**3,0.17482276344405556,-4.269612967954543,0.9830568506524855,-761356.7303453949
B1,1 / (a - (1 - a)),0.0003138650221610181,0.024321343570595122,0.6657313920158263,1983776.0430841495
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
