Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9820810427244556,9.408958528530421,0.9303603250819941,-808711.3668439396
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9815505582280872,9.382353606777212,0.9303596415728284,-808712.7454961671
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9794941867556779,9.449202483906197,0.9303380205925672,-808718.2213676119
P4,4*a**(3/4),0.9783966360295524,-12.414172990439527,0.9303587202509207,-808715.2559250087
P3,3*a**(2/3),0.9783966360295517,-13.965944614244457,0.930358720253881,-808715.2559343256
P3/2,(2/3)/a**(1/2),0.9783966360295517,18.621259485659273,0.9303587202483202,-808715.2559147503
D1,1 / (2*a),0.9783966360295511,9.310629742829638,0.9303587202493543,-808715.2559195497
P2,2*a**(1/2),0.9783966360295511,-18.621259485659277,0.9303587202471639,-808715.255908775
E1,a,0.9783966360295508,-9.310629742829637,0.9303587202499203,-808715.2559228432
E2,a / 2,0.9783966360295508,-9.310629742829637,0.9303587202494376,-808715.2559204178
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9782690704331894,11.347710611621006,0.981155080371731,-1909939.7188941156
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9782690704331894,11.347710611621004,0.9811550803717302,-1909939.7188941154
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9782130451693567,10.723107436575571,0.981218603933004,-1623252.8438765921
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9767929963211756,10.286404413134193,0.9789575866144172,-1409242.1971910875
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.974621644133984,16.255847251595544,0.9626038572943774,-4206151.246632503
D2,1 / (-np.log(1 - a)),0.9740007419299161,9.659466540750119,0.9641854235545831,-1076365.2478865976
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9728269675462503,-4.4901802293024415,0.9990515716496904,-743807.2881793249
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9678291626578214,-7.615475801519509,0.9882651388101514,-483492.3902568482
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9659765350252075,39.976602340418566,0.9447192291137367,-5934242.506765016
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9659381723236972,-9.481256824764921,0.989053697947637,-393937.3087732717
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9650346192738785,-10.323888148760064,0.9205648732712469,-326741.6958371707
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9641594960384247,-11.11376479090431,0.9345388554613603,-303011.6234997464
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9624937621366779,-12.55367890980695,0.5533467382078553,-175906.42692568435
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9581272588031844,-16.004899727015637,0.2482591948244596,134204.19644045044
F3/4,4*(1 - a)**(3/4),0.923660687370999,-46.91010528021297,0.9805356995936392,2633925.143688657
F3/2,2*(1 - a)**(3/2),0.9236606873709984,-23.455052640106462,0.980535699593719,2633925.1436871905
G3,1 / (4*(1 - a)**3),0.9236606873709982,11.72752632005323,0.9805356995937071,2633925.143687435
G2,1 / (3*(1 - a)**2),0.9236606873709978,17.59128948007985,0.9805356995938008,2633925.1436860645
F1/3,(3/2)*(1 - a)**(1/3),0.9236606873709976,-105.54773688047901,0.9805356995938641,2633925.143684931
R3,3*(1 - a)**(2/3),0.9236606873709976,-52.77386844023951,0.9805356995937113,2633925.1436873223
G1,1 / (2*(1 - a)),0.9236606873709974,35.18257896015968,0.9805356995938885,2633925.14368456
F2,(1 - a)**2,0.9236606873709972,-17.591289480079844,0.9805356995937373,2633925.143686937
F1/A1,(1 - a),0.9236606873709972,-35.18257896015969,0.9805356995937055,2633925.143687427
R2,2*(1 - a)**(1/2),0.9236606873709972,-70.36515792031936,0.9805356995935561,2633925.143689441
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.7544509121770332,102.53598025718316,0.6549142639042727,-11666225.541195039
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.48481261107859214,-2.8099302735392993,0.9640800909733818,3183865.74782465
F3,(1 - a)**3,0.2120823499771312,-4.601525443277696,0.9790692799650268,-982482.2874225428
B1,1 / (a - (1 - a)),0.00025632360832477606,0.023293098233870872,0.7175945757515065,2534259.491706519
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
