Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9686496828665384,-8.55389658253283,0.9836485263798814,48882.29021017189
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9661478872014012,-8.340404857946341,0.9928033407363914,60408.82867154311
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9651193601115587,-8.269686365222743,0.9947988706928109,63925.574828111035
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9642324892612228,-8.213317392806518,0.9980852534796425,66508.26638564418
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9628013391978166,-8.12914929969084,0.9958304429504287,77252.61625383214
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.960167159720989,-7.990033480636895,0.9975381525251887,93498.07722603904
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9576429685953884,-9.344614511745958,0.9588419693493259,77739.15170796511
R2,2*(1 - a)**(1/2),0.9540897807239668,-15.433909108439138,0.9576962976223504,79548.24845577532
F3/2,2*(1 - a)**(3/2),0.9540897807239668,-5.144636369479712,0.9576962976147683,79548.2484542536
F2,(1 - a)**2,0.9540897807239668,-3.858477277109784,0.957696297613476,79548.24845405563
F1/A1,(1 - a),0.9540897807239668,-7.716954554219568,0.9576962976103623,79548.24845344476
G3,1 / (4*(1 - a)**3),0.9540897807239668,2.572318184739856,0.9576962976078515,79548.2484528903
G1,1 / (2*(1 - a)),0.9540897807239668,7.716954554219569,0.9576962975997967,79548.24845106607
F3/4,4*(1 - a)**(3/4),0.9540897807239666,-10.28927273895942,0.9576962976073475,79548.24845281363
G2,1 / (3*(1 - a)**2),0.9540897807239666,3.858477277109784,0.9576962976012336,79548.24845181293
R3,3*(1 - a)**(2/3),0.9540897807239663,-11.57543183132935,0.9576962976332069,79548.24845817618
F1/3,(3/2)*(1 - a)**(1/3),0.9540897807239663,-23.150863662658704,0.9576962975705874,79548.24844659895
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9471387391235503,-7.451890817247937,0.8507075061706638,111983.03655962028
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9434030105132849,-7.322685831155201,0.8267116724448151,119505.091137334
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9430627923941124,-4.631994960636527,0.8084936500774617,126099.25246615015
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9213823018070895,-11.52275050015716,0.7098926459478562,174010.2579158381
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9213823018070895,-11.522750500157162,0.7098926459478556,174010.25791583795
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9166952008951141,-16.10701430763019,0.6685130060582953,207998.44233034545
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8721535057182906,-22.507090242798558,0.606848930873447,253044.76297814772
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.7442252715955743,-8.624065448971002,0.9771474448005293,95975.76469791352
P3/2,(2/3)/a**(1/2),0.703922415219204,196.84333813062725,0.9541760069177776,-1471689.619603397
E2,a / 2,0.7039224152192038,-98.42166906531361,0.9541760069178488,-1471689.6196040562
P4,4*a**(3/4),0.7039224152192038,-131.22889208708486,0.9541760069175813,-1471689.6196059824
E1,a,0.7039224152192036,-98.4216690653136,0.9541760069178119,-1471689.6196034616
P3,3*a**(2/3),0.7039224152192036,-147.63250359797044,0.9541760069175406,-1471689.6196026932
P2,2*a**(1/2),0.7039224152192034,-196.8433381306271,0.9541760069178763,-1471689.6196006995
D1,1 / (2*a),0.7039224152192034,98.42166906531362,0.9541760069177555,-1471689.6196035391
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.6441512012204068,91.10267919674037,0.9542078793537472,-1471506.494142111
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.588172018159909,83.7072649346357,0.9542235482367826,-1471415.4526442874
F3,(1 - a)**3,0.4539232119376771,-2.460940880425441,0.9687151067105308,-1892697.7415866645
D2,1 / (-np.log(1 - a)),0.4477471502789474,-43.074231739149226,0.28177350645400884,468984.0867107409
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.398947737943173,57.86614828994627,0.9529201930116503,-1468161.7457878573
B1,1 / (a - (1 - a)),0.0002478849480908254,-0.015951882025073937,0.8452244904298221,98338.19394183741
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
