Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9836210289608386,-9.830351440064783,0.9953015409389412,556445.3359800817
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.983610611836741,-9.566568281139777,0.9936288606622979,421856.92770564486
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9834514167495414,-9.413519320898532,0.9980814155345668,349011.2650918269
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9832882425230622,-9.313611716129158,0.9721680429376572,287552.660269491
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9830252293724149,-9.1910733654029,0.9936964299496773,228443.37751567762
R2,2*(1 - a)**(1/2),0.982475571741485,-20.78350004368587,0.9272403759651783,642800.9789694679
G1,1 / (2*(1 - a)),0.982475571741485,10.391750021842935,0.9272403759626863,642800.9789637827
F2,(1 - a)**2,0.982475571741485,-5.195875010921467,0.9272403759611808,642800.9789582783
F1/A1,(1 - a),0.982475571741485,-10.391750021842935,0.9272403759608427,642800.9789567975
R3,3*(1 - a)**(2/3),0.9824755717414848,-15.587625032764404,0.9272403759608393,642800.9789584124
F1/3,(3/2)*(1 - a)**(1/3),0.9824755717414848,-31.175250065528804,0.9272403759568173,642800.9789480144
G3,1 / (4*(1 - a)**3),0.9824755717414846,3.463916673947645,0.9272403759612912,642800.97895763
F3/2,2*(1 - a)**(3/2),0.9824755717414846,-6.927833347895288,0.9272403759599595,642800.9789534659
G2,1 / (3*(1 - a)**2),0.9824755717414844,5.1958750109214655,0.9272403759612552,642800.978957497
F3/4,4*(1 - a)**(3/4),0.9824755717414841,-13.855666695790573,0.9272403759627089,642800.9789621708
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9818914892126905,-8.83860792990664,0.026586772281631282,-9363.22932753445
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9792921285744717,-10.999820818610642,0.9753322105469825,1205301.1246969972
P3,3*a**(2/3),0.9775415252863316,-46.433172366565856,0.9552794596621577,-1814182.932163742
P3/2,(2/3)/a**(1/2),0.9775415252863314,61.91089648875446,0.9552794596626052,-1814182.9321486335
E1,a,0.9775415252863314,-30.95544824437723,0.955279459662499,-1814182.9321538059
E2,a / 2,0.9775415252863314,-30.955448244377234,0.9552794596624038,-1814182.9321571044
D1,1 / (2*a),0.9775415252863314,30.955448244377234,0.9552794596623665,-1814182.9321562895
P2,2*a**(1/2),0.9775415252863314,-61.91089648875447,0.955279459662254,-1814182.9321549232
P4,4*a**(3/4),0.9775415252863314,-41.27393099250298,0.9552794596620371,-1814182.9321624304
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9767094259254498,-11.321527631307706,0.9739548219102371,1405815.4266263507
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9760546326149239,-7.464268327483901,0.9731397313607948,1590416.7948363256
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9471123266252405,-7.552396604999447,1.0,439239.5723665124
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.939960627816936,29.93857593162145,0.9552862926515564,-1814131.8743899087
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9397819132935484,-25.946633677194384,0.9401769034983687,3480343.162607181
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.939781913293548,-25.946633677194374,0.940176903498368,3480343.162607179
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9127080243160391,29.164797142967245,0.955289895670976,-1814105.5215380567
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9067831452705163,-49.73534300179947,0.9053749193491302,5938229.588330936
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.806083891045647,26.01067861798048,0.9552462916583553,-1814109.2668874827
D2,1 / (-np.log(1 - a)),0.7975752304822651,48.19946278517916,0.8822179606569434,-3866162.964181167
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.522298464057053,-4.933564474763457,0.9765354752729599,811954.5840131487
F3,(1 - a)**3,0.5068818174336407,-3.129701362473759,0.9623760725080956,-2316966.775566667
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.33929112050259896,-72.10981852942919,0.3378174010235831,8717223.050317295
B1,1 / (a - (1 - a)),0.0019215372043654012,-0.05530782101669093,0.9443667214406998,814723.3270544207
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
