Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9833807730765141,-9.57741661944687,0.999997367657317,421090.113433797
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9832993220719105,-9.835736253443036,0.9976547334361702,541692.706151295
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9832533492223977,-9.427165892040096,0.9916839344453778,341319.85685219936
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9831024477221036,-9.328943974063916,0.9825601614975659,283380.4297993684
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9828454035154356,-9.208325918716179,0.9704713215744317,215939.1607416385
F3/4,4*(1 - a)**(3/4),0.9817997760823913,-13.84343388661506,0.9270792386428238,596217.2273133277
F3/2,2*(1 - a)**(3/2),0.9817997760823909,-6.921716943307529,0.9270792386425832,596217.2273143188
G3,1 / (4*(1 - a)**3),0.9817997760823909,3.4608584716537645,0.9270792386417546,596217.2273111307
G1,1 / (2*(1 - a)),0.98179977608239,10.382575414961288,0.9270792386448388,596217.2273235918
R3,3*(1 - a)**(2/3),0.98179977608239,-15.573863122441931,0.9270792386432101,596217.2273121058
R2,2*(1 - a)**(1/2),0.98179977608239,-20.765150829922575,0.9270792386397511,596217.2273075108
F1/3,(3/2)*(1 - a)**(1/3),0.9817997760823898,-31.14772624488386,0.927079238647552,596217.2273306822
G2,1 / (3*(1 - a)**2),0.9817997760823898,5.191287707480645,0.9270792386420874,596217.227312159
F2,(1 - a)**2,0.9817997760823896,-5.191287707480643,0.927079238641579,596217.2273101306
F1/A1,(1 - a),0.9817997760823896,-10.382575414961286,0.9270792386414954,596217.2273101497
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9816734911426181,-8.860523316087512,0.39289465354281616,-1677.2681604052873
P3/2,(2/3)/a**(1/2),0.9808875937450441,62.04137166947785,0.9561980344914333,-1690811.1132196349
E2,a / 2,0.9808875937450441,-31.020685834738927,0.956198034491354,-1690811.113222127
P3,3*a**(2/3),0.9808875937450439,-46.5310287521084,0.9561980344911097,-1690811.1132262622
P4,4*a**(3/4),0.9808875937450436,-41.36091444631855,0.956198034491435,-1690811.1132203243
D1,1 / (2*a),0.9808875937450436,31.02068583473892,0.9561980344913534,-1690811.1132221306
E1,a,0.9808875937450436,-31.02068583473892,0.956198034491339,-1690811.1132230521
P2,2*a**(1/2),0.9808875937450436,-62.04137166947784,0.9561980344912147,-1690811.113224303
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9779841796148999,-10.969801473614352,0.9731025968764647,1113698.0254652952
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9749600144483924,-11.278061989452272,0.971008462484182,1297822.434159537
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9739539897611073,-7.435535091008418,0.9696384876625374,1467620.7093549035
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.947454974853363,-7.583165597032281,0.9999999999999962,407812.34852120024
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9460944037595898,30.069000690103177,0.9562075131656985,-1690744.2027385288
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9308346724286607,-25.555430227278336,0.929795139558466,3177717.2555773226
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9308346724286607,-25.555430227278322,0.9297951395584658,3177717.255577322
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9193713429859045,29.30302936807275,0.9562124920618624,-1690709.7362514974
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8867467627731858,-48.32730694586004,0.8846383173407989,5351707.155004242
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8119462097455267,26.102446149348218,0.9561853585575576,-1690846.3655836808
D2,1 / (-np.log(1 - a)),0.7734444242764155,47.65652331252008,0.8752718271420189,-3626167.986917253
F3,(1 - a)**3,0.5373614918591777,-3.1737428128330896,0.9631928941458604,-2152975.282085891
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5116149896777211,-4.863460161243967,0.9764714114456092,752505.4106855097
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.3154733889107521,-64.33779497837263,0.31754469881397235,7290942.86584671
B1,1 / (a - (1 - a)),0.0015333188604849221,-0.05002353462298453,0.945120769075157,758491.5077235786
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
