conversion,Friedman
1e-05,33666.81471428373
0.01001,87822.61326396785
0.02001,97042.89835059078
0.03001,102783.17832775456
0.040010000000000004,106834.88188822918
0.050010000000000006,110032.37287797205
0.06001,112597.54543978743
0.07001,114702.25779596687
0.08001,116483.26034359538
0.09000999999999999,118040.55608560826
0.10001,119383.40465803118
0.11001,120485.09893107503
0.12000999999999999,121519.513745416
0.13001000000000001,122388.54430673843
0.14001000000000002,123132.84289842386
0.15001,123799.48395706493
0.16001,124387.5773934742
0.17001000000000002,124904.32980053304
0.18001,125357.17200127251
0.19001,125753.18858382553
0.20001000000000002,126100.76076204918
0.21001,126414.93664933984
0.22001,126693.02876875634
0.23001000000000002,126900.06202610921
0.24001,127038.74981691668
0.25001,127187.69763780505
0.26001,127346.82377122174
0.27001000000000003,127416.05489962654
0.28001000000000004,127448.1673666038
0.29001,127535.41483838535
0.30001,127541.01760734065
0.31001,127521.38456360712
0.32001,127543.6536397015
0.33001,127485.66090420603
0.34001000000000003,127441.49845248551
0.35001000000000004,127382.46068077562
0.36001,127305.69139985666
0.37001,127222.08899268621
0.38001,127125.79758784146
0.39001,127018.47713123698
0.40001000000000003,126903.9757413644
0.41001000000000004,126788.53021239716
0.42001,126648.1001936175
0.43001,126522.99315582574
0.44001,126365.14083398956
0.45001,126229.62639927697
0.46001000000000003,126060.87161247135
0.47001000000000004,125915.70080062035
0.48001,125744.39156432351
0.49001,125586.23214267156
0.50001,125414.37683741245
0.51001,125245.77870485123
0.52001,125073.68965518943
0.53001,124898.2278603327
0.54001,124725.45322373895
0.55001,124547.04086041033
0.56001,124372.54921198911
0.57001,124194.88021282108
0.5800099999999999,124017.23421088001
0.5900099999999999,123844.28566580429
0.6000099999999999,123664.7034354311
0.6100099999999999,123497.4266569912
0.62001,123318.45791992696
0.63001,123156.4143775613
0.64001,122980.6780130862
0.65001,122820.89912105273
0.66001,122653.57150552019
0.67001,122494.80702571145
0.68001,122339.88399103357
0.69001,122181.39991676224
0.70001,122042.38081431683
0.7100099999999999,121884.90073538318
0.7200099999999999,121760.76690289308
0.7300099999999999,121610.89995038026
0.74001,121490.3571284163
0.75001,121366.5247717487
0.76001,121234.02503081974
0.77001,121150.93822424713
0.78001,121003.2055696357
0.79001,120942.86263622528
0.80001,120845.5552737566
0.81001,120759.85760535813
0.82001,120706.78984690817
0.83001,120634.9494323665
0.8400099999999999,120588.24524667543
0.8500099999999999,120569.57535896315
0.8600099999999999,120541.08163125624
0.87001,120517.89747785742
0.88001,120520.85760739696
0.89001,120574.3254413186
0.90001,120629.4401812111
0.91001,120689.27268832525
0.92001,120785.82499707863
0.93001,120968.89222759898
0.94001,121105.29482861682
0.95001,121413.89576123212
0.9600099999999999,121704.81866860551
0.9700099999999999,122073.93713877408
0.9800099999999999,122519.50720528187
0.99001,123215.91912028864
