conversion,Friedman
1e-05,104629.75947749427
0.01001,98219.405630934
0.02001,97349.55860096056
0.03001,96839.88338539792
0.040010000000000004,96946.25763243239
0.050010000000000006,96940.71936148364
0.06001,96708.02185922401
0.07001,96510.39579348151
0.08001,96507.8079062577
0.09000999999999999,96505.02529619313
0.10001,96502.04846641605
0.11001,96504.62760833323
0.12000999999999999,96512.11742072614
0.13001000000000001,96477.40232566171
0.14001000000000002,96475.15505986316
0.15001,96510.53387156707
0.16001,96545.87168474581
0.17001000000000002,96581.16844195304
0.18001,96616.71405366874
0.19001,96654.38162513066
0.20001000000000002,96692.04778184216
0.21001,96732.23270638846
0.22001,96775.51352345949
0.23001000000000002,96834.32040972153
0.24001,96895.18217381668
0.25001,96956.06445141422
0.26001,97016.89236508634
0.27001000000000003,97077.25777598379
0.28001000000000004,97137.63501155651
0.29001,97200.20027834056
0.30001,97277.35813005074
0.31001,97354.57183300404
0.32001,97428.44550434733
0.33001,97500.40461969278
0.34001000000000003,97571.86772006853
0.35001000000000004,97641.97271592068
0.36001,97712.09480435021
0.37001,97786.96840717414
0.38001,97879.57814580115
0.39001,97972.27628911062
0.40001000000000003,98065.06289005415
0.41001000000000004,98147.9061838888
0.42001,98221.38865005318
0.43001,98294.38462562545
0.44001,98367.39094074549
0.45001,98462.05782176615
0.46001000000000003,98563.4112057071
0.47001000000000004,98664.8711866441
0.48001,98766.43783928922
0.49001,98861.28159740129
0.50001,98933.51358055687
0.51001,99005.7416704316
0.52001,99107.5829176125
0.53001,99215.25019902916
0.54001,99323.03636564426
0.55001,99428.63005897729
0.56001,99531.55112377029
0.57001,99619.80990754055
0.5800099999999999,99708.76590957797
0.5900099999999999,99821.79401229828
0.6000099999999999,99934.95136403435
0.6100099999999999,100044.32638432753
0.62001,100151.14292921741
0.63001,100257.94243955651
0.64001,100376.4396818575
0.65001,100494.44803481059
0.66001,100610.06477721289
0.67001,100719.91894769874
0.68001,100829.72616824856
0.69001,100966.95601539823
0.70001,101119.6112993065
0.7100099999999999,101236.18423757436
0.7200099999999999,101347.94071404454
0.7300099999999999,101459.61447575044
0.74001,101633.69822131284
0.75001,101813.42546696027
0.76001,101925.54140385684
0.77001,102037.53680133531
0.78001,102214.37348317732
0.79001,102423.28968039814
0.80001,102563.29158790523
0.81001,102674.07978197532
0.82001,102910.02656332453
0.83001,103131.64193049831
0.8400099999999999,103253.0502916105
0.8500099999999999,103492.16538973128
0.8600099999999999,103734.97098692243
0.87001,103924.6971621614
0.88001,104190.20144249409
0.89001,104452.67937385946
0.90001,104734.09657757323
0.91001,105028.92007792013
0.92001,105380.01904789837
0.93001,105802.1457207605
0.94001,106157.20269702826
0.95001,106617.49581117567
0.9600099999999999,107246.34926534092
0.9700099999999999,108070.96904669727
0.9800099999999999,109092.66773196596
0.99001,110792.01462429904
