conversion,Friedman
1e-05,19330.23679962685
0.01001,66972.76138556487
0.02001,74630.06873063707
0.03001,79064.8056086655
0.040010000000000004,82076.5526041208
0.050010000000000006,84353.73063246234
0.06001,86076.61622590928
0.07001,87486.56733088563
0.08001,88594.82359689074
0.09000999999999999,89575.94895705384
0.10001,90355.87657187702
0.11001,91032.9853730907
0.12000999999999999,91612.10049353701
0.13001000000000001,92106.94446815255
0.14001000000000002,92533.48199771947
0.15001,92904.68540437671
0.16001,93225.15690659585
0.17001000000000002,93501.84106966584
0.18001,93729.15987687
0.19001,93935.44582813136
0.20001000000000002,94118.95703006168
0.21001,94253.0004917281
0.22001,94386.55507059154
0.23001000000000002,94486.37462964456
0.24001,94574.93483890209
0.25001,94659.79250612961
0.26001,94695.77881155626
0.27001000000000003,94757.04132163216
0.28001000000000004,94764.11639866565
0.29001,94809.25383654833
0.30001,94791.26114984983
0.31001,94818.18329131862
0.32001,94786.09094480735
0.33001,94784.15232480489
0.34001000000000003,94751.15677655893
0.35001000000000004,94724.92900748579
0.36001,94693.05381609926
0.37001,94643.27742171922
0.38001,94615.67846868793
0.39001,94543.87080654371
0.40001000000000003,94502.17248693414
0.41001000000000004,94440.61848123523
0.42001,94376.97492134702
0.43001,94318.94170704695
0.44001,94245.30405418098
0.45001,94175.36347908678
0.46001000000000003,94103.93913831488
0.47001000000000004,94027.48898846407
0.48001,93947.99082337235
0.49001,93871.63352579335
0.50001,93787.68815514333
0.51001,93702.37129506539
0.52001,93620.88936627134
0.53001,93531.79243716344
0.54001,93444.8855392859
0.55001,93356.60320268682
0.56001,93265.26608824042
0.57001,93173.32073824848
0.5800099999999999,93082.90762714113
0.5900099999999999,92988.30245468332
0.6000099999999999,92891.80179238337
0.6100099999999999,92803.28014379252
0.62001,92702.59300543586
0.63001,92604.02001212261
0.64001,92511.32186137102
0.65001,92411.5344968886
0.66001,92310.47223311425
0.67001,92214.69932104244
0.68001,92118.99787801689
0.69001,92006.61739191419
0.70001,91918.32314946872
0.7100099999999999,91809.9860780468
0.7200099999999999,91706.19237676686
0.7300099999999999,91617.57945671205
0.74001,91487.9210259958
0.75001,91414.83488392617
0.76001,91289.95964118328
0.77001,91199.08446403634
0.78001,91083.59405455984
0.79001,90981.32490614454
0.80001,90868.7745504732
0.81001,90755.3561978622
0.82001,90648.98933722146
0.83001,90521.60846923363
0.8400099999999999,90431.8538469906
0.8500099999999999,90288.02645888606
0.8600099999999999,90195.18466146894
0.87001,90067.7370431468
0.88001,89921.93085076456
0.89001,89802.00257975973
0.90001,89669.88775773457
0.91001,89531.65869300072
0.92001,89371.17143602607
0.93001,89198.8740071413
0.94001,89031.98272345557
0.95001,88863.34643381604
0.9600099999999999,88611.95191027469
0.9700099999999999,88323.40732733477
0.9800099999999999,87955.9333649401
0.99001,87349.76337909435
