error_min,error_max,true
,,
92000.0,109000.0,100000.0
98000.0,103000.0,100000.0
96000.0,99000.0,97000.0
93000.0,98000.0,95000.0
92000.0,96000.0,94000.0
90000.0,96000.0,93000.0
88000.0,96000.0,92000.0
87000.0,95000.0,91000.0
85000.0,95000.0,90000.0
85000.0,95000.0,90000.0
84000.0,95000.0,89000.0
83000.0,95000.0,89000.0
82000.0,95000.0,88000.0
82000.0,94000.0,88000.0
81000.0,94000.0,88000.0
80000.0,94000.0,87000.0
80000.0,94000.0,87000.0
79000.0,94000.0,87000.0
79000.0,94000.0,86000.0
79000.0,94000.0,86000.0
78000.0,94000.0,86000.0
78000.0,94000.0,86000.0
77000.0,94000.0,86000.0
77000.0,93000.0,85000.0
77000.0,93000.0,85000.0
77000.0,93000.0,85000.0
77000.0,93000.0,85000.0
76000.0,93000.0,85000.0
76000.0,93000.0,85000.0
76000.0,93000.0,84000.0
76000.0,93000.0,84000.0
75000.0,93000.0,84000.0
75000.0,93000.0,84000.0
75000.0,93000.0,84000.0
75000.0,93000.0,84000.0
75000.0,93000.0,84000.0
74000.0,93000.0,84000.0
74000.0,93000.0,83000.0
74000.0,93000.0,83000.0
74000.0,93000.0,83000.0
74000.0,92000.0,83000.0
74000.0,92000.0,83000.0
74000.0,92000.0,83000.0
74000.0,92000.0,83000.0
74000.0,92000.0,83000.0
73000.0,92000.0,83000.0
73000.0,92000.0,83000.0
73000.0,92000.0,83000.0
73000.0,92000.0,83000.0
73000.0,92000.0,83000.0
73000.0,92000.0,83000.0
73000.0,92000.0,82000.0
73000.0,92000.0,82000.0
73000.0,92000.0,82000.0
73000.0,92000.0,82000.0
73000.0,92000.0,82000.0
73000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
72000.0,92000.0,82000.0
71000.0,92000.0,82000.0
71000.0,91000.0,81000.0
71000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,91000.0,81000.0
72000.0,90000.0,81000.0
72000.0,90000.0,81000.0
72000.0,90000.0,81000.0
73000.0,89000.0,81000.0
72000.0,89000.0,81000.0
73000.0,88000.0,81000.0
73000.0,88000.0,80000.0
74000.0,86000.0,80000.0
