P_coefficients,Q_coefficients
-75389.17104282088,-0.2768092802209093
105553.53798499782,-0.5984973701713577
-1962.4514596941374,1.312355058054512
-10.126230239323595,-0.02366424422723472
0.0,-0.00014756337979420593
