Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9993381794424776,536689.9867558656,21327563.96784747
F3/2,(1 - a)**(-1/2) - 1,0.9972269059946228,282080.5055331359,5447404.970716498
G6,(-np.log(1 - a))**4,0.9872257795393271,963119.667720183,72077279.84813762
G5,(-np.log(1 - a))**3,0.9871355051824958,720253.8872080859,39597577.80668963
G4,(-np.log(1 - a))**2,0.986952428526498,477388.10669598903,16758817.370711239
A2/3,(-np.log(1 - a))**(3/2),0.9867659144689218,355955.2164399409,8954724.240583563
A3/4,(-np.log(1 - a))**(4/3),0.9866713428132621,315477.58635459153,6888937.679367869
F1/A1,-np.log(1 - a),0.9863822428434423,234522.3261838927,3560673.8417665507
A3/2,(-np.log(1 - a))**(2/3),0.9857788190620597,153567.06601319383,1303282.8488863092
A2,(-np.log(1 - a))**(1/2),0.9851396598271549,113089.43592784442,575907.9261398037
A5/2,(-np.log(1 - a))**(2/5),0.9844620347709868,88802.85787663473,267679.59561058815
A3,(-np.log(1 - a))**(1/3),0.9837429543868847,72611.80584249498,115425.06835854915
A4,(-np.log(1 - a))**(1/4),0.9821669926122067,52372.99079982023,-15521.511203258162
F3/4,1 - (1 - a)**(1/4),0.970046080850651,219123.96822798354,2900195.5207588905
D3,(1 - (1 - a)**(1/3))**2,0.9664290452887095,438675.6101356115,13483050.55071904
R3,1 - (1 - a)**(1/3),0.9649622220069122,215166.0779037036,2791828.8850822
F2,(1 - a)**(-1) - 1,0.964462382665512,342250.31920515763,8590833.766717635
G8,(1 - (1 - a)**(1/3))**(1/2),0.9617584462806906,103411.31178774983,408465.6769602098
R2,1 - (1 - a)**(1/2),0.95591771820863,208569.72306793914,2609816.9889368727
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9541256123604367,420563.00490754383,12223178.872053796
G7,(1 - (1 - a)**(1/2))**(1/2),0.9518474368377319,100113.13436986762,371472.4025427158
D2,a + (1 - a)*np.log(1 - a),0.9486185594826436,412971.96465404535,11941420.73386263
F1/3,1 - (1 - a)**(2/3),0.9482773734553518,203288.03984282416,2465459.277711175
D1,a**2,0.9388546183503788,398800.9628776959,11109319.301783925
P3/2,a**(3/2),0.9379497920373099,297014.8585762211,5853402.615648034
F0/R1/P1,a,0.9360849235116907,195228.75427474602,2250201.27346878
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9346715929363235,391347.1576777692,10312439.556001266
D6,((1 + a)**(1/3) - 1)**2,0.9325872798302292,387812.4473434469,10091277.949664032
P2,a**(1/2),0.930012947495165,93442.649973271,298744.5249396305
D8,((1 + a)**(-1/3) - 1)**2,0.926106742251363,377576.07416067546,9463813.356118046
P3,a**(1/3),0.9231313478581963,59513.948539446064,14031.378431358864
P4,a**(1/4),0.9152990553213547,42549.59782253359,-61049.39143296817
G1,1 - (1 - a)**2,0.9120132841052228,180367.93323636823,1873866.3656807283
G2,1 - (1 - a)**3,0.8961566016851761,171261.86571591176,1657960.6852474662
G3,1 - (1 - a)**4,0.8841066354156495,164673.71992210243,1509070.9343594844
F3,(1 - a)**(-2) - 1,0.877255520340542,474411.0630971799,17780252.640614025
B1,np.log(a / (1 - a)),0.6677850778100969,177354.98525290674,1861555.9513140854
