Model,Equation,R2_score,Ea,A
F3/4,1 - (1 - a)**(1/4),0.9994027662186041,428330.45898651093,10142219.904328665
D3,(1 - (1 - a)**(1/3))**2,0.9990959496755057,858551.4530429862,44472616.53873959
R3,1 - (1 - a)**(1/3),0.9990728051482274,424114.98301587865,9957859.175728822
G8,(1 - (1 - a)**(1/3))**(1/2),0.9990234666042116,206896.7480023246,1910390.1524245294
G6,(-np.log(1 - a))**4,0.9979770220196721,1807176.2902378917,209107768.41688016
G5,(-np.log(1 - a))**3,0.9979725360597295,1352801.8459256112,115799099.0640276
G4,(-np.log(1 - a))**2,0.9979634962540553,898427.401613331,49845891.84629733
A2/3,(-np.log(1 - a))**(3/2),0.9979543648548087,671240.1794571909,27127533.33063675
A3/4,(-np.log(1 - a))**(4/3),0.997949764397323,595511.1054051442,21074471.035989806
F1/A1,-np.log(1 - a),0.9979358219876703,444052.957301051,11247887.308998138
A3/2,(-np.log(1 - a))**(2/3),0.9979072870349232,292594.8091969572,4460534.234550483
R2,1 - (1 - a)**(1/2),0.9978995196622376,416861.9725934135,9630709.5844788
A2,(-np.log(1 - a))**(1/2),0.9978778531307168,216865.7351449109,2206380.5802836413
A5/2,(-np.log(1 - a))**(2/5),0.9978474798013209,171428.29071368268,1218377.8396468104
A3,(-np.log(1 - a))**(1/3),0.9978161242074074,141136.66109286397,711458.7626501442
G7,(1 - (1 - a)**(1/2))**(1/2),0.9977721020881897,203270.24279109197,1838307.7463933518
A4,(-np.log(1 - a))**(1/4),0.99775028200437,103272.12406684065,248217.41150928152
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9973021599668825,838678.436369191,42238499.40985168
F1/3,1 - (1 - a)**(2/3),0.9964103542182722,410810.5388498909,9354150.990825491
D2,a + (1 - a)*np.log(1 - a),0.996116295944759,830026.3202126431,41739543.88520675
D1,a**2,0.9934047238886696,812494.7412898955,40032544.3579855
P3/2,a**(3/2),0.9933399239612356,606790.6842146136,21693826.448040105
F0/R1/P1,a,0.9932076785470727,401086.627139333,8909565.217831915
P2,a**(1/2),0.992788631530884,195382.57006405178,1679111.9737753507
P3,a**(1/3),0.9923332144643789,126814.55103895804,502368.19005388475
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9919392347968218,801863.6495898393,38246061.367221326
P4,a**(1/4),0.9918372547940429,92530.54152641117,144584.54748159097
D6,((1 + a)**(1/3) - 1)**2,0.9911605215412717,796789.9509757633,37710576.28877093
D8,((1 + a)**(-1/3) - 1)**2,0.9885681358916041,782033.047670737,36174226.44627653
G1,1 - (1 - a)**2,0.9843163707168481,381400.17863022786,8023798.805680545
D5,((1 - a)**(-1/3) - 1)**2,0.9837894836363611,956147.8542034719,56263254.46595269
G2,1 - (1 - a)**3,0.9768929218793129,368153.20063098863,7444908.487460061
G3,1 - (1 - a)**4,0.9705529248032656,358018.39284158056,7013280.253562451
F3/2,(1 - a)**(-1/2) - 1,0.9689710334303245,490059.2734638446,13919065.554846406
F2,(1 - a)**(-1) - 1,0.9048708957096302,547481.2288801521,17961736.603456914
B1,np.log(a / (1 - a)),0.8973129724346595,852586.3682516213,44420972.147461094
F3,(1 - a)**(-2) - 1,0.7647856477208804,674189.382111851,28457246.705873717
