Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9979895992824036,666294.6915680942,27599978.78120302
F3/2,(1 - a)**(-1/2) - 1,0.97586258383464,521653.34735918517,16106696.36563853
F3,(1 - a)**(-2) - 1,0.9699290622984051,982957.0638980853,63093634.21691191
D5,((1 - a)**(-1/3) - 1)**2,0.9555780836310289,967878.8081497578,58205760.92730162
G6,(-np.log(1 - a))**4,0.8975167049515979,1663423.515057929,177165983.1780776
G5,(-np.log(1 - a))**3,0.8970984446552178,1244914.030637604,97969982.6795346
G4,(-np.log(1 - a))**2,0.8962548609600319,826404.546217278,42044668.68703814
A2/3,(-np.log(1 - a))**(3/2),0.8954017487732473,617149.8040071157,22808457.715860296
A3/4,(-np.log(1 - a))**(4/3),0.8949715773457116,547398.2232703946,17689175.532928355
F1/A1,-np.log(1 - a),0.8936663960466001,407895.0617969525,9389741.14802117
A3/2,(-np.log(1 - a))**(2/3),0.8909884504911157,268391.90032351075,3675629.7240002695
A2,(-np.log(1 - a))**(1/2),0.8882171246976533,198640.31958678985,1787847.8929408556
A5/2,(-np.log(1 - a))**(2/5),0.8853483199363906,156789.37114475737,965158.372959106
A3,(-np.log(1 - a))**(1/3),0.8823777272282272,128888.73885006888,545710.5863157493
A4,(-np.log(1 - a))**(1/4),0.8761128198062913,94012.94848170842,166157.64782118908
F3/4,1 - (1 - a)**(1/4),0.8496645490698156,371970.8010790407,7414141.001889112
D3,(1 - (1 - a)**(1/3))**2,0.8417377766187759,736469.6762581249,32150099.01363789
R3,1 - (1 - a)**(1/3),0.8376304158051712,362927.6268173757,7036783.948271568
G8,(1 - (1 - a)**(1/3))**(1/2),0.8289752873689032,176156.6020970014,1259639.4924020108
R2,1 - (1 - a)**(1/2),0.8174912211911634,348096.49844043556,6429858.686861542
D4,1 - (2*a/3) - (1 - a)**(2/3),0.8142762544087548,695722.7248604957,28340065.04700144
G7,(1 - (1 - a)**(1/2))**(1/2),0.807623754984175,168741.03790853126,1127757.2628249114
D2,a + (1 - a)*np.log(1 - a),0.8028136991577559,678992.0660738279,27216953.340895213
F1/3,1 - (1 - a)**(2/3),0.8015685466806758,336468.0784152502,5968516.475871129
D1,a**2,0.7838529166343406,648976.4100846101,24773650.59233351
P3/2,a**(3/2),0.7819166317028502,484078.7019076141,13272309.61460976
F0/R1/P1,a,0.7779754340126632,319180.9937306186,5310232.069984502
D7,1 + (2*a/3) - (1 + a)**(2/3),0.7764296244013769,634221.6873550416,23018738.493659515
D6,((1 + a)**(1/3) - 1)**2,0.7728170987412304,627246.2428359663,22447251.331981678
P2,a**(1/2),0.7655802853230586,154283.2855536228,886505.3988479282
D8,((1 + a)**(-1/3) - 1)**2,0.7618907639055675,607088.2450700516,20835158.77031861
P3,a**(1/3),0.752272733428438,99317.3828279575,197094.46158092163
B1,np.log(a / (1 - a)),0.7413283456915253,194694.00809446475,1746615.154829208
P4,a**(1/4),0.73797767579926,71834.43146512492,-1451.8760934976035
G1,1 - (1 - a)**2,0.7369459630573687,288729.6682231265,4237222.123432004
G2,1 - (1 - a)**3,0.7131445762153937,270913.6230101835,3662536.9704895746
G3,1 - (1 - a)**4,0.6963995945890621,258386.2404773378,3282323.10456568
