temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion
125.21359,0.00025104064198841854,2.3256714292630563e-08,1.3691904923679295e-10,0.0006681972590286039,5.682013147166804e-135,4.828047086782013e-26,1.3696165031625477e-16,0.00010486059025814954,8.2029692132486265e-19,5.428491552915156e-11,0.0009208642207147287,7.746420112571276e-143,8.850321070562934e-28,2.772858762318063e-20,5.028109682189741e-05,3.6680673703185745e-11,7.889791340168569e-11,6.800999801355414e-05,6.603548115230605e-147,1.3227829647571154e-39,1.3832383535337719e-25
126.1685,0.0002718342627448468,2.6645502792534403e-08,1.605397997379306e-10,0.000694308816076217,2.225370889440055e-134,6.1323229750241e-26,1.569529932226922e-16,0.00011393972067119108,1.128942803488233e-18,6.364996431421502e-11,0.0009539082338452987,3.025552633312985e-142,1.1235499289862465e-27,3.2496486433899725e-20,5.445115244768624e-05,4.30034325460487e-11,9.042703887890272e-11,7.106969322413035e-05,2.349913490328715e-146,1.8186606343070483e-39,1.6741524777054182e-25
127.12342,0.0002943489997899421,3.0546266533430916e-08,1.8823562244268606e-10,0.0007214260451971908,8.704017374984113e-134,7.787276814350143e-26,1.799030548792824e-16,0.0001238045231793913,1.5517098521657902e-18,7.463065676480809e-11,0.0009881216127373387,1.1841619236365095e-141,1.4263350529362147e-27,3.812016195423506e-20,5.8965054765426076e-05,5.041291556502872e-11,1.0369063456065684e-10,7.426322686433082e-05,8.34353040930352e-146,2.5007890074917645e-39,2.0263891406990811e-25
128.07833,0.0003187270922900093,3.5007765062081294e-08,2.2070944841719063e-10,0.000749584863251288,3.410713122619634e-133,9.885192276098027e-26,2.061716794583412e-16,0.00013452305216811857,2.132690336238016e-18,8.750564604389463e-11,0.0010235043573908489,4.638684475541681e-141,1.8106137660455835e-27,4.468111672795963e-20,6.385206732336807e-05,5.910670897396529e-11,1.1886724885035624e-10,7.759803440246796e-05,2.96788334336377e-145,3.437974076736853e-39,2.4527034305897397e-25
129.03325,0.00034512263889087234,4.012751747200796e-08,2.5878548908757725e-10,0.0007788211870982716,1.3333271687321323e-132,1.2549114255384932e-25,2.363186245612489e-16,0.0001461690148681278,2.9315385018373274e-18,1.026018142226086e-10,0.0010600941892820051,1.814414820787683e-140,2.2989127514966265e-27,5.2383107114505854e-20,6.914145366976338e-05,6.930709726342779e-11,1.36211950895727e-10,8.108155130685425e-05,1.0527733490136517e-144,4.725120659181057e-39,2.9678127566946785e-25
129.98816,0.0003737024181850106,4.6003042856733326e-08,3.0343033980423424e-10,0.0008091709335979044,5.220515060058567e-132,1.5932848871107326e-25,2.708636651035728e-16,0.0001588227257320544,4.028657898098718e-18,1.2030229392617135e-10,0.0010978156654584549,7.097802253113238e-140,2.919059088514505e-27,6.142988947330617e-20,7.486979323992594e-05,8.126106320071557e-11,1.5610734441835816e-10,8.472121304580215e-05,3.7412681809817735e-144,6.49865442946132e-39,3.590849751126366e-25
130.94308,0.0004046470821183027,5.273186030977981e-08,3.557772098600222e-10,0.0008406700196099495,2.0411236161689503e-131,2.0227115710696835e-25,3.1044652405831897e-16,0.00017257125326156704,5.538169691536377e-18,1.410564458749556e-10,0.0011370460006819628,2.77311496219586e-139,3.707492999894072e-27,7.202522016379304e-20,8.107366546916965e-05,9.528968438331774e-11,1.789148624005775e-10,8.851330188515543e-05,1.3274325543877915e-143,8.930590368641613e-39,4.346343429413609e-25
131.89799,0.00043815205104508485,6.043586869805041e-08,4.1715471192052204e-10,0.0008733543619941695,7.991248941050204e-131,2.568415680914368e-25,3.556269590268676e-16,0.00018750930097028505,7.613099991794327e-18,1.6539112385020275e-10,0.0011774079801907642,1.0854509348326961e-138,4.7079427529891526e-27,8.445435808917188e-20,8.77896497928085e-05,1.1173873668545341e-10,2.0505600660900234e-10,9.249127743232014e-05,4.718882457099873e-143,1.2275985172782309e-38,5.263728610190976e-25
132.85291,0.00047442893089865926,6.926134666182877e-08,4.891208622108878e-10,0.0009072957944700903,3.117798373141841e-130,3.263619338326424e-25,4.07604450583605e-16,0.00020373964786523727,1.046612915464901e-17,1.939239203130531e-10,0.0012192788187466235,4.242978335216608e-138,5.973412308228626e-27,9.904331342453457e-20,9.50616415332192e-05,1.3100339253480148e-10,2.3501783158121554e-10,9.6617962345734e-05,1.6755446475452566e-142,1.687886880401135e-38,6.372440112093034e-25
133.80782,0.0005137067065980382,7.937895261477908e-08,5.73502421728221e-10,0.0009425302338974748,1.2222001592301122e-129,4.143390338414246e-25,4.671786524447887e-16,0.0002213740294097793,1.438256009638589e-17,2.2737901163104952e-10,0.0012626585163495409,1.6622986756523825e-137,7.58340760625581e-27,1.1611809634497302e-19,0.00010293660868534484,1.5360231574269054e-10,2.693588112161633e-10,0.0001009305339669593,5.954937797512863e-142,2.3225628450164797e-38,7.711724359965874e-25
134.76274,0.0005562333083942954,9.09837247439462e-08,6.72441271975363e-10,0.0009791654308556115,4.785455726279344e-129,5.256946639224708e-25,5.355490451848047e-16,0.00024053379824578156,1.977737887705656e-17,2.66605726702946e-10,0.001307547072999516,6.508009042578187e-137,9.630685577821241e-27,1.361677221131251e-19,0.0001114635676925061,1.8002947184371932e-10,3.0871916907463793e-10,0.00010546616963755831,2.1123968271461444e-141,3.194500852478682e-38,9.33554518797287e-25
135.71765,0.000602277029041075,1.0427070123637494e-07,7.88448606829596e-10,0.0010172373022042634,1.871454567019907e-128,6.671962933072254e-25,6.139151093780396e-16,0.0002613507317429702,2.7195254700478735e-17,3.1259971519098986e-10,0.0013539444886965495,2.5421910797353098e-136,1.2227879638836286e-26,1.5968120599162865e-19,0.0001206964366423557,2.1114930052343542e-10,3.5383235649092564e-10,0.00011018769201596876,7.501719036183159e-141,4.3926741688553145e-38,1.130277223338316e-24
136.67257,0.0006521282393167857,1.1950805959925192e-07,9.244688945799801e-10,0.0010567458479434305,7.327156870635956e-128,8.474570646538912e-25,7.034763255988794e-16,0.00028396805978899754,3.7388349800495916e-17,3.665284484323257e-10,0.0014018507634406408,9.951438544002509e-136,1.5527376175533972e-26,1.8722906578689452e-19,0.00013069366947252535,2.4770275008373687e-10,4.055392089105054e-10,0.00011513227844375293,2.661716394237852e-140,6.035713815569805e-38,1.36820867396774e-24
137.62748,0.0007061013273105597,1.369883571131444e-07,1.0839558247048832e-09,0.0010976910680731127,2.8638493994136146e-127,1.0757053450962562e-24,8.062318281379678e-16,0.00030854127233878294,5.1394129327237077e-17,4.297606816570255e-10,0.0014516431119935547,3.902570074555734e-135,1.971468904941537e-26,2.195448243928795e-19,0.0001415184754472375,2.904307688265217e-10,4.6480350510806e-10,0.00012026275157934854,9.469281289863556e-140,8.295634773686126e-38,1.6561793162759293e-24
138.5824,0.0007645364139444481,1.5700415105861962e-07,1.2709568523979122e-09,0.0011400729625933102,1.1200844482126889e-126,1.3660912975727963e-24,9.241807512859488e-16,0.00033523929403173573,7.06650444908828e-17,5.039016105843931e-10,0.0015029443195935265,1.5250911127420683e-134,2.502833608241044e-26,2.574435072473133e-19,0.00015323940442827047,3.4056827058828655e-10,5.32729822027817e-10,0.00012565346610588017,3.364106968737511e-139,1.1403767534979964e-37,2.004981917095559e-24
139.53731,0.0008278015906110649,1.799455178097672e-07,1.4902176742378595e-09,0.0011842507001016515,4.3764567606835174e-126,1.7346107584487444e-24,1.059322229333466e-15,0.00036424558539540237,9.712040581917165e-17,5.908331034433833e-10,0.0015561316010023207,5.964387061796676e-134,3.1786341037092444e-26,3.018623936035852e-19,0.0001659304931926997,3.993501692055281e-10,6.105841953845149e-10,0.0001312672446817855,1.1947558358874269e-138,1.5674484306223406e-37,2.4268809841910327e-24
140.49223,0.0008962952313991541,2.062756730608186e-07,1.7473046809689427e-09,0.0012298651120005082,1.714620996508483e-125,2.2021813598940203e-24,1.2140552234292917e-15,0.0003957594642898422,1.334316860736858e-16,6.927617318154405e-10,0.0016112049562199376,2.331515644014391e-133,4.03332296562491e-26,3.540240216182898e-19,0.00017967207018047457,4.682583612820423e-10,6.998177135595667e-10,0.00013714126464862687,4.2408944757779137e-138,2.1546719866683138e-37,2.93708450719021e-24
141.44714,0.0009704483799070782,2.3650659205276654e-07,2.048744345240009e-09,0.0012772753668875087,6.709998418256928e-125,2.7958729788344044e-24,1.3915783484384565e-15,0.000429997280524851,1.8348937956740883e-16,8.122747240905896e-10,0.0016681643852463769,9.131141481474796e-133,5.119904154416918e-26,4.1515092944802176e-19,0.0001945509749710304,5.490217261889245e-10,8.020934273961465e-10,0.00014327552600640423,1.50812016193558e-137,2.9613629323476304e-37,3.555215698516136e-24
142.40206,0.0010507275089959125,2.7112587025322306e-07,2.402187360437621e-09,0.0013264814647626533,2.63164285718771e-124,3.552599083805049e-24,1.5950902192259898e-15,0.00046719410437221875,2.5222144576345344e-16,9.524059459809225e-10,0.0017270098880816387,3.570439188074534e-132,6.498007125567759e-26,4.868731679682406e-19,0.00021066128987199458,6.436161260645696e-10,9.193177237043587e-10,0.00014967002875511759,5.355874233376195e-137,4.070562982656691e-37,4.305803573697618e-24
143.35697,0.0011376371313666991,3.1062110312980016e-07,2.8166040440587786e-09,0.0013778425742235704,1.0286675151948981e-123,4.5123492657190374e-24,1.8281892775150506e-15,0.0005076050480101063,3.4689014071272244e-16,1.116712279463979e-09,0.0017881186794874871,1.39652694913186e-131,8.253763314774358e-26,5.708207880544057e-19,0.00022810485203128116,7.545113885819706e-10,1.0536753972690504e-09,0.00015636195023632925,1.9044999295232227e-136,5.594971607947753e-37,5.213377148263462e-24
144.31189,0.001231723305192757,3.5596748161772207e-07,3.3025149136907254e-09,0.0014309995266726318,4.012254712484925e-123,5.7304937273790994e-24,2.0952736187450548e-15,0.000551507394516762,4.770920170539088e-16,1.3093642376718135e-09,0.0018511135447021583,5.460671127843825e-131,1.0479929652787252e-25,6.694388660197066e-19,0.00024699183870805565,8.846713069487198e-10,1.20767084451717e-09,0.0001633512904500392,6.763522699227076e-136,7.694740687142445e-37,6.3073712408482364e-24
145.2668,0.0013335765430486203,4.078963989184068e-07,3.872253830219548e-09,0.0014863114907074657,1.572496559556063e-122,7.274707161099683e-24,2.4015409920716767e-15,0.0005992019927284746,6.560547554511571e-16,1.53525155847074e-09,0.0019163716984874166,2.140462136740615e-130,1.330901604067864e-25,7.847649654584675e-19,0.00026744157202031224,1.0373066571397083e-09,1.3841735933606355e-09,0.00017063804939624746,2.4029085840306754e-135,1.0577474507731769e-36,7.636843882509555e-24
146.22172,0.0014438357650698782,4.6762684370088466e-07,4.5402832486048265e-09,0.0015434192977304435,6.158696308533304e-122,9.231120993462813e-24,2.7525889735087182e-15,0.0006510156798875955,9.01933996031724e-16,1.8001082332017135e-09,0.001983893140843262,8.377360318687054e-130,1.6900034359735156e-25,9.200591881216076e-19,0.0002895832505335796,1.2161221806644263e-09,1.5864740358051128e-09,0.0001782594044165163,8.532183499113962e-135,1.4539750623274293e-36,9.241041498093507e-24
147.17663,0.00156319202834925,5.358902091665736e-07,5.3235576681529e-09,0.001603041284936823,2.4060219492273466e-121,1.1716627874829807e-23,3.1564141002187547e-15,0.0007073031169819503,1.2391101698236412e-15,2.1106573419538357e-09,0.002053677871769694,3.276222539095885e-129,2.1458374956618705e-25,1.0785816357600457e-18,0.00031355668084962775,1.425810550101561e-09,1.8183420938539926e-09,0.00018621535551084572,3.0360788327478986e-134,1.9990846057680852e-36,1.1183739527974988e-23
148.13155,0.0016923927038601896,6.141492817183097e-07,6.241961336071755e-09,0.0016648182837289752,9.413189595434208e-121,1.487272943458542e-23,3.616214987066816e-15,0.000768449505047168,1.7033758245063573e-15,2.4747806470042784e-09,0.0021261031060284775,1.281133003530473e-128,2.7242432138420067e-25,1.2648149482812957e-18,0.00033951322867178566,1.671805386331698e-09,2.0841011895612316e-09,0.00019450590267923573,1.0768584610931443e-133,2.7464600407356874e-36,1.3538525018740423e-23
149.08646,0.0018322459517321748,7.038668477589294e-07,7.318803269348582e-09,0.0017287502941069,3.686219181050245e-120,1.8883993015405425e-23,4.1439864397967645e-15,0.0008348728609875498,2.3414168918356772e-15,2.901721609782857e-09,0.0022007916288578483,5.017019383192626e-128,3.4596731647926958e-25,1.4828342528740063e-18,0.00036761669671138913,1.960775224071919e-09,2.3887022150841916e-09,0.0002031682232632486,3.827016018565122e-133,3.778549927119519e-36,1.638879662318775e-23
150.04138,0.0019836257932293704,8.067494914250748e-07,8.581420399826908e-09,0.0017951964846682263,1.4410084021595542e-119,2.3971899428500735e-23,4.751723264152463e-15,0.0009070271009462808,3.2206686065699837e-15,3.40231687972798e-09,0.002278120655019571,1.961667577902715e-127,4.393867967351678e-25,1.7387522403211506e-18,0.0003980443489119696,2.299141615272007e-09,2.737824284996994e-09,0.00021220231726288435,1.3594391738375915e-132,5.196190633129495e-36,1.9837576206537958e-23
150.99629,0.002147476958965525,9.247475945871941e-07,1.0061861486011113e-08,0.0018641568554129543,5.635079548064391e-119,3.043175642215258e-23,5.447421997296487e-15,0.0009854046097806054,4.42931550647024e-15,3.989273585750464e-09,0.002358090184513644,7.667100751863744e-127,5.579831581947834e-25,2.038681601405702e-18,0.00043098808099118385,2.6967838706239352e-09,3.1379729379123905e-09,0.00022164536201970525,4.824884347154299e-132,7.141739384473729e-36,2.401241464954084e-23
151.95121,0.002324821005113536,1.0598115391157359e-06,1.1797694780340343e-08,0.0019359905749387126,2.207038273770774e-118,3.8614241947444915e-23,6.243077444972698e-15,0.0010705400585678026,6.0892597466766e-15,4.67748995448856e-09,0.0024410774321018337,3.001989373477955e-126,7.08381895911726e-25,2.390365077786093e-18,0.00046665566414161514,3.161111473146684e-09,3.596607671055629e-09,0.00023153453487527358,1.714509690282473e-131,9.81686891757205e-36,2.9065391848474995e-23
152.90612,0.0025167619074995587,1.214866897816372e-06,1.3832990256808714e-08,0.0020103384746478726,8.634537550218431e-118,4.9011535584846456e-23,7.154682681506246e-15,0.0011630134145618207,8.371683076960345e-15,5.484434110254058e-09,0.0025267051830223748,1.1739899357708682e-125,8.991961534556884e-25,2.8019529238396215e-18,0.0005052717692549617,3.706943388878213e-09,4.12227585156701e-09,0.0002418326584880271,6.09256320105625e-131,1.350036213276952e-35,3.5197645730676647e-23
153.86104,0.0027244929982797096,1.392351648027163e-06,1.621941256716339e-08,0.0020875597231380626,3.369667000745466e-117,6.223886180994308e-23,8.19823078122228e-15,0.0012634541257671346,1.1510015156100497e-14,6.430590959936013e-09,0.0026153506520370322,4.597249840147485e-125,1.1416892724178075e-24,3.2868930592888283e-18,0.0005470797227349317,4.3466287561834885e-09,4.724775960756429e-09,0.00025261408754109033,2.1631570028027964e-130,1.8559975196478764e-35,4.2605408420376243e-23
154.81595,0.0029493034550892357,1.5959227557551996e-06,1.901753675694757e-08,0.0021676543204092835,1.3206980216953155e-116,7.903448999343789e-23,9.397711355608528e-15,0.0013725448650311447,1.5815495529135744e-14,7.539974687045475e-09,0.0027070138391458052,1.7977662982368415e-124,1.4491122429053027e-24,3.8533357385110105e-18,0.0005923426770391737,5.0949865411004715e-09,5.4153361425067855e-09,0.00026384164469290107,7.688137207948295e-130,2.5499889949749353e-35,5.158302810391946e-23
155.77087,0.003192586356538037,1.829237187007572e-06,2.2298385438699204e-08,0.002250981435059163,5.17378777362415e-116,1.0038277929626826e-22,1.0773115747571424e-14,0.0014910263753402228,2.1754983513624124e-14,8.840743992150811e-09,0.002801694744348694,7.034259759269566e-124,1.8393539015629203e-24,4.517581470260765e-18,0.000641345439651042,5.974245192686101e-09,6.206828461358076e-09,0.00027558968462658374,2.729688391817451e-129,3.504968717433538e-35,6.242485296765198e-23
156.72578,0.003455846066414894,2.0974146941942066e-06,2.6145226502980045e-08,0.0023375410670877016,2.0228116317664687e-115,1.274526562220474e-22,1.2348433568598696e-14,0.0016197018012207227,2.9899084942136584e-14,1.0365921317611974e-08,0.002899770582407464,2.7511293890472165e-123,2.334940931572934e-24,5.295930763292685e-18,0.0006943962288924918,7.004163332324325e-09,7.114003566123296e-09,0.0002878582073421385,9.69757637375318e-129,4.8217730552336e-35,7.557240529109231e-23
157.6807,0.0037407077063535,2.404599838789807e-06,3.0655722555475535e-08,0.0024273332164948995,7.921789747551321e-115,1.6184370440729867e-22,1.4151652698759354e-14,0.0017594424149979429,4.110370856352952e-14,1.2154216056613686e-08,0.003001241353322114,1.0769998480121212e-122,2.964362961665866e-24,6.208759253550015e-18,0.000751828502895845,8.211909064418068e-09,8.153771265950944e-09,0.0003006472128395653,3.448599202630329e-128,6.630896131940891e-35,9.1467207353759e-23
158.63561,0.0040489254350917474,2.7556685754704923e-06,3.5944340891925055e-08,0.0025203578832807567,3.0938033840931525e-114,2.0546311972633828e-22,1.6218757555284987e-14,0.001911192462092172,5.6510066042944797e-14,1.4251022307271838e-08,0.0031061070570926447,4.218895924631756e-122,3.766047863152653e-24,7.280517704164648e-18,0.0008140029348932971,9.629590148716247e-09,9.345509163993766e-09,0.00031403105580198856,1.2241703859480196e-127,9.116216030761727e-35,1.1069795552834338e-22
159.59053,0.004382393189132425,3.157934836250445e-06,4.2145349683170255e-08,0.0026169742360429016,1.2112761254758432e-113,2.608948449766269e-22,1.858973082398847e-14,0.002075975841654146,7.770029173432911e-14,1.6709557748288417e-08,0.0032147449084808204,1.6489485079589039e-121,4.779748606354953e-24,8.535656878268477e-18,0.0008813098274596477,1.1289314344967772e-08,1.0711429956981487e-08,0.0003280097362294085,4.3443042964431334e-127,1.253278944775648e-34,1.3400052028070965e-22
160.54544,0.004743154379173012,3.6187125531438447e-06,4.941612680559982e-08,0.0027171822747813342,4.7404335531274754e-113,3.310304351934184e-22,2.1304555190682674e-14,0.0022549019796511646,1.0674931593794042e-13,1.9592237717187373e-08,0.0033271549074866407,6.447764903591877e-121,6.065094646755256e-24,1.0006777793370692e-17,0.0009541713072784196,1.3235538551286525e-08,1.2276993371894379e-08,0.00034258325412182497,1.5443594887137214e-126,1.7230577896124265e-34,1.6215983010777963e-22
161.50036,0.005133414047936881,4.147753635502933e-06,5.794123725819354e-08,0.0028213411680936837,1.8550180009155598e-112,4.2023798415337236e-22,2.4419206415505628e-14,0.002449173317051888,1.4669172421790597e-13,2.297222259571533e-08,0.003443337054110106,2.5205353420724026e-120,7.701591924996878e-24,1.1734631721357783e-17,0.0010330439588612014,1.5517659321132373e-08,1.4071379319232301e-08,0.00035782596416236267,5.490773920960505e-126,2.3695968563701143e-34,1.962551616928208e-22
162.45527,0.005555549834597764,4.754809992679953e-06,6.793707073590152e-08,0.00292945091597995,7.259573095435207e-112,5.3343928766117615e-22,2.798966025859536e-14,0.002660092137288948,2.0167737717474167e-13,2.693531180957211e-08,0.003563668563112981,9.867257511282494e-120,9.775371876776747e-24,1.3759969934116234e-17,0.00111842145826699,1.8185073207965184e-08,1.6128027364262137e-08,0.0003737378663510215,1.9549875335839678e-125,3.2593295170458315e-34,2.375620238433311e-22
163.41019,0.006012125922721069,5.449633534027144e-06,7.965735200475491e-08,0.003041511518440133,2.8400419521947392e-111,6.774018149482743e-22,3.20678942115086e-14,0.002889069082233814,2.774123331341569e-13,3.1582110167971735e-08,0.0036881494344952657,3.8628893237551786e-119,1.241231890811345e-23,1.6135769085098482e-17,0.0012108379384102397,2.132175435266673e-08,1.8485274399887114e-08,0.0003903561380293638,6.925003209194762e-125,4.481229037707149e-34,2.8760121552209652e-22
164.3651,0.006505905123507165,6.246852123572868e-06,9.33995501324911e-08,0.003157882144071862,1.1108840756112812e-110,8.601234841972836e-22,3.674586845161497e-14,0.0031376310808630525,3.814182144345866e-13,3.703055319661642e-08,0.0038167796682569595,1.510181111027019e-118,1.5758193910186404e-23,1.891908095494561e-17,0.0013108706959390746,2.5001797585426808e-08,2.118705608680304e-08,0.0004077179565389518,2.4560542703297584e-124,6.1598579908486685e-34,3.4794259372296076e-22
165.32002,0.007039864837606582,7.158655648007427e-06,1.0951251224698136e-07,0.003278562792875136,4.350207318383311e-110,1.0920631114931642e-21,4.2103548350540204e-14,0.0034074312600911446,5.245884051523852e-13,4.3418952392165254e-08,0.0039499364791598275,5.902583088788797e-118,2.0011761734603902e-23,2.2183257833053296e-17,0.001419144141814304,2.9323996013165156e-08,2.428373582822842e-08,0.0004258233218797856,8.7333197266223e-124,8.467231357534361e-34,4.210390599988044e-22
166.27493,0.007617210555533807,8.204547926035303e-06,1.2840528274178615e-07,0.0034039126334475837,1.7000617034893028e-109,1.3867556352988055e-21,4.826088196572294e-14,0.003700257901226815,7.211880511018259e-13,5.090944898644858e-08,0.004087619867203869,2.3097039229493267e-117,2.5411540203295892e-23,2.6009802263194515e-17,0.0015363329471408582,3.438714274280151e-08,2.7833010265378888e-08,0.00044474658873498973,3.105522635901818e-123,1.1640611180611083e-33,5.098340962130843e-22
167.22985,0.008241393758768438,9.40403277636098e-06,1.5055738149356038e-07,0.0035339316657892065,6.6442919161413465e-109,1.7608121164550267e-21,5.5337817354601796e-14,0.004018045598836652,9.909289901353594e-13,5.96921856975084e-08,0.00423020704715085,9.046804465352624e-117,3.2235800108514e-23,3.04924421707082e-17,0.001663166652176638,4.0314729157985525e-08,3.190105708863196e-08,0.00046448775710456413,1.1023016590596931e-122,1.6000301217922097e-33,6.172711842292572e-22
168.18476,0.008916126837339495,1.0779051995026999e-05,1.7653104914007696e-07,0.003668979058497632,2.6080231372773517e-108,2.2357654116073336e-21,6.341431988880253e-14,0.004362885612059385,1.361822781306468e-12,6.999008505571585e-08,0.004377698019000769,3.54637416269804e-116,4.091519862874284e-23,3.574935624406514e-17,0.0018004334705937883,4.727964319582675e-08,3.656367009523443e-08,0.00048512118167163344,3.914121942035527e-122,2.1991167799805255e-33,7.472749665319321e-22
169.13968,0.00964540278103668,1.2353985355413964e-05,2.069855766608932e-07,0.0038090548115728606,1.0194859153243419e-107,2.838685397681506e-21,7.269030299738951e-14,0.004737038491741037,1.8727743677449883e-12,8.206455616112906e-08,0.004530092782753626,1.3863047847120721e-115,5.1979775368271224e-23,4.1902798298924825e-17,0.0019489853374407707,5.543007451670478e-08,4.190777685073134e-08,0.00050668403977776,1.3903483473660202e-121,3.0236023788733564e-33,9.042606659162945e-22
170.09459,0.010433511737928971,1.4160526562916659e-05,2.426939797984893e-07,0.003954518093612521,3.986024042915569e-107,3.60156374740801e-21,8.332569742361424e-14,0.005142945532952845,2.575657006957369e-12,9.622201846034269e-08,0.004687768553171187,5.419186315895484e-115,6.602582488192401e-23,4.9156524694719683e-17,0.002109742298674601,6.498830761118901e-08,4.803296910385232e-08,0.0005291763314229436,4.942121336388126e-121,4.156528633467103e-33,1.0946058264198337e-21
171.04951,0.01128506264486184,1.623036932292987e-05,2.8456279993337095e-07,0.004105728073214243,1.5596440507798471e-106,4.573618418833716e-21,9.552041659654109e-14,0.005583243164052254,3.540499596577316e-12,1.1282199766690451e-07,0.004851102545015214,2.1206823317815043e-114,8.38484065761344e-23,5.763278924710917e-17,0.002283698510188242,7.620132524657879e-08,5.505341580511954e-08,0.000552672411290309,1.7521317339174753e-120,5.7165265651851936e-33,1.3251785723906158e-21
172.00442,0.012205000979382576,1.8602521272862558e-05,3.336546406063894e-07,0.0042626847503780246,6.094696590660687e-106,5.810219614761355e-21,1.0947437394523443e-13,0.006060775647231631,4.868454988742405e-12,1.3228563019147786e-07,0.005019717543523945,8.295055218670836e-114,1.0644134470894384e-22,6.757609958741224e-17,0.0024719272857726756,8.934080846690336e-08,6.309995467385908e-08,0.0005772094567214185,6.228845605497422e-120,7.857816501878086e-33,1.6038281887978586e-21
172.95934,0.013198632254935568,2.130867611810951e-05,3.9121565425983756e-07,0.004425388125103867,2.382572907741285e-105,7.379042027505375e-21,1.2546744827038438e-13,0.006578611082677938,6.6943936529694005e-12,1.551070890356407e-07,0.005194367978220908,3.252360705329986e-113,1.351297382910743e-22,7.92309633469478e-17,0.0026755876814152577,1.0475253314638182e-07,7.232257912239123e-08,0.0006028246450578341,2.213782878549227e-119,1.0799865833179124e-32,1.9413474424742375e-21
173.91425,0.014271640518666822,2.4429287110826717e-05,4.587068067770853e-07,0.0045941973659894,9.338593344851747e-105,9.3662170836478e-21,1.4381950105849397e-13,0.007140055210325106,9.205059316281521e-12,1.8186559150259523e-07,0.005375053849106102,1.2709311582717445e-112,1.7156996108592824e-22,9.292339070080775e-17,0.002895930640644856,1.228316717126931e-07,8.289316749591119e-08,0.0006295923309826808,7.862088534702438e-119,1.484518366371805e-32,2.3500008411841556e-21
174.86917,0.015430113711317285,2.798873402439478e-05,5.378413949301413e-07,0.00476947164163225,3.644661416594399e-104,1.1894789678305807e-20,1.6485039379606617e-13,0.007748669249353104,1.2654630940460364e-11,2.1324050167867892e-07,0.005561775156179529,4.975554890405344e-112,2.178159165601247e-22,1.0893864055219753e-16,0.0031343063104189066,1.4402279314697597e-07,9.500874795757993e-08,0.0006575496918375205,2.7964137048959498e-118,2.040897856847687e-32,2.845486954866049e-21
175.82408,0.01668056238879113,3.2084535952336114e-05,6.306279048527369e-07,0.0049515701206300465,1.4283280908645694e-103,1.5100109196108293e-20,1.8895995334122974e-13,0.008408284727730388,1.7401034002300427e-11,2.500280421956928e-07,0.0057549091142029525,1.945016069612565e-111,2.765178027351076e-22,1.2772497689186848e-16,0.0033921709912161286,1.6896805264420872e-07,1.0889509496350716e-07,0.0006867339049639159,9.924624773141705e-118,2.8060679450288035e-32,3.44399493376893e-21
176.779,0.018029946200867904,3.676545244141192e-05,7.394217287996389e-07,0.0051404928029827905,5.588301097371807e-103,1.9172895224486886e-20,2.165879892379263e-13,0.009123022716570934,2.3911127819359745e-11,2.931620910906868e-07,0.005954832937938137,7.603555272280764e-111,3.5138589684089843e-22,1.4977141498245845e-16,0.0036710957697832555,1.9811201918553014e-07,1.2481115471246434e-07,0.0007172193250449913,3.5206342229722666e-117,3.8559524846261495e-32,4.170053793421605e-21
177.73391,0.019485692389007044,4.215338235852522e-05,8.669841769652109e-07,0.005336598857288111,2.1870162659725954e-102,2.4340780819408363e-20,2.482542764017232e-13,0.009897309467226011,3.288520136797538e-11,3.4373745448238734e-07,0.006161546627385083,2.9800035017553805e-110,4.461304761075187e-22,1.7560772135849184e-16,0.00397277398133984,2.3219564107283826e-07,1.4305344508868303e-07,0.000749043129422309,1.2523392146535246e-116,5.303250945991983e-32,5.048192549352882e-21
178.68883,0.021055722414235863,4.832146502381783e-05,1.0165537345799988e-06,0.005539888283546007,8.563368333323852e-102,3.092368270817739e-20,2.8451857243400074e-13,0.010735896893672018,4.520510002575696e-11,4.03037967090074e-07,0.006375427397305553,1.163975686716472e-109,5.660519365778562e-22,2.059266676420389e-16,0.004299031305502401,2.722068493753304e-07,1.63961973266082e-07,0.0007822796727789935,4.4464683957532665e-116,7.290320554834417e-32,6.107846020197327e-21
