error_min,error_max,true
,,
22000.0,151000.0,85000.0
26000.0,161000.0,93000.0
26000.0,164000.0,95000.0
27000.0,166000.0,96000.0
27000.0,167000.0,97000.0
27000.0,168000.0,98000.0
28000.0,169000.0,98000.0
28000.0,170000.0,99000.0
28000.0,170000.0,99000.0
28000.0,171000.0,99000.0
28000.0,171000.0,100000.0
29000.0,171000.0,100000.0
29000.0,171000.0,100000.0
29000.0,172000.0,100000.0
29000.0,172000.0,100000.0
29000.0,172000.0,101000.0
29000.0,172000.0,101000.0
29000.0,172000.0,101000.0
30000.0,172000.0,101000.0
30000.0,172000.0,101000.0
30000.0,173000.0,101000.0
30000.0,173000.0,101000.0
30000.0,173000.0,101000.0
30000.0,173000.0,101000.0
30000.0,173000.0,101000.0
30000.0,173000.0,102000.0
30000.0,173000.0,102000.0
30000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
31000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,102000.0
32000.0,173000.0,103000.0
32000.0,173000.0,103000.0
32000.0,173000.0,103000.0
32000.0,173000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,174000.0,103000.0
32000.0,175000.0,103000.0
32000.0,175000.0,103000.0
32000.0,175000.0,103000.0
32000.0,175000.0,103000.0
31000.0,176000.0,104000.0
31000.0,176000.0,104000.0
31000.0,176000.0,104000.0
31000.0,176000.0,104000.0
31000.0,177000.0,104000.0
31000.0,177000.0,104000.0
31000.0,177000.0,104000.0
31000.0,178000.0,104000.0
31000.0,178000.0,104000.0
30000.0,179000.0,105000.0
30000.0,179000.0,105000.0
30000.0,180000.0,105000.0
30000.0,180000.0,105000.0
30000.0,181000.0,105000.0
29000.0,181000.0,105000.0
29000.0,182000.0,106000.0
29000.0,183000.0,106000.0
29000.0,184000.0,106000.0
28000.0,184000.0,106000.0
28000.0,185000.0,107000.0
28000.0,186000.0,107000.0
27000.0,188000.0,107000.0
27000.0,189000.0,108000.0
26000.0,190000.0,108000.0
25000.0,192000.0,109000.0
25000.0,194000.0,109000.0
24000.0,196000.0,110000.0
23000.0,198000.0,110000.0
21000.0,201000.0,111000.0
20000.0,204000.0,112000.0
18000.0,208000.0,113000.0
15000.0,214000.0,115000.0
11000.0,222000.0,117000.0
10000.0,236000.0,120000.0
