,conversion,A,Ea
0,1e-05,20240405.67371348,101286.10737002765
1,0.01001,17876437.24716914,100628.20147626744
2,0.02001,19853962.28896406,101183.99056116094
3,0.03001,18722199.96300379,100873.07522452176
4,0.04001,19415035.365670282,101065.56600320678
5,0.05001,19992834.451390367,101220.91422788144
6,0.06001,20318348.64157298,101306.46719993562
7,0.07001,19865018.058264375,101186.93954347764
8,0.08001,20165839.89907913,101266.55619749456
9,0.0900099999999999,20474899.110498544,101347.12552672332
10,0.10001,20706055.801813085,101406.59524733754
11,0.11001,20927313.509818643,101462.89963235306
12,0.1200099999999999,21051759.66450317,101494.30697469124
13,0.13001,21160526.473453075,101521.60553573772
14,0.14001,21391242.356195282,101579.04963329634
15,0.15001,21614074.55709438,101633.9456666243
16,0.16001,21827158.973254208,101685.91346324811
17,0.17001,22042108.10506642,101737.82454420556
18,0.18001,22256363.66219683,101789.0667737822
19,0.19001,22457587.40963077,101836.74503377834
20,0.20001,22698278.46778205,101893.21677452364
21,0.21001,22939899.414036125,101949.30757295356
22,0.22001,23183500.18346475,102005.26305790394
23,0.23001,23429365.42744295,102061.14566324388
24,0.24001,23677511.75771244,102116.95525420626
25,0.25001,23946383.66399805,102176.76974433668
26,0.26001,24225223.58526276,102238.09649371254
27,0.27001,24510061.87910262,102300.01793933872
28,0.28001,24797958.938836016,102361.87736370602
29,0.29001,25088943.12419612,102423.67460049764
30,0.30001,25383042.99219225,102485.40948362906
31,0.31001,25692981.449872978,102549.69971555388
32,0.32001,26042223.764649924,102621.2198890538
33,0.33001,26382851.91062736,102690.05798614996
34,0.34001,26727728.712595146,102758.85511563614
35,0.35001,27076903.440665476,102827.6111016092
36,0.36001,27430425.873326708,102896.32576818638
37,0.37001,27791295.689029522,102965.56114793284
38,0.38001,28237532.53865614,103049.94208699836
39,0.39001,28649505.632015012,103126.66841295335
40,0.40001,29067410.590505123,103203.38040756292
41,0.41001,29491330.756682683,103280.07790795836
42,0.42001,29921350.59887783,103356.76075109949
43,0.43001,30376805.578580935,103436.78672393128
44,0.44001,30941039.038272124,103534.27794155148
45,0.45001,31445607.227482643,103619.96573842988
46,0.46001,31958505.01364138,103705.6703423153
47,0.47001,32479870.778654583,103791.39162921342
48,0.48001,33017792.556237213,103878.40467390322
49,0.49001,33640422.21972869,103977.367033188
50,0.50001,34346266.76123013,104087.36434060372
51,0.51001,34972194.23617292,104183.03266941488
52,0.52001,35609877.38374438,104278.75287790516
53,0.53001,36266398.31079721,104375.526359718
54,0.54001,36959796.03452772,104475.85160013151
55,0.55001,37881880.66780211,104606.38766972627
56,0.56001,38739311.24583267,104724.9507499842
57,0.57001,39526728.94206916,104831.5435187338
58,0.5800099999999999,40342204.946311735,104939.71920803684
59,0.5900099999999999,41205637.73421672,105051.89872619786
60,0.6000099999999999,42365238.034809455,105198.9140215242
61,0.6100099999999999,43567532.928418934,105347.15279295931
62,0.62001,44548897.90926073,105465.1503174203
63,0.63001,45584690.11345911,105586.9051975192
64,0.64001,46755102.83996266,105721.19860034768
65,0.65001,48286404.32136164,105891.91146597416
66,0.66001,49870994.46254245,106062.95746506187
67,0.67001,51150890.511105776,106197.19184142876
68,0.68001,52503579.49261414,106335.45798594235
69,0.69001,54361729.34978601,106519.69167336264
70,0.70001,56394464.831765324,106714.15732092924
71,0.7100099999999999,58452477.60055059,106904.02734264836
72,0.7200099999999999,60118873.19975932,107052.9319782881
73,0.7300099999999999,62504759.81464859,107259.095448265
74,0.74001,65153510.05363164,107478.95010531016
75,0.75001,67921878.79328428,107699.37981766596
76,0.76001,70492199.09179467,107896.14044122268
77,0.77001,73841232.00674547,108142.01393924117
78,0.78001,77359721.46075974,108388.5959635456
79,0.79001,81140110.87242204,108641.3344523466
80,0.80001,85667634.99671763,108928.96335320016
81,0.81001,90192277.24305573,109201.60646572468
82,0.82001,94994656.3005224,109476.41154718355
83,0.83001,102347257.35712782,109871.32690817308
84,0.8400099999999999,108241292.18080156,110167.92794474028
85,0.8500099999999999,115716723.13374285,110521.69083266777
86,0.8600099999999999,126517325.75188516,110994.38704930167
87,0.87001,134533741.62527746,111319.82831080684
88,0.88001,148659073.90627268,111848.70968319086
89,0.89001,162493462.78335658,112320.07143274804
90,0.90001,181139487.49310297,112895.5107230016
91,0.91001,205105897.81766722,113553.74314132777
92,0.92001,231112931.81474525,114186.13031323474
93,0.93001,271214304.0360129,115033.70686743708
94,0.94001,325409398.5338355,115998.73402757364
95,0.95001,399089252.94100404,117079.9101108892
96,0.96001,515570588.2321047,118436.48086517476
97,0.97001,729809258.6120868,120277.32628917656
98,0.98001,1199860006.2015615,122911.00186716345
99,0.99001,2925272821.488138,127631.82913206166
