rate,slope,intercept,std_err
3,0.000243217795219,-5.703740516809296,5.490477726406873e-06
5,0.0002378313644623,-4.832691056614579,4.879982598539283e-06
10,0.00023172108611048612,-4.682065887473799,5.432862566834271e-06
