rate,slope,intercept,std_err
3,0.000224648798989,-2.871891293143527,1.2880296993691755e-06
5,0.0002221353075025,-2.911534236650226,1.4983129727799564e-06
10,0.0002142431189353195,-2.9331447413012555,1.8491256957525671e-06
