rate,slope,intercept,std_err
3,0.0001835700418695,-2.4874246700510554,8.392195710338732e-07
5,0.000179324589318,-2.035444508343246,7.523539102023996e-07
10,0.00017535617455777377,-1.8125276055071708,7.191752524677322e-07
