conversion,OFW,KAS,Starink
1e-05,120704.62092547826,137338.21847427872,135837.24224588447
0.01001,129139.41921850313,146551.20064259175,144963.63033492342
0.02001,130151.38947062414,147651.33375891755,146053.6219022668
0.03001,130714.76198824054,148265.18851698222,146661.76404838124
0.040010000000000004,131200.50194730292,148791.39946793384,147183.1950507529
0.050010000000000006,131636.81775168004,149262.43727306928,147650.01693763622
0.06001,131881.92787134452,149530.28988918193,147915.3470421041
0.07001,132239.21157721596,149914.63141950587,148296.3017717211
0.08001,132442.0598607895,150135.65067752055,148515.2644140493
0.09000999999999999,132776.51045150845,150494.18356194644,148870.68628895676
0.10001,132945.07575064767,150677.6670930423,149052.46944137698
0.11001,133186.12690788833,150936.89000379638,149309.41133326245
0.12000999999999999,133430.29819132696,151198.91544432807,149569.1525540137
0.13001000000000001,133603.56686492037,151386.1223119255,149754.67808841704
0.14001000000000002,133772.1486182791,151568.13830269084,149935.0642702783
0.15001,134026.60227129215,151840.11827724535,150204.71524774915
0.16001,134203.80497179192,152030.5817760851,150393.5065657287
0.17001000000000002,134381.18948343577,152221.23643956208,150582.4875351614
0.18001,134516.18118658813,152367.09323663253,150727.0341383912
0.19001,134743.42879422984,152609.7231520543,150967.59693416048
0.20001000000000002,134924.70167041518,152803.84028454009,151160.03781691435
0.21001,135106.24113810755,152998.23783490792,151352.75689345578
0.22001,135229.9790940742,153131.80695670805,151485.1311495224
0.23001000000000002,135407.3159325905,153321.59998790687,151673.2895266209
0.24001,135599.2151612382,153526.47729570002,151876.42180342934
0.25001,135785.32119289506,153725.2408206121,152073.48958688948
0.26001,135971.7512603728,153924.345219344,152270.8955392928
0.27001000000000003,136122.26185779486,154085.6490915648,152430.8014949189
0.28001000000000004,136241.2203868429,154213.7484927406,152557.76697114008
0.29001,136434.6123242673,154419.90669644068,152762.1814634805
0.30001,136626.27307278043,154624.22103528542,152964.76762378612
0.31001,136818.30044853088,154828.92105786956,153167.73640717164
0.32001,137010.69545741784,155034.0078224066,153371.08886345086
0.33001,137163.5705907592,155197.5050932378,153533.18248012665
0.34001000000000003,137306.36611849844,155350.37604730055,153684.7350115823
0.35001000000000004,137476.1988280422,155531.59134906004,153864.41085494228
0.36001,137674.4374902589,155742.647274141,154073.6921753627
0.37001,137873.07715247312,155954.12503482553,154283.39198413526
0.38001,138072.11897338866,156166.02585005804,154493.5114905315
0.39001,138251.24767048028,156356.97060744435,154682.84155269907
0.40001000000000003,138423.7695751938,156540.95060002976,154865.26269816712
0.41001000000000004,138593.41869594986,156721.8987676656,155044.67646397272
0.42001,138785.5430313674,156926.45780306286,155247.51502152826
0.43001,138991.03362517763,157145.0588302743,155464.28489286793
0.44001,139196.95199036796,157364.10983982505,155681.5011765741
0.45001,139400.34855855664,157580.5068029977,155896.08452204568
0.46001000000000003,139604.39074091372,157797.58855685557,156111.34700095156
0.47001000000000004,139809.75191999984,158016.06060823277,156327.98863561192
0.48001,140015.5214228545,158234.96215826325,156545.0563625062
0.49001,140223.5655474481,158456.25383204455,156764.4953541658
0.50001,140435.58815512783,158681.7256374917,156988.0815094843
0.51001,140651.6210944215,158911.4175692521,157215.85424814982
0.52001,140887.97718692507,159162.52563507413,157464.87171596917
0.53001,141126.7564496245,159416.18836991728,157716.42335964358
0.54001,141366.10513356075,159670.45005389367,157968.5692021413
0.55001,141606.0249987716,159925.31253829665,158221.31108007237
0.56001,141846.40281802427,160180.65687193937,158474.53097980595
0.57001,142069.85887813361,160418.2499743585,158710.1385287457
0.5800099999999999,142339.21927916916,160704.19755989258,158993.71429044075
0.5900099999999999,142609.30996947177,160990.91330095852,159278.05211551138
0.6000099999999999,142880.13350703756,161278.3998881558,159563.1546732199
0.6100099999999999,143151.6924589957,161566.66002168893,159849.0246423571
0.62001,143423.98940162122,161855.69641138264,160135.6647112577
0.63001,143735.0676460501,162185.61781056013,160462.8618498845
0.64001,144038.5940513421,162507.69667233797,160782.2746459573
0.65001,144337.00008918418,162824.39711897424,161096.3513868731
0.66001,144636.28886896902,163142.02607262696,161411.34927115825
0.67001,144936.46371869167,163460.587033757,161727.27177151723
0.68001,145278.12554601132,163822.90955457193,162086.60386444954
0.69001,145676.38679966607,164244.80366783365,162505.03360877966
0.70001,146069.33750666116,164661.15867783962,162917.96632242706
0.7100099999999999,146390.21618080948,165001.79273038532,163255.77511712088
0.7200099999999999,146735.58177388247,165368.25403178125,163619.203523368
0.7300099999999999,147115.072560141,165770.7091475223,164018.3363441991
0.74001,147570.7504588244,166253.34095356206,164497.00842730867
0.75001,148057.90395542086,166769.09597890283,165008.54041487203
0.76001,148517.2833758178,167255.7805137921,165491.22676358616
0.77001,148920.5290840425,167683.6726321637,165915.57697493408
0.78001,149365.90409438178,168155.89944640946,166383.90943734642
0.79001,149914.4595774766,168736.71060373582,166959.96293512548
0.80001,150535.37376297082,169393.83522828907,167611.71661418965
0.81001,151125.85025126877,170019.05921423392,168231.8180796012
0.82001,151615.83313061195,170538.82529913768,168747.28823939303
0.83001,152288.28165166706,171250.77801561664,169453.41050287106
0.8400099999999999,153004.4020808632,172008.78070491427,170205.21301218265
0.8500099999999999,153751.59466051523,172799.47997085855,170989.45225728062
0.8600099999999999,154533.7764603384,173627.79217973608,171810.97401388673
0.87001,155308.376270638,174448.19070790292,172624.64241374534
0.88001,156277.13487592302,175473.12045038142,173641.20780550136
0.89001,157357.93476734398,176616.45545844355,174775.21739594813
0.90001,158262.92403633276,177575.44487046913,175726.3203562491
0.91001,159703.00577703066,179097.7628129014,177236.2646661538
0.92001,160914.60142437954,180380.7494342835,178508.73599687524
0.93001,162638.09004200913,182203.15542733794,180316.30956271073
0.94001,164456.33157365205,184126.4992334293,182223.96993721393
0.95001,166712.39801163043,186512.11976742063,184590.17131453688
0.9600099999999999,169339.2879245948,189290.76370162825,187346.1611006249
0.9700099999999999,173026.43046869765,193188.6836685237,191212.3894006997
0.9800099999999999,178318.65834315112,198782.32928443482,196760.60045251687
0.99001,187557.60168696192,208546.23184237943,206445.24449173769
