conversion,OFW,KAS,Starink
1e-05,24929.250811990365,34443.36701126389,33843.90397319641
0.01001,114586.58264763029,129573.80228667271,128187.15634227982
0.02001,118004.79504635779,133249.31234678676,131830.33891712906
0.03001,119257.02718928347,134613.16880745665,133181.52555484467
0.040010000000000004,119814.35141328504,135232.5852406798,133794.71204218606
0.050010000000000006,120082.68996211258,135540.91973209774,134099.5660083531
0.06001,120160.46333299512,135644.22194711477,134201.1957998833
0.07001,120171.60231691235,135674.32628093136,134230.33160237066
0.08001,120108.58497689042,135624.03705554118,134179.80637812195
0.09000999999999999,120003.90104303665,135528.28370929527,134084.2425762047
0.10001,119862.41048611152,135392.55931963117,133949.07458343415
0.11001,119659.54872070272,135191.0798741382,133748.72072355135
0.12000999999999999,119524.12592865882,135059.65515205494,133617.9009573916
0.13001000000000001,119383.5947971956,134922.17653154602,133481.10232078403
0.14001000000000002,119172.34828830963,134709.70626322343,133269.93098082024
0.15001,118975.65625942138,134511.96647698915,133073.3962632004
0.16001,118836.89527220787,134374.72361624293,132936.89605619782
0.17001000000000002,118558.85439891036,134090.58484080606,132654.68059551597
0.18001,118443.61141876156,133977.32125377975,132541.9995755259
0.19001,118186.12949783733,133714.08013442354,132280.54489912267
0.20001000000000002,118031.92342409397,133559.23373185654,132126.63464312328
0.21001,117799.85714260311,133322.24316548093,131891.24149545864
0.22001,117627.2389911485,133147.50423417348,131717.61734281143
0.23001000000000002,117399.09362338367,132914.2489309317,131485.94527119686
0.24001,117235.39760397153,132748.50473206103,131321.25999400174
0.25001,116977.81240859255,132483.87852508583,131058.48187523395
0.26001,116821.36921245439,132325.47555839148,130901.09102432137
0.27001000000000003,116594.58493176906,132092.96069067795,130670.18094938424
0.28001000000000004,116394.39163599562,131888.2119139422,130466.82483871741
0.29001,116212.34320799298,131702.5189385996,130282.37458655554
0.30001,115992.75187649875,131477.20179054848,130058.61975981119
0.31001,115791.37704756111,131270.88154721682,129853.71768996991
0.32001,115582.60926315271,131056.7792458057,129641.09550968958
0.33001,115392.42315970155,130862.09422427755,129447.74168835953
0.34001000000000003,115179.79951903106,130643.70062543926,129230.87159145132
0.35001000000000004,114972.37702097978,130430.72888724261,129019.38229840831
0.36001,114770.99501258717,130224.02636827076,128814.11585681495
0.37001,114564.53404316062,130011.96152128583,128603.53040969325
0.38001,114362.14620343622,129804.05505931612,128397.07536625383
0.39001,114146.6305413629,129582.2927705925,128176.87626284648
0.40001000000000003,113931.93390182797,129361.3911321697,127957.53101733325
0.41001000000000004,113745.53500042485,129170.17060709519,127767.63481709226
0.42001,113519.13560309095,128936.80098498195,127535.92675769917
0.43001,113292.87236216544,128703.57359126401,127304.35983791012
0.44001,113100.93165333271,128506.39424091445,127108.55721751008
0.45001,112885.59445200855,128284.57356145722,126888.30995390817
0.46001000000000003,112650.38151572447,128041.8011361556,126647.27891358241
0.47001000000000004,112442.13361795545,127827.3492094204,126434.3454600072
0.48001,112229.83531211948,127608.63463869179,126217.18325702171
0.49001,111997.15689129492,127368.46362096678,125978.73555368441
0.50001,111772.7294385908,127136.90229996906,125748.8320066925
0.51001,111549.41759731248,126906.51405786216,125520.09225004187
0.52001,111314.93357799707,126664.36894518517,125279.68907970251
0.53001,111086.07968240808,126428.12379766608,125045.13995912187
0.54001,110848.07849276686,126182.2204059908,124801.01064754637
0.55001,110611.08703225706,125937.37758997716,124557.93356021402
0.56001,110364.66211751997,125682.5985313345,124304.99957538328
0.57001,110119.27139152566,125428.9071214153,124053.14461975585
0.5800099999999999,109870.8007609412,125171.95978900473,123798.06021177075
0.5900099999999999,109616.34647079442,124908.71167929268,123536.7252694564
0.6000099999999999,109353.50607671861,124636.63992171775,123266.63676642589
0.6100099999999999,109092.3962130863,124366.38849280664,122998.3541525209
0.62001,108823.3668066643,124087.81997805397,122721.81989499649
0.63001,108549.13444990714,123803.76924576359,122439.8472753816
0.64001,108271.30787359088,123515.93650068066,122154.12269441868
0.65001,107979.63358025519,123213.56725553825,121853.97574045022
0.66001,107688.0711681262,122911.3196090104,121553.94926528237
0.67001,107396.9756590823,122609.56485575518,121254.41170362993
0.68001,107081.75974385727,122282.4844745578,120929.747565076
0.69001,106766.41179454133,121955.27041302178,120604.95060001525
0.70001,106453.54610599746,121630.66757501592,120282.74413904308
0.7100099999999999,106109.88593475548,121273.75130933635,119928.4774375966
0.7200099999999999,105772.51300215774,120923.46600882834,119580.78840833907
0.7300099999999999,105431.79281749351,120569.6723217877,119229.61832408396
0.74001,105052.22251952447,120175.09690527839,118837.98665941387
0.75001,104680.79583326606,119789.08902506271,118454.8545165917
0.76001,104305.71846418295,119399.34316536043,118068.00999178443
0.77001,103896.5919898178,118973.86064612315,117645.70913810501
0.78001,103491.53034711014,118552.65415863396,117227.65038620497
0.79001,103046.2061369135,118089.219820912,116767.69383166372
0.80001,102608.70165961033,117634.1274193868,116316.00842107901
0.81001,102157.90453540614,117165.13082022607,115850.52600224916
0.82001,101643.03367260845,116628.88787801396,115318.32462285404
0.83001,101163.92044710637,116130.26616489656,114823.44572491558
0.8400099999999999,100614.15188046596,115557.68255455309,114255.17734474334
0.8500099999999999,100073.16234523208,114994.40216100114,113696.1356607624
0.8600099999999999,99458.50253058398,114353.87542325087,113060.45058810282
0.87001,98846.71780006395,113716.47169581497,112427.85983433426
0.88001,98175.96838758315,113017.6198373322,111734.28550951237
0.89001,97494.56831972243,112307.66635031938,111029.69358254022
0.90001,96691.69050973744,111470.42580279017,110198.80466996864
0.91001,95887.26690979561,110632.15333893213,109366.86844934439
0.92001,95008.22064954102,109715.90514496442,108457.55442866933
0.93001,93968.02174416331,108630.91869806749,107380.8098265271
0.94001,92835.18970868521,107449.8645529432,106208.70511286409
0.95001,91562.00109782287,106122.23911950192,104891.14936599047
0.9600099999999999,90084.72442589917,104582.4779467181,103363.03971497141
0.9700099999999999,88211.14620638196,102629.0773108317,101424.44370115407
0.9800099999999999,85747.32953682382,100061.09448336992,98875.89120133399
0.99001,81945.31846883173,96100.83050978508,94945.49235174817
