conversion,OFW,KAS,Starink
1e-05,60038.11002130301,73005.4448649277,72035.34795637583
0.01001,79938.64753090254,94579.82975691087,93413.14965747499
0.02001,82340.68228028291,97172.59257266967,95982.72299614796
0.03001,83792.74235616489,98739.44953852023,97535.58547155447
0.040010000000000004,84864.01953036782,99894.6703156734,98680.51730643307
0.050010000000000006,85673.41962099113,100768.3047729443,99546.33936475971
0.06001,86383.78925945921,101534.15060966254,100305.37146558943
0.07001,86983.21028436736,102180.57143643437,100946.03379736409
0.08001,87496.92564227624,102734.91191816678,101495.42269093984
0.09000999999999999,87930.29327057516,103203.31965758743,101959.61667868042
0.10001,88354.50670575579,103660.75068130862,102412.9745002326
0.11001,88755.60339627953,104093.165309081,102841.5421504294
0.12000999999999999,89098.01890162536,104463.02312819859,103208.08218100284
0.13001000000000001,89423.59453011169,104814.40717752835,103556.32514707786
0.14001000000000002,89747.99646900735,105164.2684269117,103903.06883060608
0.15001,90015.72704213028,105453.74420370423,104189.93673560409
0.16001,90314.1183787705,105775.33464414558,104508.66999976039
0.17001000000000002,90539.7738951617,106019.86456855768,104750.97586440876
0.18001,90808.4271715099,106309.39111222788,105037.93063801198
0.19001,91014.91624911378,106533.27646130817,105259.77487958217
0.20001000000000002,91254.25920028443,106791.4041251813,105515.60236837529
0.21001,91468.6557045463,107023.10022611098,105745.21552491451
0.22001,91654.01628807119,107224.12151408967,105944.40243941278
0.23001000000000002,91884.44002906833,107472.30546787787,106190.38738649363
0.24001,92055.87784647882,107658.20351747784,106374.58999658586
0.25001,92230.41909455482,107847.38114633439,106562.04557140864
0.26001,92431.97654937294,108064.73465225985,106777.46313429248
0.27001000000000003,92590.25114446568,108236.38216960806,106947.54429660988
0.28001000000000004,92755.2728671031,108415.15690563394,107124.6949520398
0.29001,92931.22549372198,108605.2721248804,107313.10238954479
0.30001,93078.66536786834,108765.199396096,107471.56910608345
0.31001,93233.97371425516,108933.4387325399,107638.28055271221
0.32001,93391.75378635451,109104.23787552935,107807.53309507747
0.33001,93530.94564328268,109255.23967452403,107957.15503989354
0.34001000000000003,93674.14728509808,109410.476882207,108110.97809987652
0.35001000000000004,93820.05902278006,109568.5763218097,108267.64023076951
0.36001,93951.41666485464,109711.21765593775,108408.97278071156
0.37001,94083.26950727977,109854.30759846576,108550.75324939811
0.38001,94219.5969802017,110002.12412433236,108697.22202409327
0.39001,94348.86774282769,110142.48920099867,108836.29959084991
0.40001000000000003,94469.83499970051,110274.00312773792,108966.60085259477
0.41001000000000004,94595.08160529932,110410.00352241538,109101.35358677585
0.42001,94722.58379465017,110548.38613596935,109238.46926250971
0.43001,94837.448168298,110673.42491988235,109362.34895040553
0.44001,94953.19655514254,110799.34136630698,109487.10141140375
0.45001,95071.23438969537,110927.65974014232,109614.23699767343
0.46001000000000003,95189.86128208223,111056.59991854611,109741.98936959748
0.47001000000000004,95297.26750515525,111173.69291250767,109857.99029030176
0.48001,95407.2265593575,111293.45890924676,109976.64349850682
0.49001,95517.79269201736,111413.85885177762,110095.92580772513
0.50001,95626.95058519715,111532.77147314917,110213.73283219097
0.51001,95732.52291392912,111647.89817027436,110327.78453143
0.52001,95837.12965275926,111762.01449319899,110440.83365997965
0.53001,95940.00071129133,111874.30060725205,110552.06727469577
