conversion,OFW,KAS,Starink
1e-05,66539.12706497496,77395.8802304142,76488.10663501167
0.01001,87549.19012927337,100644.6706385223,99506.8985452589
0.02001,89840.5338434174,103171.93190710114,102009.46854657566
0.03001,91103.49624017488,104569.42683227902,103393.13976267292
0.040010000000000004,92015.30513759982,105577.94888386747,104391.70135783995
0.050010000000000006,92725.93767780083,106364.19407065462,105170.17238622058
0.06001,93261.93305301967,106959.88584199257,105759.87356268239
0.07001,93687.08990128041,107434.23444217512,106229.38274556937
0.08001,94071.14211197947,107862.14652819924,106652.95072137205
0.09000999999999999,94372.82747355582,108200.50015587371,106987.78643821999
0.10001,94649.60669000748,108510.72355292666,107294.79172651276
0.11001,94889.2383051424,108780.23241384208,107561.47050115968
0.12000999999999999,95099.68959258872,109017.66525692202,107796.38252450549
0.13001000000000001,95287.82659458723,109230.46566288291,108006.9035510591
0.14001000000000002,95459.45688465737,109424.93168422356,108199.27416920706
0.15001,95619.48172283209,109606.37959060988,108378.76210107347
0.16001,95754.1079083033,109760.38983745914,108531.05863565691
0.17001000000000002,95854.76484249241,109877.96256925806,108647.2346935121
0.18001,95983.02699274989,110023.99086656966,108791.6636981763
0.19001,96100.89304387881,110158.66114854495,108924.84154949393
0.20001000000000002,96158.48315136421,110229.44101507541,108994.65510464454
0.21001,96273.1977429963,110359.87042031733,109123.66246481126
0.22001,96341.85190702417,110441.5042993213,109204.27505515465
0.23001000000000002,96411.95629788219,110524.35518079912,109286.10723668868
0.24001,96489.95350141423,110615.17217893123,109375.85568959656
0.25001,96534.05619450421,110670.11796960383,109430.02612647247
0.26001,96611.78240561957,110760.10126952773,109518.96926822953
0.27001000000000003,96649.03080148867,110807.35185158036,109565.5247952815
0.28001000000000004,96714.88470170357,110884.39686962088,109641.65014194799
0.29001,96752.44412073048,110931.57363810655,109688.14835434788
0.30001,96805.26684671054,110994.51962938327,109750.30205666438
0.31001,96845.46300003483,111044.14728326829,109799.24451882823
0.32001,96887.728504208,111095.63924525186,109850.04889970139
0.33001,96938.56836423284,111156.17482751566,109909.82419760115
0.34001000000000003,96965.75747255598,111191.5260169919,109944.62703448163
0.35001000000000004,97001.87490894261,111236.24775069045,109988.7269214595
0.36001,97041.71542557365,111284.74881700572,110036.58159666022
0.37001,97069.70265299983,111320.64055251844,110071.93255759522
0.38001,97115.16165032095,111374.90883894915,110125.51437265566
0.39001,97141.06639647727,111408.37835778453,110158.4715252353
0.40001000000000003,97166.95786498621,111441.83412888357,110191.41503044343
0.41001000000000004,97214.10904006481,111497.55618194387,110246.4520268571
0.42001,97236.63503532737,111527.26425136397,110275.68579721822
0.43001,97271.24559904807,111569.67386128854,110317.52075560017
0.44001,97311.23961157938,111617.63222167591,110364.864975857
0.45001,97334.27862937903,111647.7100166033,110394.4722824039
0.46001000000000003,97379.1298134447,111700.69624451062,110446.80771555557
0.47001000000000004,97413.34529092647,111742.41538166329,110487.96858753821
0.48001,97439.48393252173,111775.61678111223,110520.68015252825
0.49001,97490.28667164562,111834.71108902614,110579.08125853975
0.50001,97524.97366824682,111876.80807856344,110620.6216739887
0.51001,97560.64825730535,111919.92205915839,110663.17188041587
0.52001,97610.59799928642,111978.02140549966,110720.58979473171
0.53001,97650.30769551135,112025.32161900638,110767.29533935827
0.54001,97694.47698853434,112077.29192817875,110818.63476461222
0.55001,97745.4853477136,112136.44051424586,110877.09614792421
0.56001,97793.51469315951,112192.44743324266,110932.4411053582
0.57001,97845.63359591649,112252.73994094304,110992.0382986324
0.5800099999999999,97899.86338975669,112315.24605057554,111053.83180554878
0.5900099999999999,97959.09105153922,112383.0229113299,111120.85371659271
0.6000099999999999,98019.12221628819,112451.6382279559,111188.70770009811
0.6100099999999999,98078.72200309414,112519.79705902556,111256.10892713751
0.62001,98152.1054653248,112602.49270360463,111337.93015222403
0.63001,98220.07096159036,112679.49520318082,111414.10315587037
0.64001,98287.17856061633,112755.59282746942,111489.37855972369
0.65001,98377.31270877148,112855.98590633548,111588.75375879691
0.66001,98454.27840131773,112942.53590401832,111674.39534026294
0.67001,98534.96543069764,113033.01038450019,111763.92987544047
0.68001,98639.80245752068,113148.99295158725,111878.76599299232
0.69001,98728.33720545132,113247.83858815941,111976.60066888746
0.70001,98831.99100113205,113362.62852738806,112090.25155517868
0.7100099999999999,98947.74697916987,113490.27545906907,112216.6524142754
0.7200099999999999,99050.27553058777,113604.01836979679,112329.25915608347
0.7300099999999999,99191.13185340483,113758.1806116317,112481.96053130712
0.74001,99310.69544976529,113890.07895554997,112612.56930739494
0.75001,99431.52984005431,114023.31731678126,112744.50734105094
0.76001,99603.47974080345,114210.56354636958,112930.01530953166
0.77001,99740.77476593343,114361.4108528054,113079.41093337654
0.78001,99934.0488059493,114571.29023946756,113287.36448774145
0.79001,100096.08665191488,114748.52891498533,113462.92766339118
0.80001,100287.21511349393,114956.46500536449,113668.94089000562
0.81001,100496.19870106634,115183.46317812051,113893.85386144494
0.82001,100692.20528658034,115396.94514543687,114105.35251793517
0.83001,100950.45992661417,115676.25109294752,114382.13928863227
0.8400099999999999,101173.272347015,115918.4989897652,114622.15310569125
0.8500099999999999,101478.32690888419,116247.65778803984,114948.37249290085
0.8600099999999999,101765.62107167557,116558.51516881758,115256.42053250132
0.87001,102089.19072939461,116907.92863574966,115602.70301211622
0.88001,102467.75877534862,117315.78465364354,116006.9410285361
0.89001,102831.39058347481,117708.50231418895,116396.13803310899
0.90001,103299.06151273167,118211.34141979698,116894.55582486188
0.91001,103792.92626337585,118742.80753752701,117421.33092578268
0.92001,104336.61170783559,119327.74493284222,118001.11086924023
0.93001,104965.88169621305,120004.07605275465,118671.50527025897
0.94001,105709.00010752444,120802.05580135285,119462.50822799937
0.95001,106582.3034539599,121739.54192260184,120391.80910222266
0.9600099999999999,107742.99878854804,122983.14679785342,121624.6491219855
0.9700099999999999,109191.53358278288,124535.49966873137,123163.5510070893
0.9800099999999999,111243.7395085224,126733.50411905232,125342.56003254828
0.99001,114970.56555327104,130719.87289000358,129294.68191754489
