conversion,OFW,KAS,Starink
1e-05,55715.77786584941,66420.29594363309,65583.33733976475
0.01001,77778.22073172062,90685.0072258814,89613.60562027468
0.02001,79663.02420878454,92778.03324639099,91685.64680083429
0.03001,80685.58853996167,93919.01705842795,92814.98605342524
0.040010000000000004,81369.20311286341,94684.9042671474,93572.94063834415
0.050010000000000006,81927.0806092499,95308.54117399908,94190.16972130587
0.06001,82332.00071260975,95764.81048139896,94641.6157263194
0.07001,82675.00580819954,96151.47019308896,95024.18217239525
0.08001,82985.12938247652,96500.42747068375,95369.46886534807
0.09000999999999999,83278.21085820238,96828.97716504872,95694.6083247617
0.10001,83509.66196833963,97090.71963493085,95953.54903289814
0.11001,83718.22263516765,97326.8070151252,96187.10073711131
0.12000999999999999,83910.85374786888,97544.87200202858,96402.82326156528
0.13001000000000001,84068.54273529272,97725.0055910008,96580.96195006132
0.14001000000000002,84219.20870672348,97896.86372604384,96750.92607081457
0.15001,84361.08781913818,98058.72390001817,96911.0015073879
0.16001,84496.64816145644,98213.31091830753,97063.88634544567
0.17001000000000002,84625.00254366093,98359.59737578545,97208.56506725332
0.18001,84739.69370018794,98490.9538406516,97338.45436302532
0.19001,84854.46652659556,98622.04452056407,97468.09393966326
0.20001000000000002,84950.2325616737,98732.60114639645,97577.38381620645
0.21001,85052.70864929701,98849.850162976,97693.32751628911
0.22001,85134.70720701107,98945.30394251941,97787.65899215237
0.23001000000000002,85228.57965462691,99052.7693935385,97893.92584292011
0.24001,85310.87283875333,99147.91723756725,97987.97825111056
0.25001,85386.29802948929,99235.44434969175,98074.48610792182
0.26001,85462.39912009938,99323.55241768948,98161.57547217827
0.27001000000000003,85529.16702066475,99401.52368734592,98238.62111912857
0.28001000000000004,85593.77249281063,99477.09084104026,98313.2868590238
0.29001,85659.66549262237,99553.76180492094,98389.05759588665
0.30001,85709.12172309791,99613.01022060822,98447.54925981353
0.31001,85779.64342650176,99694.22868014396,98527.8441749259
0.32001,85811.57095154568,99734.70988701344,98567.73055275233
0.33001,85880.98167865981,99814.45502460682,98646.57592525848
0.34001000000000003,85912.51929669175,99854.23573739029,98685.7788887894
0.35001000000000004,85960.37405572255,99911.03520606653,98741.8713671514
0.36001,86006.97114280738,99966.44149360193,98796.58450351894
0.37001,86031.79249684566,99998.7834659863,98828.42257501412
0.38001,86076.43661403777,100051.88982806442,98880.86377744141
0.39001,86100.14856144515,100082.91210516423,98911.39868295951
0.40001000000000003,86129.41489030853,100119.61289158896,98947.57356598154
0.41001000000000004,86163.24179160205,100161.10167742179,98988.49883424149
0.42001,86176.75246886765,100181.09927970907,99008.1081869153
0.43001,86198.0284135358,100209.16189300909,99035.72267155799
0.44001,86221.19468058839,100239.22649087799,99065.32272162914
0.45001,86228.56628537294,100252.52175517134,99078.29261334648
0.46001000000000003,86238.14623473141,100268.09137572593,99093.52074826852
0.47001000000000004,86250.08293796435,100286.1567661293,99111.22419197763
0.48001,86251.67390321428,100293.18443974122,99117.98363095135
0.49001,86249.2547826099,100295.96769104364,99120.53335779186
0.50001,86250.9208117515,100303.05814573172,99127.3557218857
0.51001,86244.83071844403,100301.87412554224,99125.97384638157
0.52001,86229.9064411286,100291.36343658679,99115.34063706944
0.53001,86219.89860348929,100286.02863618509,99109.84208727455
0.54001,86205.85238990925,100276.38026106564,99100.0667849113
0.55001,86177.7040764705,100251.84347985595,99075.52334146788
0.56001,86153.72742832151,100231.69851756524,99055.33673318075
0.57001,86131.47881124399,100213.35386123107,99036.93684043542
0.5800099999999999,86089.22425478749,100173.88747777563,98997.58584851811
0.5900099999999999,86049.23619739404,100136.81221593532,98960.60673262327
0.6000099999999999,86009.98627289348,100100.51099631084,98924.39561391038
0.6100099999999999,85959.95952822643,100052.83132542603,98876.89798547291
0.62001,85901.93752655342,99996.72761982234,98821.04369657426
0.63001,85843.21404880319,99939.89101206166,98764.46212177875
0.64001,85783.92018762321,99882.4513168246,98707.28236671313
0.65001,85705.73822976243,99805.1156189147,98630.36553458998
0.66001,85626.24658586689,99726.41050867978,98552.08982605759
0.67001,85547.09080635045,99648.05870379125,98474.16461981213
0.68001,85452.54868360411,99553.55210124419,98380.21157321458
0.69001,85351.07933261673,99451.738904006,98279.01068071675
0.70001,85248.25845187175,99348.51264737605,98176.40759636502
0.7100099999999999,85129.8990479854,99229.00828944941,98057.6528867171
0.7200099999999999,85007.30850317633,99105.0330117084,97934.46352485474
0.7300099999999999,84875.20642540204,98971.0881550675,97801.38225718807
0.74001,84728.10680014493,98821.42639156833,97652.70641870578
0.75001,84581.16693213048,98671.92786539081,97504.19271357052
0.76001,84414.0010322559,98501.26335384045,97334.67657055974
0.77001,84237.8656950835,98321.18580173673,97155.82118860759
0.78001,84053.7686625722,98132.76407707673,96968.68660646297
0.79001,83845.251809232,97918.81541114928,96756.22122106719
0.80001,83641.69306447513,97710.08563501127,96548.93318825802
0.81001,83400.74171656194,97462.20074058155,96302.79357380074
0.82001,83153.22153815073,97207.44914518725,96049.84002153277
