conversion,OFW,KAS,Starink
1e-05,-154135.71217583652,-154473.57794678307,-153552.24761634006
0.01001,101029.37322790321,115059.47339206381,113798.02627163815
0.02001,94105.0533706624,107891.78243905812,106682.59105886216
0.03001,90494.8040930996,104163.26341523863,102980.90697903452
0.040010000000000004,88158.17286082549,101755.41674009597,100590.17458777314
0.050010000000000006,86422.30778596461,99968.90999262892,98816.27411166401
0.06001,85009.81180210432,98515.902566706,97373.49141336343
0.07001,83894.67118681225,97371.12954290664,96236.6786951703
0.08001,82919.68203742537,96370.37082509101,95242.87322641132
0.09000999999999999,82080.09998514137,95509.50608783295,94387.95282906173
0.10001,81357.93641486969,94770.15040339966,93653.6570948425
0.11001,80698.71659913383,94095.41111372967,92983.5284361826
0.12000999999999999,80103.80667889776,93486.97668221623,92379.23194442014
0.13001000000000001,79572.00687888233,92943.79444441276,91839.71499613063
0.14001000000000002,79080.652762683,92442.23008577769,91341.52257004
0.15001,78591.9618247766,91942.5397442504,90845.2260992731
0.16001,78149.73712331946,91491.06944721135,90396.7932613811
0.17001000000000002,77757.82400190063,91091.97687134561,90000.34427628164
0.18001,77360.41062152098,90686.43316281734,89597.52174132748
0.19001,76999.3060258652,90318.67430432564,89232.20052551683
0.20001000000000002,76653.65634184706,89966.75042624862,88882.6054246663
0.21001,76318.06851333247,89624.9545122068,88543.07604638871
0.22001,76015.88920502245,89317.99909278603,88238.12276470439
0.23001000000000002,75695.92107085201,88991.91997823647,87914.21382715141
0.24001,75430.17769547617,88722.69384550901,87646.71425507379
0.25001,75138.446255937,88425.74104653983,87351.7234356428
0.26001,74884.85423763166,88168.8086158719,87096.43942217914
0.27001000000000003,74610.87442453016,87890.11051903681,86819.57509331334
0.28001000000000004,74372.93957196965,87649.17035129231,86580.1754309815
0.29001,74125.66193877182,87398.1479354465,86330.78360358333
0.30001,73892.09840246853,87161.4376304628,86095.5948670834
0.31001,73665.27888595693,86931.61091263249,85867.24346393665
0.32001,73439.47801423515,86702.70564185097,85639.81215378584
0.33001,73223.9538749604,86484.53592933196,85423.03419763592
0.34001000000000003,73003.20064623405,86260.62454308661,85200.56968706005
0.35001000000000004,72800.16213797563,86055.30351740375,84996.54980106506
0.36001,72585.98827210188,85838.13092627158,84780.77785288736
0.37001,72390.07469914296,85640.01726470703,84583.91956097091
0.38001,72200.02944254603,85448.0295424292,84393.14047586765
0.39001,72000.27508619911,85245.67233912008,84192.08037815736
0.40001000000000003,71817.87198102052,85061.52664682071,84009.08892252902
0.41001000000000004,71626.92554849737,84868.29913898949,83817.09146876074
0.42001,71448.04446785689,84687.65877531993,83637.58545189931
0.43001,71275.5348373317,84513.70640700504,83464.71493718239
0.44001,71096.35516704325,84332.5877285225,83284.74091747093
0.45001,70926.62219413594,84161.3749106749,83114.59541287397
0.46001000000000003,70761.02380695003,83994.45466733507,82948.71067702211
0.47001000000000004,70590.17803515114,83821.9155342078,82777.2555600779
0.48001,70423.54616790083,83653.79737672927,82610.18680992593
0.49001,70264.42562837782,83493.49434161902,82450.87460158368
0.50001,70101.03521976908,83328.65319966889,82287.06213663716
0.51001,69945.43623559717,83171.95677692574,82131.33180817738
0.52001,69790.28822677566,83015.72098097429,81976.05899833127
0.53001,69636.60978167586,82860.95910073629,81822.25126619014
0.54001,69486.09616823318,82709.5087267029,81671.72946864505
0.55001,69342.49330181323,82565.2647064486,81528.35936143933
0.56001,69195.6022440146,82417.51403881969,81381.51232112602
0.57001,69054.39480901763,82275.71216269732,81240.56806523091
0.5800099999999999,68914.41069154363,82135.18749116405,81100.891263311
0.5900099999999999,68770.91505632427,81990.91912186956,80957.50244302057
0.6000099999999999,68631.3126620089,81850.73310240041,80818.16410230318
0.6100099999999999,68495.64667752851,81714.65881777242,80682.9060290197
0.62001,68358.07539229841,81576.53311249432,80545.61468303818
0.63001,68225.6286114041,81443.77809683267,80413.65220726888
0.64001,68095.34479931407,81313.29339561689,80283.94223109847
0.65001,67963.65867258667,81181.29856674587,80152.73549704211
0.66001,67835.8035644704,81053.32463200037,80025.51811578695
0.67001,67712.77595599268,80930.40831305785,79903.3190404403
0.68001,67589.09087648842,80806.78031769027,79780.41473121564
0.69001,67468.37190897117,80686.26378895107,79660.5975469469
0.70001,67349.42743786614,80567.61184258971,79542.63023360263
0.7100099999999999,67234.61380399781,80453.30140091384,79428.97013268796
0.7200099999999999,67121.08378277232,80340.3485288883,79316.65654098388
0.7300099999999999,67008.39644574032,80228.2865768816,79205.22662325707
0.74001,66899.52040377057,80120.24897980138,79097.78853095224
0.75001,66794.54609995095,80016.30798367145,78994.41484544697
0.76001,66690.0849926022,79912.90937173359,78891.57914023122
0.77001,66590.9373029537,79815.13265464065,78794.31943468552
0.78001,66495.40023384514,79721.1785939492,78700.85108336459
0.79001,66397.7227285774,79624.99660387781,78605.17153982277
0.80001,66309.49934314215,79538.82058394482,78519.4161636375
0.81001,66226.50625487008,79458.21863531109,78439.18777093581
0.82001,66143.19718558148,79377.28203559986,78358.62747196917
0.83001,66068.07026579113,79305.08219482309,78286.72946806994
0.8400099999999999,66001.67538921077,79242.1299750238,78224.00325039779
0.8500099999999999,65923.9051495257,79167.28181863339,78149.4726930358
0.8600099999999999,65873.25732821105,79121.16460704891,78103.43719358965
0.87001,65817.47539210673,79069.81098486879,78052.2003075138
0.88001,65763.88277738153,79020.78165854453,78003.2684320188
0.89001,65735.51148556899,78998.83620882957,77981.18361487011
0.90001,65698.54199538035,78967.85369814154,77950.1331323229
0.91001,65685.53139555777,78962.6779887064,77944.66074432863
0.92001,65673.36606103403,78958.73089285065,77940.39375097712
0.93001,65691.13758832321,78986.8968010115,77967.96031615823
0.94001,65688.01803192466,78993.91292524699,77974.51211013929
0.95001,65750.22585949076,79070.98194588677,78050.50810735975
0.9600099999999999,65816.94346240615,79154.3468294538,78132.68842973569
0.9700099999999999,65917.33677236231,79275.88531126366,78252.63038709723
0.9800099999999999,66104.92196769401,79494.67769448714,78468.8350229248
0.99001,66450.2778991159,79891.84338240023,78861.50529870937
