temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion
124.60559,0.0006253276419746875,4.315691021188418e-06,6.816000853898922e-10,4.909779763949962e-05,9.53511676728572e-192,1.8864651437467504e-34,1.3764577137434915e-27,0.00016430467115035262,1.7438164051809715e-09,6.526565883245142e-12,8.691281592831782e-06,6.448039463978744e-131,4.234260769624938e-37,8.678559866096301e-24,9.015830828300888e-05,9.436379842871094e-08,1.6507728367388736e-08,9.022492006804696e-08,1.4386294973694601e-126,1.2782858587734802e-59,1.5593670360408702e-31
125.5605,0.0006679393602480655,4.706963587271813e-06,7.810697626860434e-10,5.152024551479978e-05,6.436664961389495e-191,2.5961959612791657e-34,1.7476000851379357e-27,0.00017683617176646716,1.999242176042793e-09,7.650748989194278e-12,9.165801797385526e-06,2.1218939662125744e-130,5.8217386350724945e-37,1.0503964816187772e-23,9.703484642131972e-05,1.0381992094719785e-07,1.8163695218202485e-08,9.661477750048443e-08,4.1601640975358355e-126,2.058176576928022e-59,1.979613454689166e-31
126.51542,0.0007134496218680626,5.133806386635516e-06,8.951468751096013e-10,5.40596391495972e-05,4.345966577234786e-190,3.567054155073507e-34,2.21897453645037e-27,0.00019032244286034902,2.2913262751301542e-09,8.974491226376989e-12,9.666442380171588e-06,7.014754656848768e-130,8.003580251090463e-37,1.2716031898564631e-23,0.00010443068463828496,1.1422775644173893e-07,1.9981219810559043e-08,1.0344837503239675e-07,1.2014041506677383e-125,3.321888388752511e-59,2.51343998648565e-31
127.47033,0.0007620553090242603,5.599899098584388e-06,1.0259181991073385e-09,5.6724331812427375e-05,2.9340397504464065e-189,4.9061689051346684e-34,2.8194214302987063e-27,0.00020483614386755593,2.6259813360278186e-09,1.0524400478957748e-11,1.0197556737562018e-05,2.3104485229830324e-129,1.100549337106001e-36,1.5391194325422823e-23,0.00011238770197250579,1.2567271505121083e-07,2.1980496862151253e-08,1.1077008667373136e-07,3.472921218523139e-125,5.358269708378258e-59,3.1895120885581987e-31
128.42525,0.0008139669136589554,6.107694842655e-06,1.1761661032749514e-09,5.951850013755808e-05,1.9805280626326172e-188,6.740756112718459e-34,3.580617886279669e-27,0.0002204555430221799,3.0103025190375037e-09,1.2340388573183274e-11,1.0754791473184764e-05,7.63852323731463e-129,1.512842166615603e-36,1.8632861736792158e-23,0.0001209310258471429,1.382402069144902e-07,2.418172109067197e-08,1.1857991242448826e-07,1.0030319546483068e-124,8.636699208768647e-59,4.049475802394479e-31
129.38016,0.0008694089549442363,6.6620998579204994e-06,1.3479773640592126e-09,6.245049739352483e-05,1.3368615653851457e-187,9.264987416583748e-34,4.545115259075422e-27,0.00023726485728403106,3.4502024577439742e-09,1.44690193063414e-11,1.1342499983411878e-05,2.5178967222614194e-128,2.0801209867802748e-36,2.2553435915313744e-23,0.0001301444143393986,1.521498581029742e-07,2.6605087213814042e-08,1.2696660030456245e-07,2.8995344122445613e-124,1.392262518737165e-58,5.142008319343718e-31
130.33508,0.0009286213152086309,7.266793823685746e-06,1.5448299422047425e-09,6.552450021459539e-05,9.02264907550815e-187,1.273999019299246e-33,5.769648688262186e-27,0.00025535467724761775,3.9539588391659005e-09,1.696350844676108e-11,1.1960682268243364e-05,8.320750371533453e-128,2.8625745318349945e-36,2.7319271499296405e-23,0.0001400278674492729,1.6740166861666277e-07,2.9270789949270324e-08,1.3593015031395392e-07,8.374747722028097e-124,2.244365340424535e-58,6.526603984388297e-31
131.28999,0.0009918601583866753,7.9254564192556e-06,1.7708973906050858e-09,6.874886186930525e-05,6.1042308442804085e-186,1.7513934276960497e-33,7.325137098310239e-27,0.000274822477032922,4.5322144037558576e-09,1.9890375704853504e-11,1.2613691724051268e-05,2.744379080663448e-127,3.930924564505861e-36,3.307424277052075e-23,0.0001506651432539681,1.8411765293966544e-07,3.2205755587297946e-08,1.455593104725576e-07,2.4232508384414858e-123,3.616395307548265e-58,8.289800026593503e-31
132.24491,0.0010593989319638997,8.644220443471491e-06,2.0296576700048638e-09,7.213193562618996e-05,4.1252649335696587e-185,2.4075596552260187e-33,9.30141112688193e-27,0.00029577320915797164,5.194429365249469e-09,2.3322792762070983e-11,1.3301528350835595e-05,9.048388272372614e-127,5.405548553262832e-36,4.004315329426898e-23,0.00016215784030113064,2.0254184004020123e-07,3.543017884558976e-08,1.5585408078037353e-07,6.98771438045281e-123,5.8260856756528e-58,1.0523542251841202e-30
133.19982,0.0011315296194080594,9.427992135406567e-06,2.326675517595469e-09,7.567789811951727e-05,2.7869974314437475e-184,3.311462111517302e-33,1.1807213124831683e-26,0.00031831972944782014,5.9536115175332165e-09,2.7347235241948065e-11,1.4028545544968397e-05,2.988590819475856e-126,7.429394741913981e-36,4.84508066358233e-23,0.00017452614428736628,2.2279624440237963e-07,3.898444915953147e-08,1.668588352473492e-07,2.0166799255274236e-122,9.3933635901745e-58,1.3363045080545904e-30
134.15474,0.0012085641595911973,1.0282904293902259e-05,2.6668200784193704e-09,7.939927925209045e-05,1.8720947147552412e-183,4.550143255323876e-33,1.4989108869398064e-26,0.00034258347688891425,6.823951181210535e-09,3.2070134681142656e-11,1.4794743306449673e-05,9.859697072363878e-126,1.0213123700281732e-35,5.865688849963522e-23,0.0001878367266421281,2.4512489499441973e-07,4.288876124681592e-08,1.7866232189337953e-07,5.831114247020454e-122,1.5141447031387605e-57,1.6965157240388443e-30
135.10965,0.001290835281743798,1.1215089717800003e-05,3.056351681816885e-09,8.330443229244502e-05,1.2666564571452386e-182,6.257514561651855e-33,1.9031487564203794e-26,0.0003686951534834618,7.820821203601811e-09,3.760457458735379e-11,1.5604475031651478e-05,3.25435795195182e-125,1.4042631915982235e-35,7.097612387709984e-23,0.00020216128427950127,2.6964980630043096e-07,4.71902361153931e-08,1.9126454071846455e-07,1.6867258491789617e-121,2.4384596283589578e-57,2.154081322721545e-30
136.06457,0.001378698592840174,1.2231907765709514e-05,3.502921841426179e-09,8.739753387484874e-05,8.561905984030285e-182,8.600965374258886e-33,2.4137650126063665e-26,0.00039679540410379987,8.964324538895243e-09,4.4096898323486066e-11,1.6457740720573804e-05,1.0732126177263738e-124,1.9309146161542841e-35,8.590308061183797e-23,0.0002175770421466663,2.9673702177274185e-07,5.192253162808442e-08,2.047986137524467e-07,4.868992684806574e-121,3.933250171488496e-57,2.7327990420956463e-30
137.01948,0.0014725334960480347,1.3340717796240514e-05,4.015037649228594e-09,9.16994671706404e-05,5.776969187201293e-181,1.1821536348155978e-32,3.066219117732906e-26,0.000427035411364966,1.0276929194712937e-08,5.168014531036189e-11,1.7358893769588716e-05,3.5394254186669896e-124,2.6546841453298995e-35,1.0397728726052693e-22,0.00023416708825620792,3.26508555895462e-07,5.7126037220275596e-08,2.1926454099532597e-07,1.4062207987730789e-120,6.345134429484949e-57,3.468365489150579e-30
137.9744,0.0015727452781138724,1.4550105727771007e-05,4.602004041400289e-09,9.621023217982002e-05,3.905080535907527e-180,1.6254006170858422e-32,3.8936065698861255e-26,0.0004595780853698422,1.1778738125243092e-08,6.059378650546154e-11,1.8307934178696204e-05,1.1676608831396185e-123,3.647798260207043e-35,1.258731545190133e-22,0.000252020792476501,3.592084376368102e-07,6.28478738999166e-08,2.3475107046699735e-07,4.063467180037887e-120,1.023014559955109e-56,4.404049278418986e-30
138.92931,0.0016797663617941945,1.5874790277520433e-05,5.2747605956673924e-09,0.00010092982890238757,2.640006837041388e-179,2.2346978283636703e-32,4.94320665204621e-26,0.0004945985735999309,1.3505227131994293e-08,7.10373810400186e-11,1.9309215344268328e-05,3.844886544053762e-123,5.017091964052802e-35,1.5235501450925656e-22,0.00027123430908017386,3.9520271044911527e-07,6.914862582008599e-08,2.513469501873558e-07,1.1745909338775255e-119,1.6490934975847272e-56,5.5939361780666705e-30
139.88423,0.0017940586437271541,1.7309865206415644e-05,6.0458453605142625e-09,0.00010590002368102067,1.7792880586674142e-178,3.0716445471518956e-32,6.276482432087398e-26,0.0005322852806969062,1.54800467493056e-08,8.327700775567782e-11,2.036273726630508e-05,1.2694238359193617e-122,6.897989908895878e-35,1.8441200291849843e-22,0.00029191116305064845,4.3485741778470553e-07,7.608214556129803e-08,2.690965541663488e-07,3.3925344859816195e-119,2.6600629470443184e-56,7.102929109892598e-30
140.83914,0.0019161149973500292,1.8879861709822367e-05,6.92962996532982e-09,0.00011107905017304172,1.2011383219501902e-177,4.223283232204494e-32,7.969080762777985e-26,0.0005728408882441662,1.7738672778685596e-08,9.764526520449518e-11,2.147285334117852e-05,4.1840389643037254e-122,9.48610548099995e-35,2.232130982862063e-22,0.000314162752630604,4.784165886118001e-07,8.368882255893843e-08,2.880886304238713e-07,9.79992696983789e-119,4.284835276532948e-56,9.017565302962056e-30
141.79406,0.0020464618612570993,2.059704538542347e-05,7.94259298812208e-09,0.00011655044106380588,8.10584986559728e-177,5.803438637276664e-32,1.0115560210078338e-25,0.0006164836294937718,2.03284062888124e-08,1.1447475193852662e-10,2.2643916965260694e-05,1.3824689004344314e-121,1.3037240800863677e-34,2.699722398649041e-22,0.0003381088518704398,5.263682808668371e-07,9.210328826429285e-08,3.0845630098976575e-07,2.8336363419789978e-118,6.906134634774602e-56,1.145142487042323e-29
142.74897,0.002185660825612541,2.2461416233218957e-05,9.103605843891351e-09,0.0001222724300106356,5.4814192660857e-176,7.979500106126051e-32,1.2843574838034954e-25,0.0006634480542026111,2.3296548348364125e-08,1.3423110593065049e-10,2.3880281534923665e-05,4.560850103785705e-121,1.7920051865676301e-34,3.2662273831601873e-22,0.00036387836445097015,5.790785380021448e-07,1.0132554267736127e-07,3.302439398739796e-07,8.180273213959397e-118,1.1130542691445036e-55,1.453972223269063e-29
143.70389,0.00233431163798538,2.4497505448574552e-05,1.0434315360312154e-08,0.0001282867833562084,3.7036888311712664e-175,1.0972421572512745e-31,1.630914628048244e-25,0.0007139866432865229,2.6702225293188413e-08,1.573799651537451e-10,2.5181947050167422e-05,1.5045551583720404e-120,2.4638619324655764e-34,3.9541262929237224e-22,0.0003916100775061194,6.371574324382709e-07,1.1149021724942941e-07,3.5358466910635543e-07,2.3609445750335702e-117,1.794014405459071e-55,1.8460940424711408e-29
144.6588,0.002493054290734881,2.6717578629173125e-05,1.1959519397493636e-08,0.00013459350110052435,2.4948955119316154e-174,1.508350385520051e-31,2.070611959763955e-25,0.0007683709135836436,3.060456345913291e-08,1.845865267119224e-10,2.6557620303736077e-05,4.959890740438571e-120,3.38926372132837e-34,4.785899484467866e-22,0.0004214531641713848,7.009710076275439e-07,1.2266462770614007e-07,3.78567236706788e-07,6.828975788692541e-117,2.8916383791580553e-55,2.3442239672781943e-29
145.61372,0.0026625720268454982,2.91461669703804e-05,1.3707646806562323e-08,0.00014119258324358342,1.685107177575893e-173,2.0734568100458607e-31,2.628507498930126e-25,0.000826893032508532,3.5074514449214784e-08,2.1644946799888311e-10,2.8007301295629628e-05,1.6380961786505804e-119,4.660750732042289e-34,5.793019456932127e-22,0.00045356818868076324,7.712513504746208e-07,1.3498340549877895e-07,4.052803906951725e-07,1.968661956900613e-116,4.6608349157123396e-55,2.977027454818099e-29
146.56863,0.0028435939282847596,3.178327047219638e-05,1.5711272167852332e-08,0.0001481257961280632,1.1370449161877239e-172,2.8501433650813337e-31,3.3376967436328855e-25,0.0008898671777609036,4.0194855133620745e-08,2.538335452499727e-10,2.953534342222013e-05,5.409951050677403e-119,6.406224024856662e-34,7.011454780761656e-22,0.0004881279439475232,8.486085334000493e-07,1.4851386635298885e-07,4.3390162711129866e-07,5.697378653191553e-116,7.513213005259043e-55,3.777496823671996e-29
147.52355,0.0030368981723244634,3.4665685927669665e-05,1.8007748779760893e-08,0.0001553931397539637,7.682461515255891e-172,3.9214351651302625e-31,4.236003120256381e-25,0.000957631321943347,4.607201291687655e-08,2.976700344109479e-10,3.114610007987963e-05,1.7833333181618899e-118,8.806249802476426e-34,8.490662240318539e-22,0.0005253182053868993,9.336526288243767e-07,1.6339064172005546e-07,4.645196939750616e-07,1.651922883495549e-115,1.2113124000300183e-54,4.794309265189109e-29
148.47846,0.003243315037375635,3.780567893448312e-05,2.0639876427211306e-08,0.00016299461412128488,5.189136121779268e-171,5.3877658164472336e-31,5.380161768376834e-25,0.0010305490171790385,5.2800589936338426e-08,3.490232508483877e-10,3.284392466498018e-05,5.884895783897351e-118,1.2101583001841493e-33,1.0280098619964858e-21,0.0005653389872872507,1.0272377381363697e-06,1.7974836305126447e-07,4.97312087326251e-07,4.769901500221595e-115,1.9550970664181458e-54,6.08695912435182e-29
149.43338,0.003463730827273055,4.1240046285685325e-05,2.365671522446719e-08,0.0001709719855727044,3.5026238041159215e-170,7.409829089039587e-31,6.831635755868482e-25,0.0011090113496930504,6.052248939804072e-08,4.092901084809272e-10,3.46375239702659e-05,1.9468848644693253e-117,1.663830884480299e-33,1.244270891797963e-21,0.0006084052966327559,1.130217962724795e-06,1.977216617979015e-07,5.324119291947097e-07,1.3759537443290843e-114,3.146596774709807e-54,7.731166476592259e-29
150.38829,0.0036990908771102095,4.498105357895916e-05,2.711448988492608e-08,0.00017936702045089978,2.365438373919453e-169,1.0188492195416497e-30,8.675527792095658e-25,0.0011934387244300656,6.936778924084824e-08,4.798010015167901e-10,3.652689799573677e-05,6.404531531410116e-117,2.2875366429902627e-33,1.5063918489170094e-21,0.0006547485569907248,1.243447403978419e-06,2.175124851368951e-07,5.699967156202274e-07,3.979626609842586e-114,5.074659939036313e-54,9.818877127792287e-29
151.34321,0.003950404312477975,4.906549760735322e-05,3.107765397710729e-08,0.00018813795241319348,1.5971781709929894e-168,1.4004969233090805e-30,1.1015852299614764e-24,0.0012842834145082578,7.95020432051344e-08,5.622854424266676e-10,3.852075353413691e-05,2.1175431729557117e-116,3.1452261058387056e-33,1.8233648759649126e-21,0.0007046176136085256,1.3679021777701177e-06,2.3932278024517377e-07,6.10243942642594e-07,1.1490633518175773e-113,8.179780390947914e-54,1.2469079767916678e-28
152.29812,0.004218747222290401,5.3517909566233234e-05,3.5620065475383585e-08,0.00019736831414494065,1.078263153674975e-167,1.9254299053330553e-30,1.3984991270770318e-24,0.0013820317707459854,9.112628083278118e-08,6.59404219627007e-10,4.062344398183836e-05,6.97083895234687e-116,4.326430015200157e-33,2.207329365466912e-21,0.000758280241058974,1.5045583999727673e-06,2.632871785740231e-07,6.533311063015995e-07,3.3134333881703643e-113,1.3184079165772887e-53,1.5833214547829678e-28
153.25304,0.004505268169482128,5.837508624864779e-05,4.082639881204349e-08,0.00020701633930346374,7.280006327493741e-167,2.6485518703660823e-30,1.7753150124290984e-24,0.0014872067711156726,1.0448883273434872e-07,7.731529244301444e-10,4.283932273521319e-05,2.2928686487844966e-115,5.944002247765202e-33,2.670424709948246e-21,0.0008160243158534145,1.655856360268558e-06,2.8967494302601456e-07,6.994800766469811e-07,9.581534731073238e-113,2.127183476144962e-53,2.0105990232928182e-28
154.20795,0.004811191781311255,6.366155884996262e-05,4.6793675180018954e-08,0.00021716556057411787,4.914567813060278e-166,3.6394967854113414e-30,2.252835770528956e-24,0.001600370570197687,1.1974342738304085e-07,9.068575423566391e-10,4.5177096587005495e-05,7.581378451871056e-115,8.170985414459404e-33,3.232433623153748e-21,0.0008781595753613414,1.8217960586574896e-06,3.186880207780766e-07,7.487352276886867e-07,2.7689383055014876e-112,3.4270013397358646e-53,2.551456704950857e-28
155.16287,0.005137824844524661,6.943865535859204e-05,5.3633126719844434e-08,0.0002278159779569031,3.31895177994884e-165,5.0053938304737246e-30,2.8627385209733296e-24,0.001722127898452179,1.372448227939434e-07,1.0631788618229391e-09,4.7641118933587324e-05,2.498993939968716e-114,1.1233087268663931e-32,3.9113403903059955e-21,0.0009450192092138653,2.0048177848217524e-06,3.5059567473278054e-07,8.015402995261908e-07,7.997713442829012e-112,5.521152342187874e-53,3.2383459606565663e-28
156.11778,0.005486560563624196,7.573090696990182e-05,6.147224156057474e-08,0.00023896759145181936,2.2377205361961165e-164,6.88015448055935e-30,3.633390833550328e-24,0.0018531286116729615,1.5734777698214235e-07,1.2467732625578276e-09,5.024009656770278e-05,8.249094374247369e-114,1.544629866511242e-32,4.734121439238851e-21,0.0010169613669491035,2.2061416836024416e-06,3.857344835183406e-07,8.583390322589684e-07,2.3105444884697476e-111,8.900678787524222e-53,4.114535404942588e-28
157.0727,0.005858885240499911,8.259964167230623e-05,7.0457066229798e-08,0.00025066216740154425,1.5125473983048714e-163,9.457950374427083e-30,4.612071991240137e-24,0.001994071515168328,1.8028879529102816e-07,1.461631927185976e-09,5.297838288572394e-05,2.724025177186494e-113,2.123194074344972e-32,5.732249269091823e-21,0.0010943714194802637,2.4269878998406523e-06,4.243737100373281e-07,9.191314258870193e-07,6.682143373776368e-111,1.434547139389945e-52,5.223293652341568e-28
158.02761,0.006256383284154988,9.009392185653678e-05,8.075516887619e-08,0.00026294147214875547,1.0213733664846565e-162,1.2999908888338853e-29,5.855517133618975e-24,0.0021457075080875054,2.0665914107907736e-07,1.7137416296443915e-09,5.5869038076766935e-05,8.988469457650623e-113,2.9206948029584363e-32,6.941692450310065e-21,0.0011776635504991116,2.6697967232185742e-06,4.669172486436e-07,9.839174804103437e-07,1.932549309108473e-110,2.3155348024904455e-52,6.629523624652468e-28
158.98253,0.006680744391311465,9.826280991332488e-05,9.255839381442407e-08,0.0002758055056934529,6.895064634383537e-162,1.787428657856148e-29,7.43464518515712e-24,0.002308844002474041,2.3681357236137576e-07,2.0097543409741933e-09,5.8916415537203825e-05,2.969410634255311e-112,4.01161561096742e-32,8.402915624644371e-21,0.0012672833529763635,2.937008443418398e-06,5.137016779653705e-07,1.0535846760278912e-06,5.575548380197323e-110,3.730892031733873e-52,8.419762550940576e-28
159.93744,0.0071337693910893145,0.0001071676338310849,1.0608675684120487e-07,0.00028929603437831414,4.657372373136002e-161,2.4569860328867287e-29,9.439286783516921e-24,0.002484348322537645,2.714616051680951e-07,2.356322032216501e-09,6.212922205977871e-05,9.787763672149953e-112,5.516333966841881e-32,1.0169871647762472e-20,0.0013637097555974625,3.2310633501223134e-06,5.651982080821396e-07,1.1281330127396617e-06,1.6108101576904205e-109,6.012794503371235e-52,1.0691364813904337e-27
160.89236,0.007617378427557158,0.00011688198719591403,1.2159241011051742e-07,0.00030345482454601684,3.1370170426612294e-160,3.3809752104289295e-29,1.1982912207850818e-23,0.002673152888543744,3.110762501860165e-07,2.7627574628288803e-09,6.551616443723572e-05,3.2207880044337363e-111,7.585321706169263e-32,1.2310001589249024e-20,0.0014674577867791253,3.554401733012511e-06,6.218107333477641e-07,1.2075624905456554e-06,4.653785852364637e-109,9.688390573192176e-52,1.3574136257141683e-27
161.84727,0.008133617388879254,0.0001274794635939094,1.3936437216023968e-07,0.0003183236425392385,2.1257979464902456e-159,4.646438649236726e-29,1.5212087235397384e-23,0.002876259125976095,3.56485276117007e-07,3.239703786477123e-09,6.908594946231894e-05,1.0632614711003927e-110,1.0429239398771993e-31,1.489973866129998e-20,0.0015790810036535824,3.910684026612276e-06,6.841450952930296e-07,1.2927605896448216e-06,1.3450557138729184e-108,1.561700427323735e-51,1.7235742761966604e-27
162.80219,0.008684667008315777,0.00013903365661116826,1.5973388397168935e-07,0.00033390248835797923,1.4341826062173558e-158,6.387287824316236e-29,1.9315928998077356e-23,0.0030947433292807082,4.0863470433462893e-07,3.799134551035243e-09,7.285163732414453e-05,3.516285968292663e-110,1.4333983532266216e-31,1.8037996432639502e-20,0.0016991746748755104,4.302350520603799e-06,7.528071354487217e-07,1.3841710501366353e-06,3.884440360484852e-108,2.5149001939570638e-51,2.1881710247409153e-27
163.7571,0.00927285004482855,0.00015166722222451927,1.8308059973974918e-07,0.0003502331283449166,9.682344812203019e-158,8.777607653175407e-29,2.451665012589759e-23,0.0033297611659010326,4.683523035407493e-07,4.455018895689591e-09,7.68219348154566e-05,1.1587527862280131e-109,1.9705828062738042e-31,2.18371766859087e-20,0.0018283782933643494,4.733061649510364e-06,8.282007481686972e-07,1.4817938720210968e-06,1.1224012018413859e-107,4.053017999206299e-51,2.7777058977481775e-27
164.71202,0.009900641720007963,0.0001654046916293281,2.0983961235357127e-07,0.0003673573288427281,6.529495362528817e-157,1.2065134364575556e-28,3.1135749743123346e-23,0.003582554304858044,5.368206004523209e-07,5.226647536459412e-09,8.10099021253713e-05,3.8227901433938114e-109,2.709399519008164e-31,2.64231694176656e-20,0.0019673795966920074,5.207697992696352e-06,9.109990907093847e-07,1.5865165354971553e-06,3.2439124255931273e-107,6.53711436073558e-51,3.529498075252851e-27
165.66693,0.01057067748314662,0.00018036872080242345,2.4050966138393416e-07,0.000385358622536769,4.417735694666792e-156,1.6584646646031974e-28,3.955146211359609e-23,0.0038544556856215948,6.15340374457992e-07,6.127989612531055e-09,8.540683246114453e-05,1.260620043979194e-108,3.725084409223425e-31,3.1998297836664185e-20,0.0021169172473413317,5.7299199846850485e-06,1.0025484775836408e-06,1.6983390405648112e-06,9.372722627542604e-107,1.0537664896454247e-50,4.4814075949709984e-27
166.62185,0.011285764617102078,0.00019668196572063395,2.756624540180387e-07,0.0004042370094270392,2.9724597008486437e-155,2.280483466006607e-28,5.0189300784137484e-23,0.004146896826544864,7.05330657618106e-07,7.184828163659901e-09,9.006496657924092e-05,4.162046868615212e-108,5.1244724801866735e-31,3.8742404795130214e-20,0.002277785355642278,6.304608204840834e-06,1.1028489087914655e-06,1.8181488674230137e-06,2.7051982825473785e-106,1.6993426952289064e-50,5.687520225068425e-27
167.57676,0.012048890838324632,0.00021446708236078825,3.159531685009564e-07,0.0004240342558562165,2.0156130963318772e-154,3.1375169060457493e-28,6.37111757164701e-23,0.004461414113517267,8.08446987336397e-07,8.423990589054781e-09,9.498430447966046e-05,1.3723567086165724e-107,7.04298838392661e-31,4.688029385834589e-20,0.00245083674633692,6.9366432325280885e-06,1.2132466988457155e-06,1.946389756171238e-06,7.826826388372291e-106,2.7391969861016286e-50,7.218147464160675e-27
168.53168,0.012863237405637542,0.0002339693826765437,3.621326965574509e-07,0.0004447921281669782,1.3591158919504936e-153,4.315937886099571e-28,8.087355543827688e-23,0.004799656873235065,9.265814063599895e-07,9.876927407798106e-09,0.00010016484616240319,4.524361304471155e-107,9.683769098486288e-31,5.672669001770629e-20,0.0026369879003060055,7.632125791952288e-06,1.3350881622592475e-06,2.0839491870084338e-06,2.261311673573292e-105,4.414517788063237e-50,9.165235118129614e-27
169.48659,0.01373218855521898,0.0002551888666679002,4.1506176391260103e-07,0.00046655239270200206,9.169875556709645e-153,5.929571159923269e-28,1.026693048921417e-22,0.00516339434170864,1.0625719788095706e-06,1.1580517147341844e-08,0.00010560659162746908,1.4929932961915783e-106,1.3310140336143737e-30,6.868623969071937e-20,0.0028372228911985845,8.397156607318908e-06,1.4690464562884899e-06,2.2308271599346007e-06,6.53647823052756e-105,7.115250460191002e-50,1.163695472330685e-26
170.44151,0.014659345861813477,0.00027837084628851513,4.757269289112257e-07,0.0004893985821466433,6.1970610890481495e-152,8.152501645024796e-28,1.303749647185295e-22,0.005554525182223641,1.2174829787303974e-06,1.3578004271424305e-08,0.00011135307483857864,4.921952270761417e-106,1.8298281685867573e-30,8.316358929489311e-20,0.003052599080981259,9.239056547674516e-06,1.6164678954462993e-06,2.3883548952481635e-06,1.885838685332808e-104,1.1469640303220525e-49,1.4773929276923473e-26
171.39642,0.01564853859216344,0.0003036379775152171,5.452588070321865e-07,0.0005133306965009019,4.181412516034987e-151,1.1205683275164244e-27,1.655507512557864e-22,0.005975085218684421,1.394861986273329e-06,1.5920090103320902e-08,0.00011740429579573189,1.6250705190590232e-105,2.515227379687574e-30,1.0065330667384834e-19,0.003284251224083967,1.0165146482065688e-05,1.778025636989104e-06,2.5569761330485968e-06,5.453834834369828e-104,1.849587797696468e-49,1.8760050390743218e-26
172.35134,0.016703839736128913,0.00033111291632483475,6.249534951265734e-07,0.0005384322684501328,2.823855228349317e-150,1.5403808016605983e-27,2.1018239438908008e-22,0.006427257888374939,1.598256581589224e-06,1.8666229960197158e-08,0.00012380378846264936,5.35736047984081e-105,3.455676352109112e-30,1.2182980252343168e-19,0.003533398251804233,1.1183967424380084e-05,1.9564123099426177e-06,2.73757835353485e-06,1.5761379264921219e-103,2.9833178231618665e-49,2.381706971424588e-26
173.30625,0.017829576944587,0.0003611636306478541,7.16295873754695e-07,0.0005647868306796914,1.9070235331048347e-149,2.1175392589369585e-27,2.6691753396530085e-22,0.006913383250029132,1.8323968715458939e-06,2.1886123194621924e-08,0.00013055155283933105,1.7688424484543885e-104,4.7497341381611485e-30,1.4745740896560258e-19,0.0038013479627594946,1.2304060388505373e-05,2.1523010715632683e-06,2.9306052968063983e-06,4.55482540226477e-103,4.810284042542413e-49,3.0253276125976537e-26
174.26117,0.019030350313955342,0.00039391277646110375,8.209894480892664e-07,0.0005923943831895778,1.2873330102426682e-148,2.9076169614730436e-27,3.387820440951805e-22,0.007435969541355173,2.0996479095772443e-06,2.5661502574777422e-08,0.00013764758892577698,5.830840002944814e-104,6.532825389872383e-30,1.7848030097454634e-19,0.004089504477355971,1.353640667801141e-05,2.367711393620342e-06,3.1373881831616667e-06,1.3158732031924613e-102,7.749316656328511e-49,3.8420227119012923e-26
175.21608,0.02031104424254113,0.000429605665718241,9.409846585158709e-07,0.0006213802250078246,8.691933172434342e-148,3.99899548277289e-27,4.300310602469356e-22,0.007997703036923796,2.4071048559849923e-06,3.008819639548202e-08,0.00014513543068570762,1.9282909826257259e-103,8.985516309947752e-30,2.1606745708973034e-19,0.004399373765821761,1.4890767451626954e-05,2.6046627478831224e-06,3.3588144927996046e-06,3.801684334053088e-102,1.2493651858435307e-48,4.875060883868146e-26
176.171,0.02167684655099121,0.0004686102663497519,1.0785178337932996e-06,0.0006517861224771094,5.86807950268929e-147,5.4988040028413906e-27,5.458653035483864e-22,0.008601461390310273,2.7594978176369497e-06,3.52785697515623e-08,0.00015305861208284353,6.359561042069826e-103,1.2356085427106543e-29,2.614777772767349e-19,0.004732571940256482,1.637934415776296e-05,2.8658477633773234e-06,3.595771705919161e-06,1.0980535444728175e-101,2.0148134832915068e-48,6.189345050297181e-26
177.12591,0.023133261340586086,0.000511049234332465,1.2361529265824868e-06,0.00068365384194011,3.961056125444882e-146,7.561040717935578e-27,6.933766664465604e-22,0.00925032417183711,3.162739428117881e-06,4.136436492948764e-08,0.00016141713311718472,2.099857820273337e-102,1.6983094371420507e-29,3.1632984720559193e-19,0.005090831536487065,1.8026539693241326e-05,3.1532859118722303e-06,3.8495910428187605e-06,3.176705955623514e-101,3.2496404537028644e-48,7.86059528662052e-26
178.08083,0.024686129282625844,0.0005574131935736947,1.4168274225283392e-06,0.0007171086824248587,2.67684743465416e-145,1.0393268414314935e-26,8.80602627048089e-22,0.009947587740388335,3.6251073744464563e-06,4.850006730471696e-08,0.00017021099378873117,6.913588688419457e-102,2.3348053016769476e-29,3.8287170252912346e-19,0.005476010811214321,1.9832354058062053e-05,3.468996665137128e-06,4.1211599836973536e-06,9.166225016619594e-101,5.2354733008556325e-48,9.980757398720032e-26
