conversion,Friedman
1e-05,65501.77230910199
0.01001,71784.58531515417
0.02001,72252.73410099742
0.03001,72408.7667603139
0.040010000000000004,72504.49290956456
0.050010000000000006,72554.21918385797
0.06001,72544.21354369215
0.07001,72479.27090752704
0.08001,72433.67788261056
0.09000999999999999,72323.41186065998
0.10001,72205.30779922465
0.11001,72088.13531650402
0.12000999999999999,71955.10398997807
0.13001000000000001,71801.00962212711
0.14001000000000002,71649.18946375564
0.15001,71498.53249109005
0.16001,71331.3656989492
0.17001000000000002,71163.21601181173
0.18001,70995.99530506859
0.19001,70828.94235167436
0.20001000000000002,70655.685989954
0.21001,70482.90160767632
0.22001,70311.03274964097
0.23001000000000002,70139.09386514494
0.24001,69966.21290728633
0.25001,69794.18982481676
0.26001,69622.72640662556
0.27001000000000003,69452.67240192696
0.28001000000000004,69283.3641385109
0.29001,69114.98925362175
0.30001,68946.88972700546
0.31001,68780.9915030704
0.32001,68617.44398807304
0.33001,68454.08849910619
0.34001000000000003,68291.77495946256
0.35001000000000004,68131.40697772497
0.36001,67973.86488059809
0.37001,67815.83075154133
0.38001,67659.17501676218
0.39001,67506.53731183999
0.40001000000000003,67355.2403825125
0.41001000000000004,67204.36512138015
0.42001,67053.00212765114
0.43001,66908.51842966382
0.44001,66762.66906615713
0.45001,66618.475093167
0.46001000000000003,66475.73692678384
0.47001000000000004,66338.56503866107
0.48001,66201.14851968088
0.49001,66063.44902749638
0.50001,65931.45790691755
0.51001,65799.92594520652
0.52001,65669.11831345588
0.53001,65538.02011416691
0.54001,65413.36485537182
0.55001,65286.26803445463
0.56001,65159.748534464765
0.57001,65039.718689734844
0.5800099999999999,64921.922046577194
0.5900099999999999,64800.78113954983
0.6000099999999999,64685.85708930208
0.6100099999999999,64573.42405930792
0.62001,64459.142608490016
0.63001,64347.28751560724
0.64001,64240.41363375751
0.65001,64130.98747846826
0.66001,64024.02932750314
0.67001,63925.56026502649
0.68001,63822.4343304937
0.69001,63723.76549135438
0.70001,63631.096071981025
0.7100099999999999,63532.27651783795
0.7200099999999999,63443.5395356202
0.7300099999999999,63354.619921095386
0.74001,63263.449903781955
0.75001,63183.09653258886
0.76001,63100.9175536023
0.77001,63019.308949050916
0.78001,62945.49599405767
0.79001,62866.74936529329
0.80001,62799.4983877717
0.81001,62730.205939781066
0.82001,62666.29163067487
0.83001,62598.2776687144
0.8400099999999999,62551.88829682239
0.8500099999999999,62488.543764313814
0.8600099999999999,62437.487238183516
0.87001,62396.13744020786
0.88001,62352.31689303354
0.89001,62321.994269524286
0.90001,62294.281132307726
0.91001,62271.26441564341
0.92001,62260.98885337614
0.93001,62253.27829192388
0.94001,62259.058019607335
0.95001,62285.679282222634
0.9600099999999999,62354.16239022475
0.9700099999999999,62433.67815179512
0.9800099999999999,62584.780938911936
0.99001,62897.95137516555
