conversion,Friedman
1e-05,52730.5649269801
0.01001,103961.22105317775
0.02001,97124.30484932958
0.03001,93669.75538984274
0.040010000000000004,91395.60729016707
0.050010000000000006,89789.0282302798
0.06001,88517.05705800936
0.07001,87466.1270146688
0.08001,86605.94966864241
0.09000999999999999,85870.70134749232
0.10001,85250.2907841141
0.11001,84673.25618191449
0.12000999999999999,84172.1069660492
0.13001000000000001,83709.09492195565
0.14001000000000002,83304.33293181994
0.15001,82938.48903056137
0.16001,82587.13307732777
0.17001000000000002,82260.76921289842
0.18001,81964.32744768797
0.19001,81695.56808584015
0.20001000000000002,81441.41269365046
0.21001,81191.34071082034
0.22001,80968.69958574152
0.23001000000000002,80762.33012576692
0.24001,80550.92430109631
0.25001,80371.69239177513
0.26001,80190.94231441709
0.27001000000000003,80018.07965731248
0.28001000000000004,79851.54629000831
0.29001,79696.32683866276
0.30001,79563.42174395622
0.31001,79414.37858938146
0.32001,79288.77140211307
0.33001,79153.03874168353
0.34001000000000003,79033.19965912495
0.35001000000000004,78908.77541616309
0.36001,78805.4991009663
0.37001,78687.45221176656
0.38001,78598.00487423007
0.39001,78497.39588955742
0.40001000000000003,78411.15290135347
0.41001000000000004,78320.91633890118
0.42001,78228.88276821244
0.43001,78150.54599066291
0.44001,78063.07075349992
0.45001,77997.45393265237
0.46001000000000003,77914.98129819051
0.47001000000000004,77845.39480649655
0.48001,77771.47157429732
0.49001,77709.11178257655
0.50001,77646.01980154065
0.51001,77578.51689143955
0.52001,77518.87831315506
0.53001,77460.4830303003
0.54001,77404.38102350262
0.55001,77352.79900564987
0.56001,77295.69859506581
0.57001,77247.76249470132
0.5800099999999999,77192.49051213903
0.5900099999999999,77143.9492786878
0.6000099999999999,77095.20878873374
0.6100099999999999,77050.25349105116
0.62001,77005.33274561865
0.63001,76964.95469059946
0.64001,76919.52901970591
0.65001,76882.0765194697
0.66001,76841.50054947157
0.67001,76804.91128102428
0.68001,76772.82596358456
0.69001,76736.7549891956
0.70001,76708.0002748641
0.7100099999999999,76677.02437515136
0.7200099999999999,76650.89316673229
0.7300099999999999,76624.86871380097
0.74001,76598.37342969123
0.75001,76570.1007676462
0.76001,76543.54529823834
0.77001,76517.6736801153
0.78001,76490.88992336894
0.79001,76473.36649065533
0.80001,76449.7519416799
0.81001,76425.48128817743
0.82001,76401.20583567898
0.83001,76374.76434942886
0.8400099999999999,76351.87223094983
0.8500099999999999,76329.04790446756
0.8600099999999999,76302.54297358503
0.87001,76275.4371420775
0.88001,76245.13642476883
0.89001,76214.70322329398
0.90001,76180.79085190111
0.91001,76133.32547898563
0.92001,76099.35082888235
0.93001,76012.80231495424
0.94001,75974.06723400309
0.95001,75858.05334128522
0.9600099999999999,75770.46813883462
0.9700099999999999,75607.9862767588
0.9800099999999999,75377.96210807696
0.99001,75022.2786071855
