Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.973345062046174,8.492019700717142,0.9357171564666057,-649740.7642233697
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.97329888240803,8.51042589374991,0.9357177324821992,-649739.7098575959
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9732868369224691,9.094096368503854,0.9709904275778427,-1075419.0166502919
D2,1 / (-np.log(1 - a)),0.9729911703272193,8.696465213632978,0.9698472574925737,-843865.7736043415
P3,3*a**(2/3),0.9721859620650982,-12.667470149073885,0.935716407795813,-649742.4749140679
P3/2,(2/3)/a**(1/2),0.9721859620650973,16.889960198765163,0.9357164077987752,-649742.4749222631
P4,4*a**(3/4),0.9721859620650973,-11.259973465843442,0.9357164077959048,-649742.4749110288
E1,a,0.9721859620650971,-8.44498009938258,0.9357164077989213,-649742.4749207915
P2,2*a**(1/2),0.9721859620650971,-16.88996019876516,0.9357164077974566,-649742.4749162561
E2,a / 2,0.9721859620650967,-8.444980099382578,0.9357164077972631,-649742.4749154138
D1,1 / (2*a),0.9721859620650964,8.444980099382576,0.935716407799357,-649742.4749222442
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9721417740053139,9.354664089999227,0.9532022152458578,-1200806.836375709
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9717419754227556,9.730468087614774,0.9455203334492774,-1374778.0074388115
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9717419754227552,9.730468087614772,0.9455203334492782,-1374778.0074388124
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9704882691864908,8.54261634593781,0.9357133047240218,-649749.1322887803
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9697199334787754,-3.9541440461322552,0.9998603584600129,-503135.3999729836
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9647461078997908,-7.234262638717122,0.9968746621382254,-280264.46500855533
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9609415871490034,-9.118215430040038,0.9961064919119549,-215365.59655260545
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.958959734455987,-9.982571565639928,0.9628275323752562,-193761.39804467326
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9569461269230074,-10.800198379028094,0.9612912361567978,-168426.65547492943
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9528719413679455,-12.308439876028448,0.9131031427281537,-137943.30614265046
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9428404162061144,12.02732646559931,0.7868017111857397,-2251769.889781198
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9408306743491618,-16.00899199101844,0.9983786461927907,-76235.17873021308
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9147432079434075,26.539388650309792,0.7089160792346462,-2661764.5033487375
R3,3*(1 - a)**(2/3),0.7980401186849907,-55.74364009158435,0.9856685549275315,2773463.1328684157
F1/3,(3/2)*(1 - a)**(1/3),0.7980401186849905,-111.48728018316868,0.9856685549275448,2773463.13286819
G1,1 / (2*(1 - a)),0.7980401186849903,37.16242672772289,0.9856685549275485,2773463.132868032
F1/A1,(1 - a),0.7980401186849903,-37.16242672772288,0.985668554927489,2773463.1328689847
F2,(1 - a)**2,0.7980401186849903,-18.581213363861444,0.985668554927482,2773463.132869084
F3/4,4*(1 - a)**(3/4),0.79804011868499,-49.54990230363051,0.9856685549275533,2773463.132867944
R2,2*(1 - a)**(1/2),0.7980401186849899,-74.32485345544576,0.9856685549274676,2773463.1328693605
G2,1 / (3*(1 - a)**2),0.7980401186849897,18.58121336386144,0.9856685549274661,2773463.132869359
G3,1 / (4*(1 - a)**3),0.7980401186849895,12.387475575907622,0.985668554927489,2773463.1328690015
F3/2,2*(1 - a)**(3/2),0.798040118684989,-24.774951151815227,0.985668554927493,2773463.1328689163
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.7282044684831388,46.03025538072057,0.41890951895104644,-2947738.061149551
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5050562650463597,-2.7186634250779247,0.967977285952147,3355238.3777119485
F3,(1 - a)**3,0.14888817538917096,-4.195960881148357,0.9832980527945894,-765223.9228014156
B1,1 / (a - (1 - a)),2.1651531017428477e-08,-0.00020277878994740897,0.5261966557610671,1932034.1908748772
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
