Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9905621803248572,-10.307373201966195,0.9706262153310267,12843.477296287982
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9905522499064185,-10.735133910295021,0.9726974729929785,36321.48597622219
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9905392875591975,-10.040353276726147,0.0014521740696484778,-157.5989248467461
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9904835755472761,-9.725141255593128,0.9100927570972429,-15597.829871035814
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9903802629789614,-11.531043289616001,0.9974978943729941,82172.97159095263
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9901847903907894,-8.886680971118855,0.9953204239389869,-56952.21462945057
G2,1 / (3*(1 - a)**2),0.9890597106694462,6.763214897899491,0.9470866653293567,161949.47026555214
R2,2*(1 - a)**(1/2),0.9890597106694458,-27.05285959159796,0.9470866653294384,161949.47026610584
F1/A1,(1 - a),0.9890597106694451,-13.526429795798975,0.9470866653273818,161949.4702649484
F2,(1 - a)**2,0.9890597106694451,-6.763214897899488,0.9470866653272044,161949.4702649711
F3/4,4*(1 - a)**(3/4),0.9890597106694449,-18.035239727731973,0.9470866653327635,161949.47026719942
G1,1 / (2*(1 - a)),0.9890597106694446,13.52642979579897,0.9470866653237636,161949.47026360137
G3,1 / (4*(1 - a)**3),0.9890597106694441,4.508809931932992,0.9470866653255695,161949.47026407253
F3/2,2*(1 - a)**(3/2),0.9890597106694441,-9.017619863865983,0.947086665325418,161949.4702639874
R3,3*(1 - a)**(2/3),0.9890597106694441,-20.28964469369845,0.9470866653238211,161949.47026366906
F1/3,(3/2)*(1 - a)**(1/3),0.989059710669443,-40.57928938739689,0.9470866653421579,161949.4702718143
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9850114888517816,-16.32086849704705,0.9699610941053897,343894.6081053726
P3/2,(2/3)/a**(1/2),0.9815179683527393,40.03879786222652,0.9562465880984526,-324255.1754006106
P2,2*a**(1/2),0.9815179683527384,-40.03879786222649,0.9562465880933685,-324255.1753948396
P4,4*a**(3/4),0.9815179683527382,-26.692531908150997,0.9562465880935,-324255.1753980027
E2,a / 2,0.981517968352738,-20.019398931113244,0.9562465880989195,-324255.1754013136
E1,a,0.981517968352738,-20.019398931113244,0.9562465880987666,-324255.1754013299
D1,1 / (2*a),0.981517968352738,20.01939893111324,0.9562465880935116,-324255.1753967771
P3,3*a**(2/3),0.9815179683527369,-30.029098396669855,0.9562465881160099,-324255.1754189677
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9808496300328382,-18.174294661115812,0.9621851749263737,433784.656237291
D2,1 / (-np.log(1 - a)),0.9737266181435607,25.42172281592149,0.9867339723045756,-456799.4255845354
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9711655152050228,-12.79848194841309,0.951354085178087,526154.2448947335
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9685365486605414,20.021027176151083,0.9562472384817915,-324251.4583265368
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9573690913726866,19.925742437562132,0.9562475826344095,-324249.4878569132
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9525311803836108,-6.530974146973906,0.9471753951559053,158083.75790159413
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9361613494885571,43.31526670823706,0.9608152066512448,-983249.8204324064
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9054618105192278,19.240792686792442,0.9562528827441409,-324249.5555656656
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.7401209038739998,67.56778659528906,0.7525542165537094,-1707220.4349788167
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.585811303493491,-4.3684229376388135,0.985168655894474,193593.54774742833
F3,(1 - a)**3,0.3390547698131001,-3.0947091210435835,0.9918566524842162,-345452.0511085168
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.1397544743191093,-50.62145374243044,0.17399367625137008,1399486.0662369672
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.13975447431910906,-50.62145374243047,0.1739936762513703,1399486.0662369714
B1,1 / (a - (1 - a)),0.00035277546957497737,-0.011701775525502835,0.8979209267066587,192391.55265947618
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
