Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9839632750959723,-9.033254561609319,0.956277974766114,48362.13720857971
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.983957565484452,-9.087804011145847,0.9997711812189677,60484.677463433305
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9839125371859802,-9.131545177731,0.9903387507660709,73240.23453831104
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9837751023238344,-9.197306400529397,0.9895380283987478,86119.52397405243
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9836621258046718,-8.87059933214459,0.8934139361056836,25073.236559099623
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9833506339950726,-9.307231437539071,0.9997478606426352,122903.79009468317
R2,2*(1 - a)**(1/2),0.9817047662104637,-19.055451254001095,0.9438831293534528,192129.88845336076
G1,1 / (2*(1 - a)),0.9817047662104634,9.527725627000546,0.943883129354186,192129.8884519379
F2,(1 - a)**2,0.9817047662104634,-4.763862813500273,0.9438831293533835,192129.88845193904
F1/A1,(1 - a),0.9817047662104634,-9.527725627000546,0.9438831293517694,192129.88845098144
G2,1 / (3*(1 - a)**2),0.981704766210463,4.763862813500269,0.9438831293488986,192129.88844895427
F1/3,(3/2)*(1 - a)**(1/3),0.9817047662104621,-28.583176881001606,0.9438831293607653,192129.88845733463
G3,1 / (4*(1 - a)**3),0.9817047662104621,3.175908542333513,0.943883129350839,192129.88845026825
F3/2,2*(1 - a)**(3/2),0.9817047662104621,-6.351817084667026,0.9438831293506043,192129.888450118
F3/4,4*(1 - a)**(3/4),0.9817047662104621,-12.703634169334052,0.9438831293497714,192129.88844950698
R3,3*(1 - a)**(2/3),0.9817047662104617,-14.291588440500801,0.9438831293368318,192129.88844200576
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9788691795996114,-9.747868471611357,0.964713582997115,334743.8192588177
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.976954199749124,-9.857284435313144,0.9605048906094906,381618.9066256082
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9767806544859047,-6.388748455580316,0.9570116767022888,423191.0304386843
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9587465403980775,-19.231033607111005,0.9251213344006946,780447.901890567
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9587465403980773,-19.23103360711101,0.9251213344006934,780447.9018905667
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9483804326710847,-8.118933585217311,0.9417002724155769,183327.38301450465
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9458390991668374,-31.085620820408323,0.895528871605365,1102250.9146349973
P2,2*a**(1/2),0.910560886892644,-77.7461972891658,0.9394798233230518,-843945.4504878965
E2,a / 2,0.9105608868926438,-38.87309864458291,0.9394798233236648,-843945.4504950355
P3/2,(2/3)/a**(1/2),0.9105608868926438,77.74619728916579,0.939479823322947,-843945.4504910496
P4,4*a**(3/4),0.9105608868926434,-51.83079819277719,0.9394798233235789,-843945.4504936979
D1,1 / (2*a),0.9105608868926434,38.87309864458289,0.9394798233233488,-843945.450487885
P3,3*a**(2/3),0.9105608868926429,-58.30964796687432,0.9394798233241738,-843945.450496082
E1,a,0.9105608868926429,-38.87309864458288,0.9394798233234674,-843945.4504936215
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8441013727443304,36.34064979845151,0.9394880593195725,-843914.3759590675
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8414938544232858,-54.2598539395684,0.7908764222600527,1733532.5649412286
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.805616070514906,34.84016507486952,0.939492292106825,-843898.2258135242
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6779636680322915,29.721711659184265,0.9394836849336596,-843920.9682180232
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5854910376076128,-5.848973377926166,0.9836477592815012,231197.14700128147
D2,1 / (-np.log(1 - a)),0.5552375973482248,70.69919086502446,0.7646444343365384,-2100122.0878757127
F3,(1 - a)**3,0.47788696293889776,-2.857317458356544,0.9743900184496258,-1062120.4689095665
B1,1 / (a - (1 - a)),0.00043882346147592526,-0.01955712966691625,0.8877862651752134,233579.2426463813
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
