Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9838366205418281,-9.563672808548239,0.9755743575014343,216037.044247107
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9838168829027846,-9.877554411054819,0.9922868772349744,316139.4901398081
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9837567857531845,-9.383871164096318,0.9738895929698627,168365.7565392991
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9836700432673046,-9.267381550332757,0.9503969769575126,133361.28136383672
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9835274199856031,-9.125429545758502,0.9926561705357965,100962.84696365181
R2,2*(1 - a)**(1/2),0.9830513399510399,-21.127424593350252,0.9288836649103552,582198.7243663777
F3/4,4*(1 - a)**(3/4),0.9830513399510397,-14.084949728900165,0.9288836649150253,582198.7243794069
G3,1 / (4*(1 - a)**3),0.9830513399510397,3.5212374322250404,0.9288836649128452,582198.7243738142
F3/2,2*(1 - a)**(3/2),0.9830513399510397,-7.042474864450081,0.9288836649120816,582198.7243709503
G2,1 / (3*(1 - a)**2),0.9830513399510392,5.2818561483375595,0.9288836649122691,582198.7243722215
G1,1 / (2*(1 - a)),0.9830513399510392,10.563712296675119,0.9288836649104195,582198.7243667127
F1/A1,(1 - a),0.983051339951039,-10.563712296675117,0.9288836649112644,582198.7243682303
F2,(1 - a)**2,0.983051339951039,-5.281856148337559,0.9288836649111017,582198.7243679146
F1/3,(3/2)*(1 - a)**(1/3),0.983051339951039,-31.691136890025362,0.9288836649101586,582198.7243633041
R3,3*(1 - a)**(2/3),0.9830513399510388,-15.845568445012674,0.9288836649083974,582198.7243568274
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9829043094420834,-8.722564176277418,0.32641580757939187,8649.61434793532
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9809450940539888,-11.338141310621943,0.971674826599943,1115131.16547357
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.979202291026949,-11.762715468774486,0.9675939808334707,1303974.4354455888
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9776013803593816,-7.79200513856075,0.962218468351183,1475783.4292032416
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9608011731164382,-7.370694216020469,0.9999999999999991,397829.23531995056
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9410005217463453,-29.040682105231696,0.9001362889261071,3308243.604484187
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.941000521746345,-29.040682105231674,0.9001362889261071,3308243.604484185
E1,a,0.9328047398162728,-27.385090626153012,0.9506789112753747,-1510718.3723926991
P4,4*a**(3/4),0.9328047398162728,-36.513454168204014,0.950678911275314,-1510718.3723909198
P2,2*a**(1/2),0.9328047398162728,-54.77018125230603,0.9506789112751572,-1510718.372395069
P3/2,(2/3)/a**(1/2),0.9328047398162728,54.77018125230603,0.9506789112751334,-1510718.3723988703
D1,1 / (2*a),0.9328047398162723,27.385090626153,0.9506789112754752,-1510718.372388263
E2,a / 2,0.9328047398162723,-27.385090626153,0.9506789112754062,-1510718.3723923857
P3,3*a**(2/3),0.9328047398162721,-41.077635939229495,0.9506789112755151,-1510718.3723966083
D2,1 / (-np.log(1 - a)),0.8956517132550273,45.636025799099066,0.9096502523993127,-3155703.459838295
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8832614046731747,26.08030415700618,0.9506849676147698,-1510680.4461535595
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8550580355257238,25.326772097453187,0.9506882388866043,-1510660.3558903728
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8343208174740889,-56.465659543482644,0.7361692340254812,5243436.439657958
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7595127236454169,22.7105489369003,0.9507046282017129,-1510738.653220925
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5389786576449599,-4.913423538760072,0.9773674385581946,733135.1723682338
F3,(1 - a)**3,0.4883811235833177,-3.1414189383688003,0.9663066642468638,-1941194.2075930457
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.05339094431721714,-38.602878582655265,0.03585961900245788,2753142.570349232
B1,1 / (a - (1 - a)),0.0006241167824068454,-0.02976271525352893,0.8640090487667273,692024.88385523
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
