Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9844289738934198,-9.056297669307869,0.972165669388776,53933.39798154686
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.984418207003077,-9.110571758975377,0.9885808658552107,62759.86841403778
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9843653497064588,-9.154051091166101,0.9991798522934388,71664.3679810955
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9842096605391323,-9.2193470646711,0.9998888959947148,86665.6762377507
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9841130867412495,-8.894147185596303,0.9514371130022107,24017.405993982607
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9837366673638828,-9.328291367904505,0.9966757480072368,121946.55486201198
R3,3*(1 - a)**(2/3),0.9819208258615474,-14.31895303363941,0.942530680418,174463.1581969318
F3/2,2*(1 - a)**(3/2),0.9819208258615474,-6.363979126061958,0.9425306804126666,174463.15819331325
F1/3,(3/2)*(1 - a)**(1/3),0.9819208258615469,-28.63790606727881,0.9425306804338368,174463.15820567132
G3,1 / (4*(1 - a)**3),0.9819208258615469,3.1819895630309785,0.9425306804165373,174463.15819566627
F1/A1,(1 - a),0.9819208258615469,-9.545968689092936,0.9425306804142913,174463.15819446105
F2,(1 - a)**2,0.9819208258615469,-4.772984344546468,0.942530680413969,174463.15819436833
G1,1 / (2*(1 - a)),0.9819208258615469,9.545968689092936,0.9425306804135574,174463.15819365694
R2,2*(1 - a)**(1/2),0.9819208258615469,-19.09193737818587,0.94253068041222,174463.15819343305
G2,1 / (3*(1 - a)**2),0.9819208258615467,4.772984344546467,0.9425306804077572,174463.15819071795
F3/4,4*(1 - a)**(3/4),0.9819208258615467,-12.727958252123916,0.9425306804049085,174463.15818898755
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9788086652197024,-9.761984587036055,0.9629220843399166,304813.15877088543
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9767119671321349,-9.868778009570205,0.9588117908690029,347595.642202957
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9765399380017392,-6.393925991445406,0.9556715500973826,385590.56011799857
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9572407207482765,-19.195891002698154,0.9234268974627122,711528.2527740108
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.957240720748276,-19.19589100269815,0.9234268974627127,711528.2527740106
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9499194425767835,-8.146825969565223,0.9410534858740365,165943.8166783305
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9455595396937865,-31.005318155481213,0.8980024351129486,1008213.104115588
P2,2*a**(1/2),0.9227598144097652,-79.43878244288612,0.9388069239568434,-781818.0769674272
P3,3*a**(2/3),0.922759814409765,-59.57908683216461,0.9388069239584079,-781818.0769870866
P4,4*a**(3/4),0.9227598144097647,-52.95918829525741,0.9388069239577586,-781818.0769833411
E1,a,0.9227598144097647,-39.719391221443075,0.9388069239575301,-781818.0769783527
E2,a / 2,0.9227598144097643,-39.71939122144305,0.9388069239577248,-781818.0769790895
D1,1 / (2*a),0.9227598144097643,39.719391221443054,0.9388069239570848,-781818.0769785511
P3/2,(2/3)/a**(1/2),0.9227598144097643,79.4387824428861,0.9388069239563169,-781818.0769635905
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8596369969117907,37.352665693790854,0.9388140984620086,-781793.0238640844
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8351936602808967,-53.6084756746247,0.7876887496579321,1574902.2808926888
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8215133605529081,35.87490647547193,0.938817769925517,-781780.0534521765
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6913940935851755,30.65325136296057,0.9388246192127991,-781798.4802806717
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5916719113712379,-5.892859902112182,0.9828515965239698,210638.65637603294
D2,1 / (-np.log(1 - a)),0.530985677746352,68.20702079755233,0.7598471114662597,-1913728.4463888358
F3,(1 - a)**3,0.4648782159992341,-2.8296632624186997,0.9742776728245954,-983901.9725690603
B1,1 / (a - (1 - a)),0.0005989665722980693,-0.02273983030610071,0.9018560714901906,215248.89315852863
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
