Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9716344112714405,-8.624488671621533,0.991227871885211,57386.82073810249
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.969716282724748,-8.452811208795794,0.9901044177832778,74895.56123670163
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9688822182669833,-8.395261186851087,0.9949264626658305,80223.47619814437
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9681495815005371,-8.349148330530568,0.9999547181101269,86813.35946097261
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9669463671521106,-8.279900174749995,0.9999610960013293,98624.84807499884
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9646792063141884,-8.164418433874742,0.9982888544972216,118699.57823397857
R3,3*(1 - a)**(2/3),0.959266678748863,-11.901099562992584,0.9548987118664697,112188.9479939461
F1/3,(3/2)*(1 - a)**(1/3),0.9592666787488625,-23.802199125985165,0.9548987118392368,112188.94798749572
G1,1 / (2*(1 - a)),0.9592666787488623,7.934066375328386,0.9548987118391006,112188.94798591474
R2,2*(1 - a)**(1/2),0.9592666787488621,-15.868132750656766,0.9548987118482656,112188.94798882394
G2,1 / (3*(1 - a)**2),0.9592666787488621,3.9670331876641916,0.9548987118392745,112188.94798637503
F3/4,4*(1 - a)**(3/4),0.9592666787488618,-10.578755167104513,0.9548987118491487,112188.9479898097
F1/A1,(1 - a),0.9592666787488618,-7.934066375328384,0.9548987118451611,112188.9479881399
F2,(1 - a)**2,0.9592666787488618,-3.967033187664192,0.9548987118438516,112188.94798769985
G3,1 / (4*(1 - a)**3),0.9592666787488618,2.6446887917761277,0.9548987118426889,112188.94798731034
F3/2,2*(1 - a)**(3/2),0.9592666787488618,-5.289377583552256,0.9548987118422658,112188.94798743752
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9550644097275452,-9.195797636788104,0.9567670810259664,109887.54640520757
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9528597328674232,-7.705911815383519,0.8968618452273875,164166.85174376177
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9493435596451739,-7.5930948599458405,0.8793257144503485,177964.7460335111
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9490502227765749,-4.815213010964008,0.8661079268413724,190042.04800766145
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9279407583959622,-12.179404962517044,0.7888974245834158,277961.87778821524
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9279407583959619,-12.179404962517037,0.788897424583415,277961.87778821494
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9234647250475737,-17.23557554364248,0.7572545623281697,341705.90134051954
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.876329947623356,-24.418646931352267,0.6968108010074816,427735.3203570266
E2,a / 2,0.8093520175584814,-87.79964986068623,0.9540332806566055,-1460534.8003386315
P2,2*a**(1/2),0.8093520175584814,-175.59929972137246,0.954033280656599,-1460534.8003386762
P3/2,(2/3)/a**(1/2),0.8093520175584814,175.5992997213725,0.9540332806564615,-1460534.8003384478
D1,1 / (2*a),0.8093520175584814,87.79964986068624,0.9540332806564116,-1460534.8003376536
E1,a,0.809352017558481,-87.79964986068623,0.954033280656596,-1460534.8003384129
P3,3*a**(2/3),0.809352017558481,-131.69947479102933,0.9540332806565237,-1460534.8003391626
P4,4*a**(3/4),0.809352017558481,-117.06619981424832,0.954033280656195,-1460534.8003453368
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7266813573217297,79.58610233878406,0.9540575676003664,-1460394.784072873
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.7007691297138816,-8.014035133599885,0.9816142689837383,133357.90592274375
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.6647295502393411,73.18478156973156,0.9540696178584104,-1460324.8085547064
F3,(1 - a)**3,0.4678873111856378,-2.528206493758662,0.9685283674078752,-1879527.1617509366
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.46565214487985057,52.090438512559196,0.9540925770577234,-1460209.5159246405
D2,1 / (-np.log(1 - a)),0.3660724801737739,-44.40012634373546,0.2509058636251216,778500.9684081854
B1,1 / (a - (1 - a)),0.0003175405945624413,-0.01826338998887393,0.8883348572860666,139437.5534204577
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
