Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9919504684797248,25.73467607902669,0.9903746419861792,-1578722.8026797415
P3,3*a**(2/3),0.9900427847469968,-23.96956976891589,0.9366993203477186,-629540.4820790451
P2,2*a**(1/2),0.9900427847469968,-31.95942635855451,0.9366993203447547,-629540.4820743799
D1,1 / (2*a),0.9900427847469968,15.979713179277255,0.9366993203419292,-629540.4820676779
E2,a / 2,0.9900427847469961,-15.979713179277246,0.9366993203424026,-629540.4820671041
E1,a,0.9900427847469961,-15.97971317927725,0.93669932034164,-629540.4820649769
P4,4*a**(3/4),0.9900427847469961,-21.30628423903633,0.9366993203391882,-629540.4820594891
P3/2,(2/3)/a**(1/2),0.9900427847469961,31.9594263585545,0.9366993203391599,-629540.4820584749
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9887210838791197,33.206305961356236,0.9889174875495389,-2275733.6633567754
D2,1 / (-np.log(1 - a)),0.9868133869702398,18.859170269944716,0.9756618007753343,-912870.2985443281
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.986720886386258,-8.694305728508468,0.9971969752789213,-163077.56087959287
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9865393177959775,-9.825195538801129,0.8670868184227015,-55601.68074789516
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9864570992401412,-10.270386927394494,0.3791102208448495,-15507.207679307847
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9863808470128749,-10.656627445390624,0.925151113628289,16850.239592822756
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9862450998794032,-11.29360078618304,0.8966329434197887,84966.6594949953
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9859427255980993,-12.542702142608292,0.9999979112609398,211517.33919839095
F3/4,4*(1 - a)**(3/4),0.9848177499296118,-21.4679710626683,0.9297718346184908,550529.6244036132
G2,1 / (3*(1 - a)**2),0.9848177499296118,8.050489148500617,0.929771834616695,550529.6243993856
G3,1 / (4*(1 - a)**3),0.9848177499296118,5.366992765667077,0.9297718346163371,550529.6243993499
F3/2,2*(1 - a)**(3/2),0.9848177499296114,-10.733985531334152,0.9297718346160696,550529.6243998567
F1/3,(3/2)*(1 - a)**(1/3),0.9848177499296111,-48.30293489100367,0.9297718346123904,550529.6243866999
R3,3*(1 - a)**(2/3),0.9848177499296109,-24.151467445501844,0.9297718346193774,550529.6244089048
G1,1 / (2*(1 - a)),0.9848177499296107,16.100978297001216,0.9297718346161452,550529.624399238
F2,(1 - a)**2,0.9848177499296107,-8.050489148500608,0.9297718346156226,550529.6243980423
F1/A1,(1 - a),0.9848177499296102,-16.100978297001213,0.9297718346158386,550529.624398564
R2,2*(1 - a)**(1/2),0.9848177499296096,-32.20195659400241,0.9297718346155153,550529.6243986972
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9818287290478498,-22.45550791221746,0.9798197179508313,1394148.7321718854
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9799676462500024,15.942488852240732,0.9367004944940962,-629535.0390681537
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.978215891583855,-27.947113801515215,0.9746741950259855,1968381.2881697018
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9778922087029067,53.857812041796244,0.9796481462809409,-4146616.605096
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9778922087029063,53.85781204179621,0.9796481462809404,-4146616.605095997
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9717651655258686,15.873860576897485,0.9367011610714707,-629532.1126591645
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9632636180296248,-22.397227370047872,0.9592635697228038,2714890.0471797665
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9615756087913732,-5.961362848947159,0.9999999999999969,372182.90315053146
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9346150140479399,15.45711996215178,0.9366632203905237,-629532.6602680441
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5279214113873771,-3.768331690261855,0.9787784143215793,691995.3806574935
F3,(1 - a)**3,0.3700348232694282,-3.630416482969285,0.9844080880391015,-739581.3430469541
B1,1 / (a - (1 - a)),4.622127901279016e-05,-0.006257476975326939,0.8462872905619362,624329.2921906931
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
