Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.983104786085738,-8.992443349108877,0.9453355587015125,27525.79244679333
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9830452599210591,-9.0477278095742,0.9566592866334839,35813.86261027914
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9829532933137257,-9.092041940883112,0.9642039425093367,42456.88905501204
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.982934779602943,-8.82747860547223,0.9932438873295107,12417.399391718885
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.982738706652171,-9.158634713464027,0.9878960880055846,52673.22321597047
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9821666786720897,-9.269860566186965,0.996592023427843,85953.4944133061
F1/3,(3/2)*(1 - a)**(1/3),0.980147542026123,-28.477672062751708,0.9416902557002303,176095.27191166504
F3/2,2*(1 - a)**(3/2),0.980147542026123,-6.32837156950038,0.9416902556991475,176095.27191236406
G3,1 / (4*(1 - a)**3),0.980147542026123,3.16418578475019,0.9416902556989631,176095.27191227797
F3/4,4*(1 - a)**(3/4),0.9801475420261221,-12.656743139000751,0.9416902556979706,176095.2719121536
R3,3*(1 - a)**(2/3),0.9801475420261221,-14.238836031375845,0.9416902556976972,176095.27191297116
R2,2*(1 - a)**(1/2),0.9801475420261219,-18.985114708501126,0.9416902556998541,176095.27191345938
G2,1 / (3*(1 - a)**2),0.9801475420261219,4.7462786771252805,0.941690255698684,176095.27191230477
G1,1 / (2*(1 - a)),0.9801475420261214,9.492557354250561,0.9416902557121273,176095.27191961947
F1/A1,(1 - a),0.9801475420261214,-9.492557354250563,0.9416902557006932,176095.27191318866
F2,(1 - a)**2,0.9801475420261214,-4.746278677125281,0.9416902557005302,176095.27191304145
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9768207277785126,-9.714201598018569,0.9523522921192041,311684.1019832531
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9746104550344875,-9.824032794652652,0.9418966840800496,353593.22521641856
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9736792088862287,-6.3620168125054795,0.9317369638220254,389724.53168294346
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9514833227443301,-8.086690662774908,0.9359742626157168,163607.1704257841
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9489338131497888,-19.058200637771144,0.8647704617224302,687071.4052115735
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9489338131497883,-19.058200637771137,0.8647704617224307,687071.4052115732
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9172186751386822,-30.19480732147767,0.7850821987613928,907756.1639674017
P3/2,(2/3)/a**(1/2),0.8545037063700535,72.8788403237626,0.9365732177030467,-799595.6439652054
E2,a / 2,0.854503706370053,-36.43942016188129,0.9365732177010518,-799595.6439538391
E1,a,0.854503706370053,-36.43942016188129,0.9365732177007707,-799595.6439528432
P4,4*a**(3/4),0.854503706370053,-48.58589354917505,0.9365732176988059,-799595.6439390804
D1,1 / (2*a),0.8545037063700528,36.43942016188129,0.9365732177002791,-799595.6439487601
P3,3*a**(2/3),0.8545037063700528,-54.65913024282194,0.9365732176997437,-799595.6439528603
P2,2*a**(1/2),0.8545037063700526,-72.87884032376256,0.9365732177007231,-799595.643953375
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.79005567040751,-51.391556704898825,0.6493671703413342,1325417.6884714493
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7842203383995836,33.74547502453728,0.9365813263004751,-799564.4492667756
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7471028539521029,32.30136144031258,0.9365855491621998,-799547.9680001261
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6311467265857518,27.68338455921617,0.9366063381275366,-799547.8236455256
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6034873042941422,-5.971588563712385,0.9831791644767638,212170.08806845557
D2,1 / (-np.log(1 - a)),0.5506388904455269,68.02109812236894,0.7344355129561786,-1911317.09954705
F3,(1 - a)**3,0.462642506139503,-2.801534402170707,0.977901106022073,-989890.8652490726
B1,1 / (a - (1 - a)),0.00024944239878590025,-0.012295950310640777,0.8489617987940358,211425.2921453052
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
